,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
13,110/11/18,8466670,603705968,71.2,71.6,70.6,71.6,0.6,5360
12,110/11/17,11550133,822018064,71.1,72.0,70.4,71.0,0.2,6856
11,110/11/16,9547608,672193858,70.4,70.8,69.7,70.8,0.5,5689
10,110/11/15,12560158,881710000,69.3,70.6,69.3,70.3,1.6,7259
9,110/11/12,6113487,419639862,68.8,69.2,68.2,68.7,0.7,3681
8,110/11/11,10226295,701353714,69.0,69.3,68.0,68.0,-1.9,7158
7,110/11/10,16080705,1118462473,69.3,70.0,68.5,69.9,1.2,9986
6,110/11/09,16437468,1124330174,67.7,68.8,67.4,68.7,1.1,9548
5,110/11/08,11598891,777989049,66.1,67.6,66.0,67.6,1.9,6640
4,110/11/05,13029553,861632357,67.0,67.3,65.5,65.7,-1.0,6889
3,110/11/04,16769075,1128218697,69.0,69.0,66.5,66.7,-1.9,11105
2,110/11/03,16105614,1100984262,67.0,69.0,66.9,68.6,2.1,9402
1,110/11/02,16625354,1123369993,67.8,69.0,65.8,66.5,-0.5,9320
0,110/11/01,7964030,536270932,67.7,68.0,66.8,67.0,0.5,5813
19,110/10/29,13510626,903729139,67.2,67.3,66.0,66.5,0.0,8168
18,110/10/28,14887666,985528851,65.1,67.2,64.7,66.5,0.3,7719
17,110/10/27,18092605,1180618773,63.7,66.2,63.4,66.2,2.5,9637
16,110/10/26,9997460,637141212,63.8,64.4,63.4,63.7,0.2,4138
15,110/10/25,8379612,526685802,61.9,63.5,61.9,63.5,1.4,3461
14,110/10/22,9532404,592648553,62.5,62.7,61.8,62.1,-0.4,4283
13,110/10/21,6544543,413614680,63.2,63.9,62.5,62.5,-1.0,3053
12,110/10/20,4154699,263482890,63.6,63.8,63.0,63.5,0.0,2333
11,110/10/19,6735719,424892241,62.9,63.8,62.0,63.5,0.8,3903
10,110/10/18,10760208,678784113,64.0,64.6,62.1,62.7,-1.0,7375
9,110/10/15,13928225,885384028,63.4,64.0,62.6,63.7,1.4,7902
8,110/10/14,18467796,1142532407,60.5,62.4,60.2,62.3,2.9,9559
7,110/10/13,16102347,967000520,61.6,61.9,59.4,59.4,-1.6,7390
6,110/10/12,12562804,764011391,61.4,61.6,59.9,61.0,-0.6,6476
5,110/10/08,9746715,606277706,61.9,63.1,61.6,61.6,0.0,5004
4,110/10/07,13115107,811922792,61.7,62.4,61.4,61.6,0.2,6856
3,110/10/06,24214032,1515583381,64.8,64.8,61.4,61.4,-3.2,12228
2,110/10/05,14684262,938379265,63.9,64.7,63.2,64.6,-0.3,7395
1,110/10/04,12035151,780500698,64.7,65.6,63.7,64.9,0.6,6124
0,110/10/01,13293071,859915878,66.0,66.2,64.0,64.3,-1.6,7568
19,110/09/30,30827196,2071620738,66.6,68.3,65.9,65.9,-1.3,14812
18,110/09/29,28462889,1878987315,65.0,67.2,64.2,67.2,0.9,14674
17,110/09/28,18832706,1243211843,64.8,66.7,64.4,66.3,1.7,8209
16,110/09/27,4324198,279124992,64.8,64.9,64.3,64.6,-0.3,2344
15,110/09/24,4857319,315003955,64.8,65.2,64.5,64.9,0.5,2611
14,110/09/23,9860102,635257674,63.7,64.8,63.6,64.4,1.4,4707
13,110/09/22,11723471,737953176,63.8,63.8,62.5,63.0,-1.9,5670
12,110/09/17,9003620,582148201,64.7,64.9,64.0,64.9,0.3,2867
11,110/09/16,6504393,417915560,64.3,64.7,63.9,64.6,0.6,3088
10,110/09/15,17189060,1108924397,65.3,66.0,64.0,64.0,-2.2,9407
9,110/09/14,8389829,554870709,66.2,66.9,65.6,66.2,0.4,3738
8,110/09/13,7306027,483862279,67.0,67.3,65.8,65.8,-1.0,4070
7,110/09/10,9874993,655145702,65.8,67.0,64.8,66.8,1.2,5682
6,110/09/09,7371987,478390432,64.0,65.6,63.7,65.6,1.3,4036
5,110/09/08,12858185,825316559,65.2,65.4,63.8,64.3,-0.9,7189
4,110/09/07,10825756,709546353,67.0,67.0,65.1,65.2,-1.2,5814
3,110/09/06,13380267,897236126,66.9,67.8,66.2,66.4,0.4,6565
2,110/09/03,9974783,660267660,66.8,66.9,65.8,66.0,-0.2,5183
1,110/09/02,10469861,699596407,68.1,68.1,66.0,66.2,-1.9,6096
0,110/09/01,15943494,1076779566,66.5,68.5,66.3,68.1,1.7,7682
21,110/08/31,8026995,530903282,66.0,66.9,65.5,66.4,0.00,3814
20,110/08/30,7295419,479813979,65.9,66.6,65.1,66.4,+1.40,4559
19,110/08/27,12756411,828501969,64.8,65.7,64.3,65.0,-0.30,5711
18,110/08/26,13518562,890730032,67.6,67.8,65.2,65.3,-1.70,7193
17,110/08/25,5940902,396114716,66.2,67.1,66.1,67.0,+1.00,3225
16,110/08/24,9348558,621329862,67.5,68.1,65.4,66.0,-0.80,5440
15,110/08/23,7679022,511170672,65.7,67.2,65.5,66.8,+2.20,4221
14,110/08/20,13569607,889369038,66.6,66.8,64.5,64.6,-1.10,6406
13,110/08/19,17524417,1165167670,67.0,67.6,65.7,65.7,-3.30,8487
12,110/08/18,14886220,1010326937,66.6,69.0,66.1,69.0,+2.40,8626
11,110/08/17,21810633,1456815529,67.1,67.8,66.0,66.6,+0.30,10193
10,110/08/16,23803701,1560685179,63.7,66.7,63.3,66.3,+2.00,10955
9,110/08/13,28761484,1859369304,65.1,65.9,63.5,64.3,-2.00,13752
8,110/08/12,26245367,1739133497,67.0,67.1,65.6,66.3,-1.00,13498
7,110/08/11,44724082,3049112457,69.0,69.4,67.2,67.3,-3.60,22269
6,110/08/10,21282285,1526677768,73.9,74.1,70.6,70.9,-2.80,11167
5,110/08/09,12165718,891521132,73.4,74.4,72.1,73.7,+0.10,5773
4,110/08/06,11520238,854024299,75.2,75.3,73.6,73.6,-1.60,6557
3,110/08/05,14691477,1102394272,75.3,75.7,74.4,75.2,X0.00,7332
2,110/08/04,17964469,1361629895,76.8,76.8,75.1,75.5,-0.30,9079
1,110/08/03,14214858,1070635997,74.8,75.8,74.6,75.8,+1.30,7523
0,110/08/02,17994655,1338589334,73.2,75.1,72.7,74.5,+2.20,9227
21,110/07/30,12702534,919703776,72.6,73.0,72.0,72.3,0.3,5334
20,110/07/29,9460927,683809662,72.9,73.2,72.0,72.0,-0.2,4882
19,110/07/28,14747835,1057717985,72.5,72.9,70.6,72.2,-1.1,7737
18,110/07/27,18220622,1348754536,73.9,74.5,73.0,73.3,-0.2,6817
17,110/07/26,11002252,809902190,73.7,74.2,73.0,73.5,0.1,5074
16,110/07/23,19496133,1426740411,74.4,74.6,72.2,73.4,-0.3,9084
15,110/07/22,21961443,1621068442,72.5,74.8,72.5,73.7,2.2,10730
14,110/07/21,38821753,2820442165,75.0,75.1,71.2,71.5,-3.0,22457
13,110/07/20,15293706,1143575569,75.0,75.5,74.5,74.5,-1.1,9131
12,110/07/19,23015912,1744792657,76.1,76.6,75.5,75.6,-1.8,13778
11,110/07/16,23745748,1834531812,78.0,78.1,76.9,77.4,-1.2,12756
10,110/07/15,18985207,1491195839,78.3,79.1,78.0,78.6,0.8,9773
9,110/07/14,27619041,2152194393,77.8,78.7,77.0,77.8,0.9,11461
8,110/07/13,49093548,3825128975,77.0,79.2,76.6,76.9,0.5,20738
7,110/07/12,48038268,3730154178,79.7,80.0,76.4,76.4,-2.2,24142
6,110/07/09,21199120,1643352771,77.5,78.6,76.7,78.6,0.2,10508
5,110/07/08,19968588,1570940622,79.2,79.8,78.2,78.4,-1.1,9475
4,110/07/07,16851820,1342489350,79.5,80.4,78.8,79.5,0.4,7689
3,110/07/06,16031420,1276739713,80.7,80.8,79.0,79.1,-1.3,8484
2,110/07/05,19840150,1594126797,80.8,81.5,79.6,80.4,0.9,10430
1,110/07/02,19610866,1560484446,78.9,80.3,78.4,79.5,1.5,11036
0,110/07/01,20124043,1581639173,79.9,79.9,77.5,78.0,-1.7,11552
20,110/06/30,16345720,1295914451,79.1,80.0,78.8,79.7,0.4,8758
19,110/06/29,18877645,1512836687,82.0,82.0,79.2,79.3,-1.9,11777
18,110/06/28,26665568,2170052975,81.3,82.3,80.1,81.2,1.2,15535
17,110/06/25,35217522,2832121944,78.9,81.4,78.8,80.0,2.4,19879
16,110/06/24,14948832,1153599357,76.6,77.9,76.5,77.6,1.0,7820
15,110/06/23,24573558,1849376506,75.3,76.7,73.0,76.6,1.4,14266
14,110/06/22,14468750,1087938472,75.8,76.1,74.5,75.2,0.5,7367
13,110/06/21,26795489,2029420093,77.9,78.1,74.7,74.7,-4.2,17282
12,110/06/18,11014339,874621550,79.3,80.2,78.9,78.9,0.0,4807
11,110/06/17,11637547,912921058,79.0,79.0,78.0,78.9,-0.2,6629
10,110/06/16,14115895,1123205349,79.5,80.4,78.6,79.1,0.4,7709
9,110/06/15,10776168,846172497,78.8,79.6,78.1,78.7,-0.1,5990
8,110/06/11,11903138,943631053,79.9,80.5,78.5,78.8,-0.7,6831
7,110/06/10,15959567,1255289000,77.3,79.5,77.0,79.5,2.3,8940
6,110/06/09,22430454,1746775410,79.2,79.4,77.0,77.2,-2.9,13020
5,110/06/08,11063282,887846732,80.2,81.5,79.6,80.1,0.7,6527
4,110/06/07,21476762,1712034285,81.9,82.0,78.1,79.4,-2.8,12825
3,110/06/04,23036006,1902629552,84.6,84.6,81.8,82.2,-1.4,12086
2,110/06/03,19272126,1606416685,82.0,84.5,81.8,83.6,2.0,10162
1,110/06/02,10489494,853140573,82.3,82.8,80.1,81.6,0.3,5736
0,110/06/01,15322893,1261810762,82.4,84.0,81.2,81.3,-0.6,8854
20,110/05/31,10988690,896390620,81.4,82.4,80.9,81.9,1.3,6623
19,110/05/28,21599607,1747527031,79.3,82.5,78.9,80.6,2.3,13346
18,110/05/27,14820311,1145443895,77.6,78.4,76.0,78.3,0.5,8060
17,110/05/26,13100131,1025823153,79.7,80.2,77.1,77.8,-1.0,7168
16,110/05/25,22335031,1755302833,77.9,79.8,77.5,78.8,2.2,11171
15,110/05/24,10000578,757238084,75.0,77.4,74.4,76.6,0.3,6050
14,110/05/21,10953097,842944426,77.8,78.6,75.5,76.3,1.1,6540
13,110/05/20,10272192,774616940,74.3,76.5,74.2,75.2,0.1,5937
12,110/05/19,17465640,1308177576,75.6,76.7,73.7,75.1,-1.7,8692
11,110/05/18,22596886,1702089888,73.0,77.5,72.8,76.8,5.1,10911
10,110/05/17,18890546,1339556967,67.0,73.1,67.0,71.7,-1.3,9492
9,110/05/14,19825797,1477488436,75.8,76.6,72.2,73.0,-1.3,10319
8,110/05/13,27273730,2016038361,71.4,76.3,69.6,74.3,0.9,14738
7,110/05/12,38004072,2740716503,76.0,77.0,68.9,73.4,-3.1,19156
6,110/05/11,27866000,2169196602,80.0,80.6,76.1,76.5,-5.6,15061
5,110/05/10,18722514,1556394524,85.7,85.7,82.0,82.1,-3.4,9444
4,110/05/07,23448417,1985242109,84.3,85.8,83.1,85.5,2.6,11265
3,110/05/06,21791654,1832060950,83.7,86.2,82.3,82.9,0.2,10525
2,110/05/05,18613449,1573875220,86.5,87.0,82.7,82.7,-2.6,10183
1,110/05/04,27268233,2314144097,88.5,89.3,81.6,85.3,-2.4,14353
0,110/05/03,24595705,2193509644,93.0,93.0,87.5,87.7,-3.9,13591
18,110/04/29,17254789,1596851892,94.0,94.6,91.6,91.6,-2.8,10113
17,110/04/28,11834461,1117843730,94.7,95.7,93.6,94.4,0.4,6290
16,110/04/27,14297969,1349724472,96.2,96.3,93.4,94.0,-1.9,8670
15,110/04/26,14575576,1392534933,94.9,96.4,94.5,95.9,1.5,8711
14,110/04/23,19883526,1857313720,93.7,94.8,92.5,94.4,1.0,11533
13,110/04/22,35697151,3396346855,98.7,99.0,92.2,93.4,-4.9,22322
12,110/04/21,22268553,2202560493,100.5,101.5,98.0,98.3,-1.4,13889
11,110/04/20,17063063,1713955719,100.5,102.0,99.5,99.7,0.3,9633
10,110/04/19,11645751,1165919124,99.8,101.5,99.1,99.4,0.7,6973
9,110/04/16,13002201,1290222181,99.4,100.5,98.1,98.7,-0.3,7242
8,110/04/15,12822854,1269894717,100.5,100.5,98.2,99.0,-0.7,8001
7,110/04/14,24771757,2472682946,101.5,103.0,97.1,99.7,-0.3,14311
6,110/04/13,29225603,2969613759,100.5,104.0,99.0,100.0,0.9,15365
5,110/04/12,41503543,4153609911,105.0,105.0,98.5,99.1,-3.4,21579
4,110/04/09,44341541,4487714779,98.7,105.0,97.0,102.5,4.2,23001
3,110/04/08,16086347,1575004671,97.5,98.6,96.4,98.3,1.2,8953
2,110/04/07,19005927,1848222890,98.1,98.8,96.2,97.1,-0.2,11562
1,110/04/06,42435207,4166866090,101.0,101.5,96.9,97.3,-3.2,21929
0,110/04/01,65107167,6434258729,96.4,100.5,96.2,100.5,8.6,31384
21,110/03/31,13376712,1240340043,92.0,93.8,91.6,91.9,-0.3,6615
20,110/03/30,8178868,748605837,91.2,92.4,90.6,92.2,1.0,4761
19,110/03/29,12437980,1140789163,92.9,93.2,90.8,91.2,-0.7,8606
18,110/03/26,8381514,766472709,90.2,92.3,90.1,91.9,2.3,4933
17,110/03/25,6602552,590663645,90.1,90.4,88.7,89.6,-0.4,4222
16,110/03/24,7701897,692735761,90.4,91.4,90.0,90.0,-1.7,4724
15,110/03/23,7969503,734178867,91.5,92.9,91.2,91.7,0.8,4982
14,110/03/22,10647536,970073138,92.7,92.8,90.2,90.9,-1.6,6590
13,110/03/19,15029061,1399282254,94.1,94.6,92.4,92.5,-3.0,7800
12,110/03/18,21504077,2042065777,93.2,96.0,93.0,95.5,3.6,11686
11,110/03/17,8145090,753898573,93.9,94.3,91.5,91.9,-1.5,5271
10,110/03/16,8823908,827996502,93.7,94.7,93.1,93.4,0.2,6353
9,110/03/15,7976900,739626612,93.0,93.5,91.6,93.2,-0.3,5114
8,110/03/12,21730049,2023323593,93.1,94.4,91.6,93.5,2.1,12365
7,110/03/11,14495222,1308557604,88.9,91.4,88.5,91.4,3.8,8029
6,110/03/10,15496569,1372738666,88.0,90.4,87.5,87.6,0.9,9528
5,110/03/09,15149151,1317165513,88.2,89.6,85.5,86.7,-1.9,9240
4,110/03/08,16624209,1497613840,92.3,92.4,88.6,88.6,-1.1,8434
3,110/03/05,22374608,2004705996,88.6,91.4,88.0,89.7,-2.1,12396
2,110/03/04,25889052,2401704899,92.9,95.0,91.6,91.8,-0.2,14313
1,110/03/03,27814257,2562447072,95.8,96.2,90.6,92.0,-3.5,14602
0,110/03/02,19418321,1899792522,99.5,101.0,95.0,95.5,-1.0,10714
21,110/03/31,13376712,1240340043,92.0,93.8,91.6,91.9,-0.3,6615
20,110/03/30,8178868,748605837,91.2,92.4,90.6,92.2,1.0,4761
19,110/03/29,12437980,1140789163,92.9,93.2,90.8,91.2,-0.7,8606
18,110/03/26,8381514,766472709,90.2,92.3,90.1,91.9,2.3,4933
17,110/03/25,6602552,590663645,90.1,90.4,88.7,89.6,-0.4,4222
16,110/03/24,7701897,692735761,90.4,91.4,90.0,90.0,-1.7,4724
15,110/03/23,7969503,734178867,91.5,92.9,91.2,91.7,0.8,4982
14,110/03/22,10647536,970073138,92.7,92.8,90.2,90.9,-1.6,6590
13,110/03/19,15029061,1399282254,94.1,94.6,92.4,92.5,-3.0,7800
12,110/03/18,21504077,2042065777,93.2,96.0,93.0,95.5,3.6,11686
11,110/03/17,8145090,753898573,93.9,94.3,91.5,91.9,-1.5,5271
10,110/03/16,8823908,827996502,93.7,94.7,93.1,93.4,0.2,6353
9,110/03/15,7976900,739626612,93.0,93.5,91.6,93.2,-0.3,5114
8,110/03/12,21730049,2023323593,93.1,94.4,91.6,93.5,2.1,12365
7,110/03/11,14495222,1308557604,88.9,91.4,88.5,91.4,3.8,8029
6,110/03/10,15496569,1372738666,88.0,90.4,87.5,87.6,0.9,9528
5,110/03/09,15149151,1317165513,88.2,89.6,85.5,86.7,-1.9,9240
4,110/03/08,16624209,1497613840,92.3,92.4,88.6,88.6,-1.1,8434
3,110/03/05,22374608,2004705996,88.6,91.4,88.0,89.7,-2.1,12396
2,110/03/04,25889052,2401704899,92.9,95.0,91.6,91.8,-0.2,14313
1,110/03/03,27814257,2562447072,95.8,96.2,90.6,92.0,-3.5,14602
0,110/03/02,19418321,1899792522,99.5,101.0,95.0,95.5,-1.0,10714
19,110/01/29,19314557,1569051044,80.5,83.0,79.6,79.9,0.5,10241
18,110/01/28,19387911,1543957048,79.9,81.5,78.7,79.4,-3.1,10483
17,110/01/27,10431718,861949391,83.5,84.3,81.6,82.5,-0.5,5755
16,110/01/26,11050489,923914251,85.3,85.6,82.8,83.0,-2.1,6812
15,110/01/25,11694916,986543368,85.0,86.4,82.8,85.1,-0.3,6576
14,110/01/22,8584403,730242707,85.5,86.0,84.5,85.4,-0.4,5697
13,110/01/21,11763386,1012246857,84.5,87.5,84.5,85.8,1.5,7136
12,110/01/20,21624962,1854070642,87.9,88.7,84.0,84.3,-2.5,12338
11,110/01/19,12633818,1086168421,86.7,87.3,84.7,86.8,0.8,7806
10,110/01/18,15567480,1320993901,85.6,86.9,82.6,86.0,-0.2,8984
9,110/01/15,20617920,1805055077,90.3,90.8,85.6,86.2,-3.6,11783
8,110/01/14,17015456,1530178469,88.5,91.8,87.5,89.8,1.1,9986
7,110/01/13,18674543,1651669625,88.1,89.7,86.5,88.7,1.0,11285
6,110/01/12,27375116,2436729522,92.0,92.8,86.9,87.7,-3.5,15439
5,110/01/11,36196093,3322008448,92.8,93.5,90.9,91.2,-5.5,19899
4,110/01/08,30515751,2907802028,95.0,96.9,93.3,96.7,3.9,17166
3,110/01/07,15503505,1439987285,93.0,94.0,91.6,92.8,1.3,8214
2,110/01/06,26135472,2411055645,93.5,95.0,89.2,91.5,1.0,13619
1,110/01/05,28169975,2594530252,90.2,94.5,88.8,90.5,-0.2,14384
0,110/01/04,29325674,2638732229,88.5,91.5,87.7,90.7,3.9,16271
22,109/12/31,11159667,968191394,88.0,88.2,85.7,86.8,-0.5,6748
21,109/12/30,15862043,1385651694,87.5,88.7,86.5,87.3,0.3,10122
20,109/12/29,17741594,1546407506,89.0,89.1,86.1,87.0,-2.1,9478
19,109/12/28,26868484,2362748574,84.8,89.7,84.0,89.1,5.1,15652
18,109/12/25,11690574,991439145,85.6,86.4,83.3,84.0,-1.3,7644
17,109/12/24,15089320,1282418920,83.7,86.4,83.3,85.3,2.3,8785
16,109/12/23,15011725,1227053929,81.2,83.2,80.1,83.0,1.8,7553
15,109/12/22,23263371,1926078069,84.2,85.0,80.4,81.2,-3.0,12961
14,109/12/21,17272199,1462264616,86.4,86.5,83.8,84.2,-0.6,8491
13,109/12/18,7558784,647426864,86.3,87.2,84.8,84.8,-0.9,4042
12,109/12/17,12317291,1067832137,86.3,88.1,85.7,85.7,-0.1,6856
11,109/12/16,13461924,1161253704,85.5,86.8,85.5,85.8,1.7,7924
10,109/12/15,13583394,1155381367,85.0,87.0,83.8,84.1,-1.2,7305
9,109/12/14,12022129,1021465996,84.3,85.8,83.0,85.3,0.0,7260
8,109/12/11,33248598,2822367235,87.5,87.9,82.9,85.3,-3.0,17413
7,109/12/10,21002963,1870870537,90.3,90.4,88.0,88.3,-3.6,11654
6,109/12/09,28642340,2590262037,88.9,92.0,88.2,91.9,3.9,14410
5,109/12/08,22617770,1978485632,86.3,88.8,85.5,88.0,-0.3,12535
4,109/12/07,36695915,3263271544,88.7,90.8,87.5,88.3,0.7,18734
3,109/12/04,52113257,4574782207,86.4,89.5,86.0,87.6,3.8,25259
2,109/12/03,38152844,3196496936,84.0,85.0,82.5,83.8,2.3,19012
1,109/12/02,58006301,4700685262,79.1,83.0,78.5,81.5,4.6,30455
0,109/12/01,47966991,3638455009,72.8,78.2,72.6,76.9,4.5,23108
20,109/11/30,20577989,1493161573,72.3,73.5,71.6,72.4,1.1,8187
19,109/11/27,18465038,1330165583,70.7,73.0,70.2,71.3,0.6,10076
18,109/11/26,13434274,938086658,69.3,70.9,68.4,70.7,1.4,7321
17,109/11/25,19266256,1352899078,71.5,72.4,69.2,69.3,-1.7,9674
16,109/11/24,21114158,1506645039,73.0,73.1,70.4,71.0,-0.6,10010
15,109/11/23,28346871,2020430250,70.1,72.1,69.4,71.6,2.8,13514
14,109/11/20,17070443,1171941874,68.0,69.0,67.7,68.8,1.0,7930
13,109/11/19,20955234,1417720013,66.4,68.3,66.1,67.8,0.8,9821
12,109/11/18,23553105,1576481591,67.1,68.5,65.6,67.0,-0.1,11945
11,109/11/17,48921143,3266605278,65.5,67.4,65.5,67.1,2.9,24486
10,109/11/16,38549299,2466810636,63.3,64.6,63.1,64.2,2.0,17429
9,109/11/13,13092331,812490656,62.2,62.8,61.3,62.2,0.2,7254
8,109/11/12,26850151,1658621758,60.6,62.4,60.3,62.0,2.0,13920
7,109/11/11,12984617,775774318,60.7,60.8,59.1,60.0,-0.6,7130
6,109/11/10,8798226,532301808,60.4,61.0,60.1,60.6,0.2,4860
5,109/11/09,8666562,524436603,60.6,60.9,60.1,60.4,0.6,4691
4,109/11/06,11230733,671123059,60.0,60.1,59.4,59.8,0.4,6264
3,109/11/05,7396706,438581369,59.4,59.8,58.7,59.4,0.4,3312
2,109/11/04,14354908,841323036,59.5,59.5,57.8,59.0,0.2,6929
1,109/11/03,8225758,483249163,58.4,59.3,58.2,58.8,1.0,4509
0,109/11/02,6267916,361962123,57.8,58.2,57.4,57.8,0.0,3785
18,109/10/30,9842918,569470403,57.8,58.6,57.1,57.8,-0.4,4901
17,109/10/29,10691375,621278718,57.1,59.0,56.9,58.2,-0.1,5555
16,109/10/28,16108450,945858172,59.8,60.1,58.1,58.3,-1.2,8443
15,109/10/27,14066685,838389349,59.8,60.4,59.3,59.5,-1.0,6641
14,109/10/26,12025256,728769009,61.2,61.9,60.1,60.5,-0.9,6522
13,109/10/23,9995561,613621973,61.4,61.7,61.0,61.4,-0.4,5344
12,109/10/22,11116301,684990302,61.6,62.1,60.8,61.8,-0.1,3555
11,109/10/21,9953508,616708277,62.5,62.6,61.6,61.9,-0.2,4634
10,109/10/20,10468246,646701067,61.8,62.2,61.1,62.1,0.3,5790
9,109/10/19,14874112,917936493,60.5,62.3,60.5,61.8,1.7,8221
8,109/10/16,15421856,934801424,61.5,61.7,60.1,60.1,-1.4,7586
7,109/10/15,20094907,1245023367,62.1,62.8,61.4,61.5,-0.8,8809
6,109/10/14,47270454,2956399693,61.7,63.3,61.2,62.3,0.9,21550
5,109/10/13,31800641,1913825330,60.0,61.4,58.7,61.4,0.9,15571
4,109/10/12,33412665,2033685614,59.6,61.5,59.4,60.5,1.1,16313
3,109/10/08,36389707,2152304659,59.8,60.1,57.9,59.4,-0.2,18159
2,109/10/07,45411471,2674625996,57.0,60.0,56.7,59.6,3.0,21897
1,109/10/06,9047334,512705523,57.0,57.3,56.2,56.6,0.3,4589
0,109/10/05,15582237,882859803,57.3,58.0,56.0,56.3,-1.2,7183
21,109/09/30,20921893,1194473232,56.5,57.5,55.9,57.5,0.6,10330
20,109/09/29,27776076,1567069079,56.0,57.1,55.2,56.9,1.8,13047
19,109/09/28,13639203,749230465,53.3,56.0,53.1,55.1,2.6,7390
18,109/09/25,9188211,484202902,53.3,53.6,52.3,52.5,-0.4,4341
17,109/09/24,11282430,599906118,52.7,53.9,52.2,52.9,-0.4,5962
16,109/09/23,13226005,711345255,55.0,55.2,53.0,53.3,-1.6,7469
15,109/09/22,13204549,730238402,56.6,56.6,54.8,54.9,-1.7,7106
14,109/09/21,12672377,720659217,56.3,57.4,56.2,56.6,0.3,6349
13,109/09/18,16460482,935164713,57.4,57.6,56.3,56.3,-0.5,7872
12,109/09/17,27334003,1537335535,55.4,56.8,55.0,56.8,1.6,13079
11,109/09/16,10237061,562766843,54.9,55.2,54.4,55.2,0.7,5257
10,109/09/15,12921968,708062044,55.3,55.6,54.2,54.5,-0.3,6051
9,109/09/14,18644211,1021027741,53.6,55.5,53.5,54.8,1.5,8691
8,109/09/11,3946722,209989950,53.5,53.7,52.7,53.3,0.3,2371
7,109/09/10,10299924,548726839,54.2,54.2,52.8,53.0,-1.2,5368
6,109/09/09,7914468,426818547,54.1,54.4,53.4,54.2,-0.6,4447
5,109/09/08,14432392,789234960,55.1,55.3,53.8,54.8,0.5,7698
4,109/09/07,22908147,1249527077,53.1,55.2,52.8,54.3,1.5,11312
3,109/09/04,8662853,452151209,51.7,52.8,51.5,52.8,-0.4,4592
2,109/09/03,24891012,1327062016,52.5,54.3,52.2,53.2,2.1,12093
1,109/09/02,15295645,782231301,52.0,52.1,50.8,51.1,-1.2,7964
0,109/09/01,9867723,510695371,51.8,52.4,50.8,52.3,0.4,5377
20,109/08/31,19119315,1004872530,54.1,54.5,51.8,51.9,-2.0,8105
19,109/08/28,5886334,317259936,54.1,54.3,53.5,53.9,-0.1,3215
18,109/08/27,10713008,578706816,53.7,54.8,53.5,54.0,0.6,5576
17,109/08/26,14857612,794038832,53.1,54.0,52.6,53.4,0.4,7684
16,109/08/25,17574230,923794285,51.8,53.0,51.6,53.0,2.0,9266
15,109/08/24,12192621,616792573,49.9,51.1,49.6,51.0,1.15,6712
14,109/08/21,15310953,762253371,50.2,50.6,49.0,49.85,0.65,8704
13,109/08/20,27732867,1379302193,51.6,51.7,48.0,49.2,-2.6,15964
12,109/08/19,38210153,1998649437,54.0,54.1,50.5,51.8,-3.3,20996
11,109/08/18,15952149,881584205,54.9,55.9,54.4,55.1,0.7,7155
