,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
8,110/08/12,1760370,108066460,61.4,61.7,61.2,61.4,-0.1,1231
7,110/08/11,2862338,175347379,61.2,61.5,60.8,61.5,0.3,2087
6,110/08/10,1727119,105207321,61.0,61.2,60.7,61.2,0.3,1119
5,110/08/09,2415319,146854720,60.9,61.1,60.5,60.9,0.0,1569
4,110/08/06,1989790,121288935,61.3,61.3,60.7,60.9,-0.4,1534
3,110/08/05,4625146,282241992,61.3,61.5,60.5,61.3,0.1,2569
2,110/08/04,3169115,193395712,61.0,61.3,60.8,61.2,-0.2,1776
1,110/08/03,3293483,200740211,61.3,61.4,60.5,61.4,-0.1,1870
0,110/08/02,3324203,202308103,60.7,61.5,60.6,61.5,0.9,1933
21,110/07/30,2758604,167367365,60.6,60.8,60.5,60.6,0.00,1391
20,110/07/29,3849823,232831453,60.5,60.6,60.3,60.6,+0.10,1898
19,110/07/28,3496282,211727080,60.7,60.9,60.4,60.5,-0.20,2045
18,110/07/27,6744445,409757750,61.3,61.4,60.2,60.7,-0.40,3450
17,110/07/26,4671079,286029631,61.6,61.7,61.0,61.1,-0.50,3169
16,110/07/23,13922970,857495618,61.9,62.4,60.9,61.6,X0.00,7162
15,110/07/22,8581878,559667552,65.1,65.4,65.0,65.1,-0.30,4064
14,110/07/21,6919850,451716997,65.3,65.5,65.0,65.4,+0.10,3184
13,110/07/20,5461784,356931008,65.1,65.5,65.0,65.3,-0.10,2419
12,110/07/19,3023945,197228967,65.1,65.4,65.0,65.4,0.00,1279
11,110/07/16,3898677,254477397,65.0,65.6,65.0,65.4,+0.20,2165
10,110/07/15,3072189,199929452,65.1,65.3,64.9,65.2,+0.10,2018
9,110/07/14,3335504,217038317,65.3,65.5,64.9,65.1,-0.20,2128
8,110/07/13,2669598,173933120,65.1,65.4,65.0,65.3,+0.20,1270
7,110/07/12,1608861,105128742,65.4,65.6,65.0,65.1,-0.30,841
6,110/07/09,2467418,160332800,64.9,65.4,64.6,65.4,+0.30,1177
5,110/07/08,2024141,131688127,65.0,65.2,65.0,65.1,+0.10,1342
4,110/07/07,1935874,125879884,65.1,65.2,64.8,65.0,0.00,1109
3,110/07/06,1357037,88253009,65.2,65.2,64.9,65.0,-0.30,839
2,110/07/05,2216677,144322131,64.7,65.3,64.6,65.3,+0.60,1093
1,110/07/02,1396770,90404700,64.7,65.0,64.6,64.7,+0.10,708
0,110/07/01,1394353,90070598,64.5,64.8,64.4,64.6,0.00,826
20,110/06/30,2036558,131902027,65.0,65.0,64.6,64.6,-0.4,1090
19,110/06/29,2135539,138723545,65.1,65.3,64.8,65.0,-0.1,1303
18,110/06/28,1156482,75495369,65.4,65.5,65.1,65.1,-0.3,715
17,110/06/25,2312249,151187010,65.5,65.6,65.1,65.4,0.0,1016
16,110/06/24,1718226,112503591,65.2,65.7,65.2,65.4,0.2,823
15,110/06/23,2984999,195307006,65.1,65.7,65.1,65.2,0.2,1857
14,110/06/22,1976929,128510403,65.1,65.4,64.7,65.0,0.4,1197
13,110/06/21,1963862,126578953,64.7,64.8,64.1,64.6,-0.1,1185
12,110/06/18,4771039,309133711,65.3,65.3,64.7,64.7,-0.7,1375
11,110/06/17,1161028,75866232,65.3,65.5,65.2,65.4,-0.5,806
10,110/06/16,3066976,201131573,65.2,65.9,65.2,65.9,0.4,1955
9,110/06/15,2040624,133682260,65.5,65.8,65.3,65.5,-0.1,1040
8,110/06/11,2153539,141365074,65.5,65.8,65.4,65.6,0.0,1340
7,110/06/10,2191065,143435603,65.4,65.6,65.2,65.6,0.0,1060
6,110/06/09,1799988,117861684,65.4,65.7,65.2,65.6,0.1,992
5,110/06/08,1784516,116863236,65.8,65.8,65.2,65.5,-0.1,898
4,110/06/07,2294150,149834950,65.3,65.6,65.0,65.6,0.1,1381
3,110/06/04,1561544,101719478,64.7,65.5,64.7,65.5,0.2,966
2,110/06/03,1725448,112292696,65.0,65.3,64.8,65.3,0.3,998
1,110/06/02,2527028,163649523,64.6,65.0,64.4,65.0,0.4,1520
0,110/06/01,1275434,82261111,64.4,64.7,64.3,64.6,0.2,765
20,110/05/31,4205600,270447911,64.6,64.6,64.0,64.4,-0.1,1962
19,110/05/28,4700702,301999394,64.2,64.5,63.9,64.5,0.2,2072
18,110/05/27,14275689,912484187,63.9,64.3,63.3,64.3,0.0,3373
17,110/05/26,2693235,173278439,64.5,64.5,64.1,64.3,-0.2,1207
16,110/05/25,2165821,139208308,64.1,64.5,64.1,64.5,0.3,1342
15,110/05/24,1880086,120548430,64.5,64.6,64.0,64.2,-0.4,1285
14,110/05/21,2609934,168162232,64.5,64.9,64.1,64.6,0.4,1199
13,110/05/20,3853812,246808866,63.5,64.5,63.5,64.2,0.2,1902
12,110/05/19,3495111,223279326,63.9,64.5,63.3,64.0,-0.2,2092
11,110/05/18,4470385,286227005,63.4,64.6,63.4,64.2,0.0,2196
10,110/05/17,6845676,436755759,63.8,64.5,63.1,64.2,-0.7,2623
9,110/05/14,4880267,311772981,63.2,65.0,62.9,64.9,1.6,2214
8,110/05/13,5692762,360785996,63.8,63.9,62.9,63.3,-0.7,2615
7,110/05/12,11082738,711073175,65.5,66.3,61.5,64.0,-1.9,5145
6,110/05/11,6231734,411334688,65.9,66.4,65.6,65.9,-0.1,2979
5,110/05/10,3311295,214110729,65.9,66.0,65.5,66.0,0.4,1732
4,110/05/07,2748906,180310629,65.2,66.0,65.2,65.6,0.6,1493
3,110/05/06,2989374,193401067,64.1,65.0,64.1,65.0,0.7,1428
2,110/05/05,1834758,117836010,64.5,64.5,63.9,64.3,0.4,1069
1,110/05/04,5113447,328335963,64.4,65.0,63.8,63.9,-0.5,2535
0,110/05/03,4242603,273413699,64.8,65.1,64.1,64.4,-0.7,2165
18,110/04/29,3950734,256992075,64.9,65.2,64.8,65.1,0.0,1879
17,110/04/28,3646340,237772950,65.7,66.0,65.0,65.1,-0.7,2106
16,110/04/27,3947293,260308698,66.4,66.5,65.7,65.8,-0.6,2330
15,110/04/26,2055621,136397526,66.6,66.7,66.2,66.4,-0.2,1287
14,110/04/23,2352019,156058455,66.5,66.6,66.2,66.6,0.0,1243
13,110/04/22,3393764,225348666,66.6,66.8,66.1,66.6,-0.1,2117
12,110/04/21,2262816,150609171,66.5,66.7,66.4,66.7,0.1,1435
11,110/04/20,3473107,230129211,65.9,66.6,65.9,66.6,0.7,2125
10,110/04/19,2380377,156494080,65.8,66.0,65.6,65.9,0.1,1515
9,110/04/16,2997692,196737587,65.6,65.8,65.5,65.8,0.2,1638
8,110/04/15,2958700,193651103,65.3,65.7,65.2,65.6,0.3,1597
7,110/04/14,2712356,177063346,65.4,65.5,65.1,65.3,-0.1,1524
6,110/04/13,2564736,167513580,65.3,65.4,65.1,65.4,0.1,1795
5,110/04/12,2736850,178289687,65.1,65.4,64.9,65.3,0.1,1703
4,110/04/09,4830314,314565953,64.8,65.3,64.8,65.2,0.4,1790
3,110/04/08,5665093,368907431,65.4,65.8,64.7,64.8,-0.7,3031
2,110/04/07,4149877,270588722,65.2,65.6,64.8,65.5,0.3,2248
1,110/04/06,5193766,335826574,64.5,65.2,64.2,65.2,1.1,3222
0,110/04/01,3385738,217256807,64.1,64.7,63.8,64.1,0.0,1595
21,110/03/31,4751474,304525202,64.0,64.3,63.9,64.1,0.3,2431
20,110/03/30,4595605,292126605,63.5,63.9,63.3,63.8,0.4,2312
19,110/03/29,3186959,201804500,63.3,63.5,63.2,63.4,0.3,1796
18,110/03/26,3679617,232066778,63.2,63.4,62.9,63.1,-0.1,1999
17,110/03/25,2503523,157895836,63.1,63.3,62.9,63.2,0.1,1369
16,110/03/24,3287871,207524003,62.7,63.5,62.4,63.1,0.4,1435
15,110/03/23,5753144,360276342,62.9,63.1,62.1,62.7,-0.2,2726
14,110/03/22,4861757,305894952,63.1,63.1,62.6,62.9,-0.8,2649
13,110/03/19,10069626,637967051,63.0,63.7,62.9,63.7,0.4,2835
12,110/03/18,4835848,305815381,62.9,63.5,62.9,63.3,0.3,2368
11,110/03/17,4685029,294874535,63.0,63.3,62.7,63.0,0.0,2701
10,110/03/16,4316871,271496870,62.8,63.1,62.7,63.0,0.4,2248
9,110/03/15,2844215,178276991,62.7,62.9,62.6,62.6,-0.3,1482
8,110/03/12,4404411,276950151,63.4,63.4,62.6,62.9,-0.2,2524
7,110/03/11,4265449,269640934,63.3,63.5,63.1,63.1,-0.2,2358
6,110/03/10,5187522,326846805,63.0,63.3,62.6,63.3,0.4,2856
5,110/03/09,3890520,243698959,62.1,62.9,62.1,62.9,0.8,2398
4,110/03/08,5580139,347533927,62.7,62.7,62.0,62.1,-0.5,2124
3,110/03/05,4192340,260898504,61.8,62.6,61.5,62.6,0.6,2348
2,110/03/04,6421168,398914806,62.4,62.5,61.8,62.0,-0.4,3390
1,110/03/03,5484520,342161061,62.3,62.7,62.1,62.4,0.4,2915
0,110/03/02,6020964,373959878,62.0,62.3,61.8,62.0,0.2,3360
12,110/02/26,13572338,836194171,61.9,62.0,61.1,61.8,0.3,4675
11,110/02/25,5648024,344918974,61.0,61.5,60.6,61.5,0.7,3469
10,110/02/24,5211457,316225583,60.4,60.9,60.4,60.8,0.6,2781
9,110/02/23,5134668,309053282,60.1,60.5,60.1,60.2,0.2,2715
8,110/02/22,4342096,261043145,60.0,60.4,60.0,60.0,0.0,2503
7,110/02/19,3188454,191462855,60.1,60.2,60.0,60.0,-0.2,1809
6,110/02/18,3659847,220221478,60.3,60.4,60.0,60.2,-0.1,2042
5,110/02/17,6911686,415188088,60.2,60.3,59.9,60.3,0.1,3638
4,110/02/05,2653217,159358382,60.0,60.3,59.9,60.2,0.2,1377
3,110/02/04,2780322,166881847,60.0,60.1,59.9,60.0,0.1,1340
2,110/02/03,4456396,267175023,60.2,60.2,59.8,59.9,-0.2,2144
1,110/02/02,4022535,241488958,60.0,60.3,59.8,60.1,0.1,2563
0,110/02/01,3200916,192371017,60.1,60.6,60.0,60.0,0.0,2325
19,110/01/29,6619558,397455162,60.0,60.2,60.0,60.0,-0.2,3616
18,110/01/28,4518550,272258405,60.3,60.7,60.1,60.2,-0.1,2644
17,110/01/27,4963182,300087601,60.9,60.9,60.3,60.3,-0.3,2260
16,110/01/26,3462620,209971752,60.8,61.0,60.4,60.6,-0.2,2098
15,110/01/25,3038142,184903585,60.6,61.2,60.5,60.8,0.4,1643
14,110/01/22,4652495,281868387,61.0,61.3,60.3,60.4,0.0,2343
13,110/01/21,2494743,151264910,60.5,60.9,60.4,60.4,0.1,1878
12,110/01/20,5593285,339946417,61.1,61.2,60.3,60.3,-0.7,3317
11,110/01/19,2750330,168093414,61.3,61.6,61.0,61.0,-0.3,1918
10,110/01/18,2488637,152635931,61.3,61.7,61.1,61.3,0.0,1492
9,110/01/15,5190627,321279055,62.0,62.6,61.3,61.3,-0.9,2789
8,110/01/14,3338295,208500295,62.8,62.9,62.1,62.2,-0.6,2103
7,110/01/13,5267624,329226712,62.2,62.8,62.1,62.8,0.8,2666
6,110/01/12,4441808,275735530,61.9,62.4,61.6,62.0,0.0,2370
5,110/01/11,2272692,140453449,62.0,62.0,61.5,62.0,0.0,1394
4,110/01/08,5244714,323452411,61.4,62.0,61.3,62.0,0.6,2851
3,110/01/07,2492626,152720425,61.1,61.5,61.0,61.4,0.1,1395
2,110/01/06,2800807,171324586,61.1,61.4,61.0,61.3,-0.1,1745
1,110/01/05,2383681,145955020,61.2,61.6,60.8,61.4,0.2,1439
0,110/01/04,3521263,215326649,61.2,61.3,61.0,61.2,0.0,1698
22,109/12/31,3096804,190496766,61.8,61.8,61.2,61.2,-0.7,1408
21,109/12/30,4010458,247355992,61.4,62.0,61.3,61.9,0.5,2356
20,109/12/29,1879281,115101884,61.3,61.5,61.0,61.4,0.1,1034
19,109/12/28,2109838,128926667,60.9,61.3,60.8,61.3,0.5,1181
18,109/12/25,1803039,109588040,60.7,61.0,60.7,60.8,0.1,1197
17,109/12/24,3499702,212978580,61.2,61.2,60.7,60.7,-0.5,1921
16,109/12/23,1699516,103820062,61.0,61.3,60.8,61.2,0.1,721
15,109/12/22,2391109,146551948,61.5,61.5,61.1,61.1,-0.4,1176
14,109/12/21,2949157,180600361,61.0,61.5,60.9,61.5,0.9,1541
13,109/12/18,4452239,271352274,61.5,61.6,60.6,60.6,-0.8,2245
12,109/12/17,2150297,131906373,61.3,61.5,61.2,61.4,0.1,1341
11,109/12/16,4298726,263028691,61.0,61.6,60.9,61.3,0.5,2781
10,109/12/15,2943238,178769795,60.7,60.9,60.6,60.8,0.1,1956
9,109/12/14,3619556,220736098,60.9,61.3,60.7,60.7,-0.2,2300
8,109/12/11,3910044,238329965,61.1,61.3,60.7,60.9,-0.1,2341
7,109/12/10,3248511,198383799,61.0,61.3,61.0,61.0,0.0,2112
6,109/12/09,4140920,252937017,61.0,61.3,60.8,61.0,0.2,2072
5,109/12/08,3276768,199571000,61.1,61.1,60.8,60.8,-0.5,1880
4,109/12/07,3252319,198331299,61.2,61.3,60.8,61.3,0.5,1866
3,109/12/04,2672944,162859464,60.9,61.1,60.7,60.8,0.3,1847
2,109/12/03,3283734,199011666,60.7,60.8,60.5,60.5,-0.2,2229
1,109/12/02,4248242,258446269,61.2,61.2,60.7,60.7,-0.5,2376
0,109/12/01,3945282,241954716,61.9,61.9,61.0,61.2,-0.8,2280
20,109/11/30,16528550,1022347873,61.3,62.0,61.0,62.0,0.8,3301
19,109/11/27,3225923,197238198,61.2,61.4,60.9,61.2,0.0,1956
18,109/11/26,2966490,181048188,61.1,61.2,60.8,61.2,0.2,1703
17,109/11/25,2921601,177849732,61.1,61.2,60.7,61.0,0.3,2085
16,109/11/24,2496068,151917838,61.2,61.2,60.7,60.7,-0.5,1538
15,109/11/23,3833772,233957058,61.0,61.4,60.8,61.2,0.4,2165
14,109/11/20,3703977,224958153,61.0,61.2,60.5,60.8,-0.1,2485
13,109/11/19,3500427,213658267,61.1,61.5,60.8,60.9,-0.2,1930
12,109/11/18,3314160,202626988,61.0,61.4,61.0,61.1,0.1,1799
11,109/11/17,4806841,293452758,61.4,61.5,60.8,61.0,-0.4,2593
10,109/11/16,4848171,297282698,61.5,61.8,60.9,61.4,0.4,2809
9,109/11/13,2495285,152634064,61.0,61.4,61.0,61.0,0.0,1379
8,109/11/12,2748751,168005263,61.3,61.3,61.0,61.0,-0.3,1350
7,109/11/11,3114565,190065164,61.0,61.3,60.8,61.3,0.3,1819
6,109/11/10,2508481,153121988,60.9,61.2,60.9,61.0,0.1,1297
5,109/11/09,2510686,152478411,60.7,61.0,60.5,60.9,0.4,1363
4,109/11/06,2356191,142885286,60.6,60.8,60.5,60.5,0.1,1180
3,109/11/05,1529599,92532548,60.5,60.9,60.3,60.4,0.2,975
2,109/11/04,2007606,121025782,60.6,60.6,60.2,60.2,-0.4,1335
1,109/11/03,2382107,143815715,60.5,60.6,60.1,60.6,0.1,1861
0,109/11/02,1641159,98697708,60.0,60.5,60.0,60.5,0.5,1266
18,109/10/30,3901787,233864923,59.8,60.2,59.8,60.0,0.0,1473
17,109/10/29,1670361,100430437,60.0,60.4,60.0,60.0,-0.2,1038
16,109/10/28,1865668,112635941,60.5,60.6,60.2,60.2,-0.4,1285
15,109/10/27,1746072,105614681,60.3,60.6,60.2,60.6,0.3,694
14,109/10/26,1247551,75185340,60.3,60.5,60.1,60.3,-0.1,972
13,109/10/23,1479890,89293432,60.4,60.5,60.2,60.4,0.2,922
12,109/10/22,4375572,263089002,60.0,60.5,59.9,60.2,0.2,1913
11,109/10/21,2103704,126540104,60.4,60.5,60.0,60.0,-0.3,1607
10,109/10/20,1301954,78443611,60.1,60.5,60.0,60.3,0.3,909
9,109/10/19,1802083,108707693,60.3,60.6,60.0,60.0,0.0,1061
8,109/10/16,1544546,92925313,60.1,60.5,60.0,60.0,0.0,1008
7,109/10/15,3805522,228400520,60.3,60.4,59.8,60.0,-0.3,2449
6,109/10/14,3850010,232850498,60.9,61.1,60.3,60.3,-0.6,1676
5,109/10/13,2036791,123571015,60.9,61.0,60.5,60.9,-0.2,1383
4,109/10/12,1870124,114254487,61.2,61.2,61.0,61.1,-0.1,1058
3,109/10/08,2512509,153813499,61.4,61.5,61.1,61.2,-0.3,1355
2,109/10/07,1985958,122451290,62.0,62.1,61.5,61.5,-0.5,1106
1,109/10/06,2949068,182326516,61.5,62.0,61.4,62.0,0.5,1936
0,109/10/05,2638299,161669805,61.5,61.7,60.9,61.5,0.5,1330
21,109/09/30,1780248,109076293,61.7,61.7,61.0,61.0,-0.2,1061
20,109/09/29,2671043,163806220,61.8,61.8,61.0,61.2,-0.3,1235
19,109/09/28,1438706,88095116,60.8,61.5,60.8,61.5,0.8,791
18,109/09/25,1679323,101411103,60.3,60.7,60.0,60.7,0.7,795
17,109/09/24,6541758,393107565,60.8,60.8,59.8,60.0,-0.9,3620
16,109/09/23,2687627,163764090,61.3,61.7,60.8,60.9,-0.2,1681
15,109/09/22,2504485,153959266,62.0,62.0,61.1,61.1,-0.9,1427
14,109/09/21,2416216,149548521,61.8,62.2,61.7,62.0,0.3,1295
13,109/09/18,5871443,363681996,62.4,62.5,61.7,61.7,-0.8,2065
12,109/09/17,2035237,127257931,62.9,62.9,62.3,62.5,-0.3,1118
11,109/09/16,2353272,146860636,62.3,62.8,62.0,62.8,0.7,1465
10,109/09/15,2608958,162280070,62.7,62.8,62.0,62.1,-0.6,1239
9,109/09/14,2326516,146067208,63.2,63.2,62.5,62.7,-0.3,1298
8,109/09/11,3173593,199507459,62.9,63.1,62.7,63.0,0.3,1709
7,109/09/10,3976855,248871678,62.1,63.0,62.1,62.7,0.6,2385
6,109/09/09,2868314,177309650,62.0,62.2,61.6,62.1,-0.1,1790
5,109/09/08,5601677,348809500,62.2,62.6,62.0,62.2,0.6,3088
4,109/09/07,5249516,324618616,61.8,62.4,61.5,61.6,0.8,2951
3,109/09/04,2558345,155246572,60.8,61.0,60.5,60.8,0.0,1514
2,109/09/03,2606724,159042819,61.2,61.5,60.8,60.8,-0.2,1941
1,109/09/02,4100021,250196862,61.4,61.5,60.8,61.0,-0.3,2681
0,109/09/01,3870112,237822482,61.7,61.9,61.1,61.3,0.0,1850
20,109/08/31,6012514,370645854,61.8,62.4,61.3,61.3,0.0,1878
19,109/08/28,2675273,164011402,61.5,61.6,61.2,61.3,-0.2,1841
18,109/08/27,3775244,232756928,61.9,61.9,61.4,61.5,-0.3,2179
17,109/08/26,1989870,123012310,61.9,62.1,61.7,61.8,0.0,1375
16,109/08/25,3244032,201213679,62.4,62.5,61.8,61.8,-0.5,2298
15,109/08/24,1337420,83380763,62.6,62.7,62.1,62.3,-0.3,906
14,109/08/21,2265357,141294691,62.4,62.8,62.0,62.6,0.7,1365
13,109/08/20,3543747,219755001,62.7,62.7,61.6,61.9,-0.9,2383
12,109/08/19,2667890,167677249,62.9,63.1,62.7,62.8,-0.1,1578
11,109/08/18,2435013,153070303,63.2,63.3,62.7,62.9,-0.2,1476
10,109/08/17,3302324,208211637,62.9,63.3,62.6,63.1,0.5,1427
9,109/08/14,2630811,164831669,63.0,63.0,62.5,62.6,-0.6,1246
8,109/08/13,3239001,203849358,62.5,63.9,62.2,63.2,0.9,1708
7,109/08/12,2115916,131213246,62.0,62.3,61.7,62.3,0.3,1212
6,109/08/11,2220231,137654874,62.0,62.4,61.9,62.0,-0.1,1441
5,109/08/10,1227474,76298512,62.1,62.3,62.1,62.1,0.1,867
4,109/08/07,3109043,193124252,62.5,62.7,61.9,62.0,-0.5,2000
3,109/08/06,2353494,146906959,63.0,63.1,62.1,62.5,-0.1,1545
2,109/08/05,2120244,132765772,63.2,63.2,62.3,62.6,0.0,1421
1,109/08/04,2029556,127451659,62.5,63.3,62.4,62.6,0.4,1112
0,109/08/03,3138816,196163971,63.1,63.3,62.2,62.2,-0.9,2060
22,109/07/31,2819466,177994688,63.3,63.4,63.0,63.1,+0.20,1376
21,109/07/30,2871949,179807766,62.0,63.2,62.0,62.9,+1.00,1790
20,109/07/29,3445785,213915399,62.0,62.5,61.8,61.9,+0.30,2341
19,109/07/28,5388980,332759426,62.3,62.3,61.0,61.6,-1.00,3042
18,109/07/27,3411424,215175112,63.4,64.0,62.6,62.6,-0.90,2080
17,109/07/24,3420239,217491836,63.4,63.9,63.3,63.5,-0.20,1994
