,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
5,110/04/12,10086678,175815551,17.35,17.55,17.3,17.45,0.05,2043
4,110/04/09,5332831,92822634,17.4,17.45,17.4,17.4,-0.1,1289
3,110/04/08,6542228,114216285,17.4,17.5,17.4,17.5,0.0,1191
2,110/04/07,4763585,83228828,17.4,17.55,17.4,17.5,0.0,1487
1,110/04/06,4563662,79825127,17.5,17.6,17.4,17.5,0.0,1208
0,110/04/01,5730213,100071174,17.55,17.55,17.4,17.5,-0.05,1535
21,110/03/31,8176523,143167049,17.5,17.55,17.45,17.55,0.05,1718
20,110/03/30,7071078,123759858,17.5,17.6,17.4,17.5,0.0,2026
19,110/03/29,7195050,125700405,17.45,17.5,17.4,17.5,0.1,1808
18,110/03/26,6906500,119657488,17.25,17.4,17.25,17.4,0.2,1714
17,110/03/25,10950482,189125281,17.25,17.35,17.2,17.2,-0.05,1785
16,110/03/24,4637196,79872492,17.25,17.3,17.15,17.25,0.1,1125
15,110/03/23,5253555,90205000,17.2,17.25,17.1,17.15,-0.05,1330
14,110/03/22,6090216,104335395,17.15,17.2,17.05,17.2,0.0,1987
13,110/03/19,10756969,184611212,17.2,17.25,17.1,17.2,-0.1,2120
12,110/03/18,5810229,100740035,17.25,17.45,17.25,17.3,0.1,1552
11,110/03/17,10739245,185665704,17.45,17.45,17.15,17.2,-0.25,4020
10,110/03/16,8761308,152813998,17.4,17.55,17.35,17.45,0.05,1870
9,110/03/15,3948160,68749233,17.4,17.45,17.35,17.4,0.0,1331
8,110/03/12,4617759,80102644,17.4,17.45,17.25,17.4,0.0,1345
7,110/03/11,8481046,147808561,17.4,17.5,17.35,17.4,0.0,1968
6,110/03/10,5896176,102320756,17.4,17.4,17.3,17.4,0.05,2018
5,110/03/09,11866726,204955546,17.2,17.35,17.1,17.35,0.25,3105
4,110/03/08,6260555,107297872,17.15,17.25,17.05,17.1,0.0,1808
3,110/03/05,4755949,81082792,16.95,17.1,16.95,17.1,0.05,1591
2,110/03/04,10957187,186698697,17.15,17.25,16.95,17.05,-0.2,2565
1,110/03/03,10686300,184235865,17.2,17.3,17.05,17.25,0.25,3107
0,110/03/02,6569169,112372691,17.1,17.3,17.0,17.0,-0.05,2240
12,110/02/26,21095809,359855901,17.35,17.35,16.9,17.05,-0.35,3652
11,110/02/25,8049567,139743904,17.3,17.4,17.25,17.4,0.2,2396
10,110/02/24,10767912,185921537,17.25,17.4,17.2,17.2,-0.1,1867
9,110/02/23,10007854,172327590,17.15,17.3,17.1,17.3,0.25,2307
8,110/02/22,3952347,67547969,17.1,17.15,17.05,17.05,0.0,1385
7,110/02/19,5633245,95639804,17.05,17.1,16.85,17.05,-0.05,1695
6,110/02/18,5378645,91957231,17.05,17.15,17.0,17.1,0.05,1538
5,110/02/17,11133394,189018236,16.9,17.1,16.85,17.05,0.15,3958
4,110/02/05,5027051,84712138,16.85,17.0,16.75,16.9,0.15,1419
3,110/02/04,6192453,103786432,16.75,16.85,16.65,16.75,-0.1,1516
2,110/02/03,5086479,85578070,16.85,16.85,16.7,16.85,0.0,1194
1,110/02/02,6267391,105299596,16.6,16.95,16.55,16.85,0.15,1805
0,110/02/01,4071075,68209852,16.65,16.85,16.6,16.7,0.15,1788
19,110/01/29,15796497,263324473,16.75,16.8,16.55,16.55,-0.25,4807
18,110/01/28,10702408,180091442,16.85,16.95,16.75,16.8,-0.15,3507
17,110/01/27,8976926,152500674,17.0,17.15,16.95,16.95,-0.05,2255
16,110/01/26,6623472,112634552,17.0,17.1,16.95,17.0,-0.15,2233
15,110/01/25,6730235,114668058,17.0,17.15,16.9,17.15,0.15,2337
14,110/01/22,8883687,151811981,17.25,17.25,17.0,17.0,-0.1,2328
13,110/01/21,7244424,124686736,17.2,17.35,17.1,17.1,0.0,2183
12,110/01/20,13895634,239657916,17.6,17.6,17.05,17.1,-0.65,4951
11,110/01/19,5763812,101736754,17.55,17.75,17.5,17.75,0.2,2282
10,110/01/18,5435192,95477508,17.65,17.65,17.5,17.55,-0.15,1412
9,110/01/15,6268144,111282007,17.85,17.85,17.7,17.7,-0.2,2422
8,110/01/14,3878794,69304731,17.9,17.9,17.8,17.9,-0.05,1173
7,110/01/13,10216622,182802697,17.65,17.95,17.65,17.95,0.25,3061
6,110/01/12,4839378,85737172,17.8,17.85,17.65,17.7,-0.25,1298
5,110/01/11,6131827,109524156,17.9,17.95,17.75,17.95,0.0,1671
4,110/01/08,9660692,172368669,17.7,17.95,17.65,17.95,0.25,2853
3,110/01/07,5196866,91771950,17.6,17.75,17.5,17.7,0.1,1435
2,110/01/06,6325202,111171623,17.6,17.7,17.45,17.6,-0.1,2519
1,110/01/05,4311739,76206077,17.7,17.75,17.6,17.7,-0.1,1452
0,110/01/04,6421099,114235825,17.8,17.9,17.65,17.8,-0.15,1566
22,109/12/31,6238090,111769522,17.9,17.95,17.85,17.95,0.0,1526
21,109/12/30,14710941,262563935,17.55,18.0,17.5,17.95,0.4,4835
20,109/12/29,2220369,38982272,17.55,17.65,17.5,17.55,-0.05,881
19,109/12/28,7117780,124357264,17.35,17.65,17.25,17.6,0.25,1928
18,109/12/25,2997698,51907184,17.2,17.4,17.2,17.35,0.05,852
17,109/12/24,2664753,45959959,17.2,17.3,17.2,17.3,0.15,778
16,109/12/23,1933897,33212974,17.15,17.25,17.15,17.15,0.0,670
15,109/12/22,5163831,89129575,17.25,17.35,17.15,17.15,-0.25,1732
14,109/12/21,4654637,80677375,17.2,17.45,17.15,17.4,0.25,1674
13,109/12/18,5540588,95155029,17.25,17.25,17.15,17.15,-0.15,1320
12,109/12/17,3581499,61743479,17.2,17.3,17.15,17.3,-0.05,1067
11,109/12/16,8064859,138968410,17.1,17.35,17.1,17.35,0.35,3495
10,109/12/15,14088075,240117033,17.15,17.15,17.0,17.0,-0.2,3830
9,109/12/14,4353881,75082205,17.35,17.35,17.2,17.2,-0.15,1525
8,109/12/11,4999553,86571390,17.15,17.4,17.15,17.35,0.1,1765
7,109/12/10,4828003,83178083,17.1,17.35,17.1,17.25,0.15,1728
6,109/12/09,12149602,208274365,17.3,17.35,17.05,17.1,-0.2,5578
5,109/12/08,12932120,225322286,17.55,17.55,17.3,17.3,-0.4,4334
4,109/12/07,4742370,83858055,17.75,17.75,17.65,17.7,-0.05,1912
3,109/12/04,5774873,102637070,17.75,17.85,17.7,17.75,0.1,1964
2,109/12/03,3634594,64159385,17.5,17.75,17.5,17.65,0.05,1615
1,109/12/02,8820069,155260752,17.6,17.65,17.55,17.6,-0.15,2193
0,109/12/01,4675262,82630166,17.7,17.75,17.55,17.75,-0.05,1629
20,109/11/30,27018803,480553860,17.85,17.95,17.55,17.8,0.0,3531
19,109/11/27,8318083,148177031,17.95,17.95,17.75,17.8,-0.15,2856
18,109/11/26,4867127,86968775,17.9,17.95,17.75,17.95,0.05,1314
17,109/11/25,4966939,88877970,17.95,17.95,17.8,17.9,0.1,1141
16,109/11/24,4321420,76954205,17.9,17.95,17.75,17.8,-0.15,1491
15,109/11/23,7328443,131414078,17.9,18.0,17.8,17.95,0.15,1918
14,109/11/20,5053655,89889057,17.9,17.9,17.75,17.8,-0.15,1837
13,109/11/19,6619313,118199829,17.95,18.0,17.7,17.95,-0.1,1782
12,109/11/18,8087987,145610979,17.9,18.05,17.9,18.05,0.05,2512
11,109/11/17,4207842,75561471,18.0,18.0,17.85,18.0,0.0,1590
10,109/11/16,6648648,119374399,18.0,18.0,17.9,18.0,0.1,1956
9,109/11/13,2645721,47211005,17.9,17.9,17.75,17.9,-0.05,1013
8,109/11/12,6558032,117553055,18.0,18.0,17.8,17.95,-0.1,1150
7,109/11/11,13419463,241666575,18.0,18.05,17.9,18.05,0.1,3837
6,109/11/10,7084542,126924809,17.9,18.0,17.8,17.95,0.15,1767
5,109/11/09,5464858,97221371,17.85,17.9,17.7,17.8,0.15,1467
4,109/11/06,2426311,42651815,17.6,17.65,17.5,17.65,0.1,888
3,109/11/05,4930869,86594191,17.5,17.7,17.4,17.55,0.15,1467
2,109/11/04,3025700,52543514,17.3,17.45,17.3,17.4,0.0,789
1,109/11/03,3519813,61080762,17.3,17.4,17.25,17.4,0.15,1284
0,109/11/02,3626744,62028450,17.1,17.25,17.0,17.25,0.2,2075
18,109/10/30,7738530,131780235,17.0,17.1,16.95,17.05,-0.05,2051
17,109/10/29,4313099,73821258,17.1,17.2,17.05,17.1,-0.2,1923
16,109/10/28,3132051,54094539,17.4,17.4,17.15,17.3,-0.15,1827
15,109/10/27,4435058,77241168,17.3,17.45,17.25,17.45,0.05,781
14,109/10/26,4161875,72367566,17.35,17.45,17.3,17.4,0.1,1548
13,109/10/23,3324776,57242241,17.15,17.3,17.1,17.3,0.2,943
12,109/10/22,5588762,95940306,17.25,17.35,17.1,17.1,-0.2,1072
11,109/10/21,4004545,69245181,17.35,17.35,17.25,17.3,-0.05,2280
10,109/10/20,3121217,54004546,17.3,17.35,17.2,17.35,0.05,1600
9,109/10/19,2899739,50325093,17.35,17.4,17.25,17.3,0.1,977
8,109/10/16,3479802,60169334,17.4,17.4,17.2,17.2,-0.1,1513
7,109/10/15,3080434,53442268,17.35,17.45,17.3,17.3,-0.15,1149
6,109/10/14,6042675,105386601,17.45,17.5,17.35,17.45,0.05,1190
5,109/10/13,2310539,40288814,17.45,17.55,17.4,17.4,-0.2,1058
4,109/10/12,3427663,60124626,17.5,17.6,17.45,17.6,0.05,1163
3,109/10/08,2372312,41534954,17.55,17.6,17.45,17.55,0.05,824
2,109/10/07,3309078,57962792,17.6,17.6,17.5,17.5,-0.1,1448
1,109/10/06,3526083,61922460,17.4,17.6,17.4,17.6,0.2,1338
0,109/10/05,3710087,64663601,17.55,17.6,17.35,17.4,0.05,1481
21,109/09/30,4352538,75956102,17.55,17.6,17.35,17.35,-0.1,1005
20,109/09/29,5366700,93695277,17.6,17.6,17.35,17.45,-0.05,863
19,109/09/28,5186607,90132346,17.2,17.5,17.15,17.5,0.35,1393
18,109/09/25,5521849,94186006,16.9,17.15,16.9,17.15,0.25,1634
17,109/09/24,13425163,228422246,17.3,17.3,16.8,16.9,-0.55,4331
16,109/09/23,6403305,112129685,17.6,17.65,17.45,17.45,-0.2,2222
15,109/09/22,5474345,96647526,17.7,17.75,17.6,17.65,-0.15,1747
14,109/09/21,6051947,108004533,18.0,18.0,17.75,17.8,-0.3,2281
13,109/09/18,8846466,159513407,17.9,18.1,17.8,18.1,0.2,2028
12,109/09/17,4687818,83849824,17.9,18.0,17.8,17.9,-0.1,1823
11,109/09/16,5761459,103387802,17.9,18.0,17.8,18.0,0.0,2006
10,109/09/15,4626121,83017603,17.9,18.0,17.8,18.0,0.1,1583
9,109/09/14,3734301,66754518,17.9,17.95,17.8,17.9,0.0,1385
8,109/09/11,3925068,70186124,17.95,17.95,17.85,17.9,-0.1,1582
7,109/09/10,6052609,108331512,17.85,18.0,17.75,18.0,0.25,1319
6,109/09/09,7067334,125140288,17.75,17.8,17.6,17.75,-0.15,1998
5,109/09/08,4384479,78276960,17.85,17.9,17.8,17.9,0.1,1172
4,109/09/07,6086140,108154096,17.7,17.85,17.65,17.8,0.0,1995
3,109/09/04,9030679,160557744,17.8,17.9,17.7,17.8,-0.15,2694
2,109/09/03,6588584,118293966,17.95,18.1,17.8,17.95,0.0,1689
1,109/09/02,15738246,282231828,18.1,18.1,17.8,17.95,-0.2,4168
0,109/09/01,8927040,161971455,18.25,18.25,18.1,18.15,-0.1,1637
20,109/08/31,11894595,217759633,18.5,18.5,18.25,18.25,-0.20,1673
19,109/08/28,7846405,144724193,18.35,18.6,18.35,18.45,+0.20,2399
18,109/08/27,2221003,40597580,18.35,18.35,18.25,18.25,-0.10,1088
17,109/08/26,3955262,72371569,18.3,18.4,18.2,18.35,-0.05,1185
16,109/08/25,6077365,111630528,18.25,18.45,18.25,18.4,+0.15,1539
15,109/08/24,4260885,77777864,18.3,18.35,18.15,18.25,-0.05,1307
14,109/08/21,4579831,83663223,18.3,18.35,18.2,18.3,+0.15,1799
13,109/08/20,8795694,160013005,18.4,18.45,18.05,18.15,-0.35,2752
12,109/08/19,6049101,112155346,18.6,18.65,18.45,18.5,-0.10,3325
11,109/08/18,5506258,102135006,18.5,18.65,18.4,18.6,+0.15,1387
10,109/08/17,2752349,50767000,18.4,18.5,18.35,18.45,+0.05,817
9,109/08/14,2950147,54313986,18.45,18.45,18.35,18.4,-0.15,1128
8,109/08/13,3575500,66054744,18.45,18.55,18.35,18.55,+0.20,963
7,109/08/12,4528054,82938395,18.3,18.4,18.25,18.35,+0.05,1713
6,109/08/11,12551592,230670905,18.45,18.5,18.3,18.3,X0.00,3026
5,109/08/10,11092043,214336229,19.2,19.4,19.2,19.4,+0.20,2222
4,109/08/07,5458172,105011209,19.3,19.35,19.2,19.2,-0.10,1702
3,109/08/06,5998092,115385586,19.05,19.3,19.05,19.3,+0.25,1387
2,109/08/05,5478817,104076723,18.9,19.1,18.9,19.05,+0.20,1512
1,109/08/04,6909252,130563129,18.85,19.0,18.85,18.85,+0.05,2007
0,109/08/03,11826667,223609868,18.95,19.0,18.8,18.8,-0.20,3338
22,109/07/31,5847803,111330358,19.15,19.15,19.0,19.0,-0.2,1526
21,109/07/30,6710412,127833432,19.1,19.2,18.9,19.2,0.15,1769
20,109/07/29,7603715,144932533,18.95,19.2,18.85,19.05,0.05,1893
19,109/07/28,8038614,151723255,18.75,19.1,18.7,19.0,0.1,1969
18,109/07/27,8106133,154161425,19.05,19.3,18.9,18.9,-0.2,2287
