,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
12,110/10/20,2120385,1017952943,480.0,486.0,474.5,475.0,-3.0,2020
11,110/10/19,2629946,1255241414,468.5,481.5,465.0,478.0,16.0,2249
10,110/10/18,1673947,780880874,474.0,477.0,460.0,462.0,-7.0,1595
9,110/10/15,2869387,1350652489,466.5,476.0,465.0,469.0,7.5,2560
8,110/10/14,2675084,1232787983,458.0,464.0,453.0,461.5,13.0,2353
7,110/10/13,3208632,1452167371,456.5,468.0,447.5,448.5,-15.5,3727
6,110/10/12,3347772,1568011657,474.0,479.5,462.0,464.0,-16.5,3138
5,110/10/08,2853935,1388609620,488.0,497.5,478.0,480.5,-11.5,2559
4,110/10/07,3179758,1537781243,484.0,497.0,483.0,492.0,17.5,2646
3,110/10/06,2554073,1217425407,479.0,483.5,469.0,474.5,5.5,2665
2,110/10/05,4617269,2126615979,446.0,473.0,445.0,469.0,4.0,4162
1,110/10/04,2381123,1110272854,480.0,482.0,460.5,465.0,-11.5,2702
0,110/10/01,2647683,1266588939,485.5,487.5,471.0,476.5,-19.0,3369
19,110/09/30,2339527,1153609425,486.0,497.5,482.5,495.5,+9.50,1802
18,110/09/29,3626932,1754206222,489.0,491.5,477.0,486.0,-16.00,4337
17,110/09/28,1022906,515406099,508.0,512.0,501.0,502.0,-11.00,1159
16,110/09/27,1881949,965396945,510.0,518.0,502.0,513.0,+5.00,1804
15,110/09/24,3350093,1718356226,510.0,529.0,503.0,508.0,-1.00,3073
14,110/09/23,2718284,1381815462,492.5,517.0,492.5,509.0,+20.50,2670
13,110/09/22,4489817,2194350450,504.0,505.0,480.0,488.5,-35.50,5541
12,110/09/17,2516020,1312161553,519.0,530.0,513.0,524.0,+6.00,2034
11,110/09/16,1328255,688018954,515.0,525.0,513.0,518.0,+1.00,1469
10,110/09/15,1897250,987314464,526.0,533.0,516.0,517.0,-12.00,2016
9,110/09/14,1323657,701323123,536.0,539.0,525.0,529.0,-5.00,1338
8,110/09/13,1178584,629167241,537.0,541.0,532.0,534.0,-3.00,1127
7,110/09/10,2205691,1171834405,523.0,539.0,523.0,537.0,+12.00,1915
6,110/09/09,1423033,748189024,518.0,534.0,516.0,525.0,0.00,1428
5,110/09/08,1574778,832454845,536.0,541.0,520.0,525.0,X0.00,1989
4,110/09/07,1843922,1007251411,563.0,563.0,540.0,546.0,-11.00,2031
3,110/09/06,5031749,2879167362,575.0,575.0,553.0,557.0,-8.00,1655
2,110/09/03,2055565,1118319252,570.0,574.0,558.0,565.0,-1.00,1379
1,110/09/02,2058781,1166326514,570.0,580.0,566.0,566.0,-11.00,1961
0,110/09/01,3110832,1769867143,564.0,584.0,557.0,577.0,+23.00,2980
21,110/08/31,1595264,878575746,548.0,556.0,543.0,554.0,6.0,1264
20,110/08/30,1467278,804798840,545.0,558.0,542.0,548.0,8.0,1439
19,110/08/27,1544692,831344807,535.0,543.0,532.0,540.0,-2.0,1589
18,110/08/26,1812560,983365344,551.0,551.0,536.0,542.0,-8.0,1775
17,110/08/25,1272956,702414826,559.0,560.0,549.0,550.0,0.0,999
16,110/08/24,1936780,1070187654,556.0,558.0,548.0,550.0,-2.0,1419
15,110/08/23,1616756,891007800,543.0,557.0,540.0,552.0,15.0,1659
14,110/08/20,2567952,1381617646,530.0,547.0,522.0,537.0,20.0,2476
13,110/08/19,3064460,1612397854,537.0,542.0,517.0,517.0,-34.0,3300
12,110/08/18,2446237,1313204340,510.0,552.0,510.0,551.0,22.0,2416
11,110/08/17,1728023,925299349,547.0,549.0,529.0,529.0,-16.0,1949
10,110/08/16,1692183,915548043,538.0,551.0,530.0,545.0,3.0,2005
9,110/08/13,2287391,1254428177,560.0,563.0,542.0,542.0,-21.0,2880
8,110/08/12,1752124,986589062,556.0,573.0,556.0,563.0,0.0,1773
7,110/08/11,2262626,1282934043,580.0,580.0,556.0,563.0,-19.0,2663
6,110/08/10,2003290,1166168261,590.0,594.0,575.0,582.0,-4.0,1977
5,110/08/09,1565498,923376363,595.0,598.0,585.0,586.0,-17.0,1951
4,110/08/06,2376782,1441711728,614.0,621.0,597.0,603.0,-7.0,2304
3,110/08/05,1810234,1099274694,609.0,613.0,601.0,610.0,8.0,1863
2,110/08/04,1772013,1067072707,600.0,608.0,592.0,602.0,2.0,1773
1,110/08/03,3292284,1963970007,607.0,609.0,582.0,600.0,10.0,2507
0,110/08/02,1897760,1114388102,594.0,598.0,581.0,590.0,2.0,1651
21,110/07/30,3368622,1996034335,594.0,603.0,587.0,588.0,-11.0,2579
20,110/07/29,4422176,2612498753,598.0,605.0,572.0,599.0,12.0,4152
19,110/07/28,4819279,2826886638,597.0,599.0,575.0,587.0,-26.0,5113
18,110/07/27,8166744,4963478133,585.0,621.0,583.0,613.0,46.0,7270
17,110/07/26,4325100,2488691581,588.0,588.0,563.0,567.0,7.0,3951
16,110/07/23,3313593,1881131342,577.0,577.0,558.0,560.0,-9.0,2954
15,110/07/22,3040457,1734836991,570.0,581.0,563.0,569.0,0.0,2548
14,110/07/21,3290740,1883336975,560.0,586.0,558.0,569.0,17.0,3355
13,110/07/20,2204266,1225452964,556.0,565.0,548.0,552.0,-8.0,2199
12,110/07/19,3813035,2120304623,539.0,565.0,535.0,560.0,15.0,4110
11,110/07/16,1728973,932880877,532.0,545.0,529.0,545.0,7.0,1887
10,110/07/15,2856264,1528769484,523.0,540.0,522.0,538.0,17.0,3219
9,110/07/14,1140062,592837526,517.0,524.0,517.0,521.0,-1.0,1048
8,110/07/13,2547422,1336420397,520.0,530.0,517.0,522.0,2.0,2297
7,110/07/12,1126223,586061591,517.0,524.0,517.0,520.0,5.0,1076
6,110/07/09,1633844,842308234,520.0,524.0,508.0,515.0,-9.0,1617
5,110/07/08,2100603,1102972658,522.0,530.0,517.0,524.0,1.0,2187
4,110/07/07,2208011,1154875531,517.0,527.0,512.0,523.0,7.0,2576
3,110/07/06,992697,514378326,524.0,524.0,515.0,516.0,-5.0,1281
2,110/07/05,2249766,1165521194,509.0,522.0,508.0,521.0,16.0,2615
1,110/07/02,1735470,869221405,489.0,508.0,489.0,505.0,12.5,1790
0,110/07/01,2415993,1199152287,514.0,514.0,492.0,492.5,-12.5,2544
20,110/06/30,1427114,723041488,503.0,511.0,500.0,505.0,4.0,1317
19,110/06/29,1693506,857133928,502.0,511.0,501.0,501.0,3.0,1653
18,110/06/28,966958,483505353,498.5,506.0,493.0,498.0,1.5,1146
17,110/06/25,1728895,867425206,510.0,510.0,496.0,496.5,-13.5,1968
16,110/06/24,4270546,2155408110,490.0,514.0,490.0,510.0,26.0,4260
15,110/06/23,4579029,2222067587,489.0,495.0,481.0,484.0,-3.0,4469
14,110/06/22,2557525,1249931039,491.0,502.0,482.0,487.0,-12.5,2873
13,110/06/21,1855371,931676507,512.0,513.0,497.0,499.5,-16.5,2296
12,110/06/18,1962186,1018768800,522.0,525.0,516.0,516.0,-3.0,1346
11,110/06/17,1121688,579001980,511.0,523.0,509.0,519.0,3.0,1156
10,110/06/16,1216517,630224844,518.0,523.0,512.0,516.0,-2.0,1354
9,110/06/15,1723127,899112950,517.0,528.0,516.0,518.0,5.0,2015
8,110/06/11,994568,513619499,520.0,520.0,513.0,513.0,-3.0,1178
7,110/06/10,2651901,1364793114,502.0,521.0,501.0,516.0,18.5,3043
6,110/06/09,1459117,730330314,502.0,506.0,496.0,497.5,-4.5,1374
5,110/06/08,1047948,531274246,510.0,512.0,501.0,502.0,-2.0,1247
4,110/06/07,1812656,905866678,502.0,508.0,483.5,504.0,2.0,2141
3,110/06/04,763931,381546895,495.0,503.0,494.5,502.0,2.0,822
2,110/06/03,1436960,715728217,492.0,503.0,492.0,500.0,8.5,1401
1,110/06/02,2189385,1087889748,510.0,510.0,490.5,491.5,-14.5,2391
0,110/06/01,1734810,876487416,501.0,509.0,500.0,506.0,7.0,1836
20,110/05/31,2224033,1109470755,499.0,504.0,490.0,499.0,2.0,2054
19,110/05/28,2213532,1100534139,487.0,502.0,487.0,497.0,7.5,2490
18,110/05/27,4874583,2372118730,484.0,489.5,477.0,489.5,4.0,2607
17,110/05/26,3916872,1887880790,469.0,493.0,465.5,485.5,16.5,3913
16,110/05/25,3942617,1838861101,457.0,474.5,454.0,469.0,16.5,3679
15,110/05/24,1940904,873282870,450.0,458.5,441.0,452.5,1.0,1974
14,110/05/21,2250359,1015815890,460.0,460.0,443.0,451.5,1.5,2063
13,110/05/20,2044110,920796750,458.5,459.0,445.0,450.0,-5.5,1924
12,110/05/19,2534862,1164498521,463.0,475.0,453.5,455.5,-14.5,2755
11,110/05/18,3907126,1821073754,446.0,481.0,446.0,470.0,30.5,3776
10,110/05/17,2517132,1116286258,440.0,459.5,430.0,439.5,-12.0,2789
9,110/05/14,3138491,1432045797,451.0,466.0,449.0,451.5,1.0,2889
8,110/05/13,5705258,2569967790,439.0,462.0,421.0,450.5,14.5,4975
7,110/05/12,5765389,2510823748,455.0,459.0,410.5,436.0,-20.0,5974
6,110/05/11,4719723,2196775904,493.0,497.0,454.0,456.0,-48.0,6045
5,110/05/10,1494652,762951838,517.0,521.0,500.0,504.0,-12.0,1668
4,110/05/07,1882210,969448255,511.0,520.0,509.0,516.0,3.0,2065
3,110/05/06,3947680,1994071316,504.0,521.0,498.5,513.0,14.0,3136
2,110/05/05,2568279,1296280299,508.0,514.0,499.0,499.0,-8.0,2304
1,110/05/04,3850274,1936013380,520.0,524.0,490.0,507.0,-12.0,3864
0,110/05/03,2734786,1438563636,528.0,539.0,519.0,519.0,-13.0,3056
18,110/04/29,2323274,1244671477,535.0,541.0,532.0,532.0,-6.0,2155
17,110/04/28,2769835,1485779262,534.0,542.0,528.0,538.0,1.0,2660
16,110/04/27,4155576,2240764100,534.0,548.0,532.0,537.0,7.0,3988
15,110/04/26,5547504,2942257441,531.0,546.0,514.0,530.0,11.0,5541
14,110/04/23,4498066,2298864260,500.0,519.0,497.0,519.0,19.0,4904
13,110/04/22,3346577,1673838673,496.0,505.0,494.5,500.0,6.5,3036
12,110/04/21,4638510,2319074631,510.0,520.0,491.5,493.5,-11.5,4953
11,110/04/20,2363499,1185301923,500.0,506.0,496.0,505.0,5.0,2389
10,110/04/19,2312231,1156208899,499.0,505.0,494.0,500.0,1.0,2358
9,110/04/16,2392367,1190601512,497.5,502.0,493.0,499.0,-1.0,2695
8,110/04/15,2129333,1058213914,497.0,501.0,491.0,500.0,2.5,2153
7,110/04/14,4220433,2095104890,495.5,507.0,485.0,497.5,9.5,4477
6,110/04/13,3393709,1678657795,486.0,504.0,485.5,488.0,5.5,3658
5,110/04/12,3127337,1528498653,505.0,505.0,482.0,482.5,-16.5,3876
4,110/04/09,2178819,1095360953,508.0,511.0,497.5,499.0,-3.0,2284
3,110/04/08,2009083,1008165979,495.0,507.0,495.0,502.0,-2.0,2294
2,110/04/07,2271075,1136230803,500.0,505.0,494.0,504.0,-3.0,2641
1,110/04/06,2960580,1494623980,500.0,509.0,496.5,507.0,17.0,4231
0,110/04/01,2406210,1179942623,496.0,499.5,483.0,490.0,-4.0,2874
21,110/03/31,2374127,1177277685,502.0,502.0,492.5,494.0,-8.0,2591
20,110/03/30,5538635,2763947295,496.5,503.0,490.5,502.0,12.5,5786
19,110/03/29,3234884,1582140845,491.0,495.0,485.5,489.5,5.0,3567
18,110/03/26,5715989,2745676257,470.5,485.5,468.0,484.5,18.0,7181
17,110/03/25,3084303,1418728171,450.0,467.0,448.5,466.5,14.0,3192
16,110/03/24,1789671,810757057,455.0,459.0,451.0,452.5,-6.0,1988
15,110/03/23,2185949,1005194766,457.0,465.0,457.0,458.5,2.5,2157
14,110/03/22,1879379,856261752,456.5,461.0,450.5,456.0,-0.5,1866
13,110/03/19,3242314,1469790170,458.0,458.0,448.5,456.5,-6.0,2957
12,110/03/18,3586611,1662623806,458.5,468.0,457.0,462.5,9.5,3610
11,110/03/17,3820927,1743334943,456.0,461.0,451.0,453.0,1.0,3909
10,110/03/16,3544652,1601126882,448.0,455.0,445.5,452.0,10.0,3338
9,110/03/15,1658966,736932059,442.5,448.0,440.0,442.0,-0.5,1838
8,110/03/12,2651078,1185841021,449.0,454.0,442.0,442.5,-1.5,2899
7,110/03/11,3203021,1409797744,433.0,444.5,432.0,444.0,11.0,3063
6,110/03/10,2875817,1246586841,437.0,439.0,431.0,433.0,2.0,2654
5,110/03/09,4807778,2087503007,441.0,447.0,430.0,431.0,-13.0,4893
4,110/03/08,5468519,2475708156,465.5,469.0,443.0,444.0,-14.5,6124
3,110/03/05,4583882,2080986214,446.0,459.5,440.5,458.5,8.5,4281
2,110/03/04,5624502,2526621655,461.0,464.5,441.5,450.0,-12.5,5747
1,110/03/03,3738675,1720789769,470.0,471.5,455.0,462.5,-3.5,3534
0,110/03/02,3588243,1690070262,471.5,478.0,465.5,466.0,6.0,3404
12,110/02/26,4954276,2295189367,470.0,472.5,460.0,460.0,-20.5,6000
11,110/02/25,2430001,1170993252,487.0,489.0,478.0,480.5,2.5,2331
10,110/02/24,3089352,1482319301,479.0,488.5,473.0,478.0,-4.0,3556
9,110/02/23,5324613,2531637753,483.0,484.0,470.0,482.0,-5.5,6562
8,110/02/22,3746010,1832884077,497.5,499.0,485.0,487.5,-6.5,4616
7,110/02/19,4279344,2108455406,498.0,502.0,488.0,494.0,-13.0,4979
6,110/02/18,3067479,1556299529,517.0,517.0,503.0,507.0,-8.0,3351
5,110/02/17,5983971,3077486231,510.0,524.0,506.0,515.0,20.0,6760
4,110/02/05,5690981,2825780305,486.0,505.0,482.0,495.0,18.5,5418
3,110/02/04,5454769,2642542057,497.0,497.0,475.0,476.5,-20.5,5206
2,110/02/03,6789962,3359953815,491.0,500.0,487.0,497.0,15.0,5908
1,110/02/02,4204056,2005286662,475.0,483.5,466.0,482.0,15.0,4131
0,110/02/01,3644357,1665029117,450.5,469.0,447.5,467.0,15.5,3714
19,110/01/29,8140777,3768857904,480.5,485.0,451.5,451.5,-28.5,7285
18,110/01/28,5011990,2411584173,476.0,492.5,476.0,480.0,-6.0,3912
17,110/01/27,5360688,2607761127,489.0,500.0,477.0,486.0,6.0,4706
16,110/01/26,4022981,1972517796,500.0,503.0,478.0,480.0,-13.5,4693
15,110/01/25,3311092,1634230118,496.0,508.0,488.0,493.5,-2.5,3180
14,110/01/22,4289371,2148020703,492.0,512.0,490.0,496.0,-1.5,4398
13,110/01/21,7146309,3525035777,477.0,501.0,477.0,497.5,24.0,6259
12,110/01/20,6050121,2851333221,466.5,483.5,462.0,473.5,4.5,4710
11,110/01/19,5308915,2458871426,445.0,475.0,443.0,469.0,27.5,5081
10,110/01/18,5336030,2348979708,448.0,451.0,430.0,441.5,-2.5,3691
9,110/01/15,3898217,1743892533,452.0,455.5,442.0,444.0,-1.0,3031
8,110/01/14,4512828,2019873742,445.0,455.5,439.0,445.0,0.0,3622
7,110/01/13,6113147,2713611923,436.0,449.5,435.0,445.0,16.5,5149
6,110/01/12,6188893,2692121267,434.5,446.0,423.0,428.5,-3.0,5801
5,110/01/11,8410188,3541392195,401.0,432.0,401.0,431.5,31.5,7587
4,110/01/08,3620398,1446077003,401.0,405.0,391.0,400.0,-5.5,3342
3,110/01/07,4558461,1853867282,407.5,412.0,403.0,405.5,2.0,3518
2,110/01/06,7777398,3116576426,387.0,409.0,387.0,403.5,16.5,6439
1,110/01/05,3804534,1463920252,386.0,387.5,383.0,387.0,-1.5,2978
0,110/01/04,4030292,1576595284,389.0,394.5,388.5,388.5,-2.0,3085
22,109/12/31,1908701,746367358,392.0,394.0,389.5,390.5,-1.0,1724
21,109/12/30,3160319,1223809841,388.5,392.5,381.5,391.5,3.5,3127
20,109/12/29,3483169,1356386249,397.5,399.5,387.0,388.0,-9.0,3587
19,109/12/28,1520464,606594093,405.0,406.0,396.0,397.0,-3.5,1520
18,109/12/25,1282964,517444340,398.5,408.0,397.0,400.5,4.0,1254
17,109/12/24,603015,239545575,400.0,400.0,395.0,396.5,-0.5,647
16,109/12/23,912569,361637796,395.5,399.0,391.5,397.0,1.5,991
15,109/12/22,1833867,734737905,405.0,408.5,395.0,395.5,-11.5,1916
14,109/12/21,2787969,1137636136,414.5,419.5,398.5,407.0,-1.0,2612
13,109/12/18,3484511,1423264384,407.5,413.0,403.5,408.0,3.0,2774
12,109/12/17,5568947,2255337005,394.5,412.0,394.5,405.0,13.0,4765
11,109/12/16,2101722,826307361,390.0,395.0,390.0,392.0,3.0,1759
10,109/12/15,1729612,674825170,395.5,395.5,387.0,389.0,-7.5,1757
9,109/12/14,1743093,694486012,396.0,405.0,395.0,396.5,2.0,1596
8,109/12/11,3382059,1332688742,402.0,403.5,386.5,394.5,-3.5,3083
7,109/12/10,3411075,1366963197,408.0,408.0,394.5,398.0,-11.0,3471
6,109/12/09,6143130,2470208321,394.0,410.0,391.5,409.0,20.0,5727
5,109/12/08,2830001,1102706698,388.0,392.0,387.0,389.0,2.5,2592
4,109/12/07,4752303,1819573811,383.0,386.5,378.5,386.5,5.0,2886
3,109/12/04,3011527,1141260391,384.0,384.0,374.5,381.5,-2.0,2542
2,109/12/03,3286043,1268423687,390.0,395.0,379.0,383.5,-2.5,2869
1,109/12/02,3911204,1508265421,382.0,389.5,382.0,386.0,7.5,3396
0,109/12/01,2154545,812167838,371.5,379.0,371.0,378.5,7.5,1772
20,109/11/30,5365052,2009139259,377.0,380.5,371.0,371.0,-2.5,2886
19,109/11/27,1974698,732281588,375.0,375.5,369.0,373.5,-1.0,1590
18,109/11/26,1394524,519499108,370.5,374.5,369.5,374.5,7.0,1178
17,109/11/25,2845232,1052099934,373.5,375.5,366.5,367.5,-6.0,2528
16,109/11/24,4152889,1565270838,385.0,385.0,373.0,373.5,-8.5,3394
15,109/11/23,2228058,852000247,381.5,385.0,380.0,382.0,2.5,1853
14,109/11/20,2325221,879575342,379.0,380.5,373.5,379.5,-1.5,2030
13,109/11/19,3568630,1361469209,381.5,386.0,378.0,381.0,3.0,2999
12,109/11/18,3469418,1304105664,373.5,378.0,372.0,378.0,6.0,2799
11,109/11/17,4318845,1620517498,374.0,380.5,371.0,372.0,3.0,3920
10,109/11/16,3336197,1224829743,367.5,369.0,364.5,369.0,6.5,2802
9,109/11/13,3388441,1217162455,352.5,363.0,352.0,362.5,9.5,2980
8,109/11/12,3617318,1274815398,350.0,356.0,349.0,353.0,5.0,2780
7,109/11/11,8297633,2871739702,348.5,351.5,344.0,348.0,-0.5,4809
6,109/11/10,7527581,2648917728,362.0,367.0,346.0,348.5,-13.5,5642
5,109/11/09,3844320,1399431780,362.5,372.0,360.5,362.0,0.5,2915
4,109/11/06,5052141,1831551513,353.0,368.0,353.0,361.5,8.5,4127
3,109/11/05,3734263,1323699944,356.5,357.0,352.5,353.0,-5.5,2602
2,109/11/04,7096865,2485201288,353.5,359.5,342.0,358.5,5.0,5271
1,109/11/03,3143419,1112305942,348.0,358.0,348.0,353.5,5.5,2601
0,109/11/02,3755105,1306177272,352.0,355.0,344.5,348.0,-7.5,3161
18,109/10/30,1800956,641477929,357.5,358.0,355.0,355.5,-3.5,1343
17,109/10/29,1476858,528606297,359.0,359.5,355.0,359.0,-5.0,1483
16,109/10/28,1571436,570629677,363.0,366.0,360.5,364.0,-1.5,1404
15,109/10/27,1749607,634529685,361.0,366.0,358.0,365.5,1.5,1460
14,109/10/26,1533609,562009643,368.5,369.5,363.0,364.0,-1.0,1427
13,109/10/23,2599526,950921768,369.5,370.5,363.0,365.0,0.5,2002
12,109/10/22,5620301,2048795069,374.0,374.0,360.0,364.5,-11.0,4452
11,109/10/21,1588395,596854020,379.0,379.0,373.5,375.5,-1.0,1199
10,109/10/20,1653750,620900120,377.5,380.0,372.5,376.5,1.5,1366
9,109/10/19,1764143,662859625,376.0,378.5,372.0,375.0,1.0,1399
8,109/10/16,2007446,753840804,374.5,380.0,372.5,374.0,-4.0,1757
7,109/10/15,3191250,1202178000,379.0,381.5,374.0,378.0,-4.0,2541
6,109/10/14,3561877,1366326891,388.5,389.5,381.0,382.0,-8.5,2602
5,109/10/13,3380883,1322529298,391.0,396.0,387.0,390.5,-4.0,2657
4,109/10/12,8732685,3444960096,386.5,401.5,385.0,394.5,14.0,6512
3,109/10/08,4791266,1823737980,383.5,386.5,375.0,380.5,1.5,3611
2,109/10/07,3098507,1170833646,374.0,381.0,372.0,379.0,5.5,2543
1,109/10/06,2361842,879769233,374.0,374.5,370.5,373.5,5.5,1723
0,109/10/05,2841131,1050779018,372.0,376.0,366.5,368.0,-0.5,2131
21,109/09/30,2923568,1075459687,370.0,372.0,362.0,368.5,+1.50,2097
20,109/09/29,2237368,825905556,375.0,375.0,366.0,367.0,0.00,1782
19,109/09/28,5181915,1888182805,353.5,371.0,352.5,367.0,+15.50,4017
18,109/09/25,4279714,1527269542,367.0,369.0,349.0,351.5,-14.00,3345
17,109/09/24,3009523,1105632941,371.5,374.0,363.0,365.5,-9.00,2386
16,109/09/23,2856491,1068946372,372.5,377.0,371.5,374.5,+4.00,2123
15,109/09/22,3063035,1135575450,374.5,374.5,367.0,370.5,-4.00,2218
14,109/09/21,3116354,1172399958,378.5,381.0,373.0,374.5,-7.50,2627
13,109/09/18,5840820,2217205240,374.0,382.0,373.5,382.0,+11.50,3217
12,109/09/17,3525851,1311549572,372.5,378.5,369.0,370.5,-5.00,2907
11,109/09/16,8005857,2995328089,369.0,380.0,368.0,375.5,+9.00,5538
10,109/09/15,3453296,1267237724,373.0,373.0,363.5,366.5,-5.50,2906
9,109/09/14,3943274,1462161551,373.0,373.0,365.0,372.0,+6.00,3219
8,109/09/11,4261180,1548760560,359.5,368.0,357.5,366.0,+6.50,3088
7,109/09/10,4326161,1556095121,361.5,366.0,355.0,359.5,+3.50,3512
6,109/09/09,6520786,2348313960,370.0,372.0,355.0,356.0,-14.00,4884
5,109/09/08,7111369,2655973875,381.0,382.5,367.0,370.0,X0.00,5664
4,109/09/07,4484859,1739873215,391.0,395.0,379.0,381.5,0.00,3505
3,109/09/04,6300711,2424983407,390.5,395.0,378.0,381.5,-18.50,5196
2,109/09/03,4513815,1804386500,397.0,402.0,394.0,400.0,+8.00,3639
1,109/09/02,3187016,1255034022,394.0,398.5,388.0,392.0,+4.50,2398
0,109/09/01,3652809,1401850520,377.5,388.0,376.0,387.5,+7.50,2403
20,109/08/31,3699830,1429987792,396.0,398.0,380.0,380.0,-8.5,2532
19,109/08/28,2164869,835817148,385.0,390.0,381.0,388.5,-1.5,1904
18,109/08/27,2839297,1121661127,400.0,403.0,390.0,390.0,-7.0,2344
17,109/08/26,2730448,1080360356,398.5,401.0,392.0,397.0,0.0,2300
16,109/08/25,3485708,1387703784,396.0,403.0,392.5,397.0,4.0,2814
15,109/08/24,3470663,1341113722,381.0,393.0,375.5,393.0,16.0,2732
14,109/08/21,6679070,2522646030,382.0,389.5,371.0,377.0,4.0,5301
13,109/08/20,10035436,3846420724,398.0,400.0,368.0,373.0,-29.5,5291
12,109/08/19,5173635,2076303058,396.0,406.0,393.5,402.5,14.0,3956
11,109/08/18,9346268,3684338125,402.0,405.0,382.0,388.5,-21.5,6446
10,109/08/17,2955141,1208026310,409.5,415.0,400.0,410.0,3.5,2478
9,109/08/14,4839784,1940820169,390.5,407.0,390.5,406.5,14.0,3659
8,109/08/13,4526995,1787440419,396.0,402.5,391.0,392.5,0.0,3430
7,109/08/12,5100935,2019101955,406.5,407.5,390.5,392.5,-16.0,4216
6,109/08/11,5410888,2224109722,407.0,420.0,404.5,408.5,4.5,4415
5,109/08/10,4445136,1800734444,401.5,412.0,400.0,404.0,3.5,3771
4,109/08/07,9629502,3946176806,421.5,429.5,400.0,400.5,-27.0,7922
3,109/08/06,10661625,4472174375,400.0,432.0,400.0,427.5,27.5,8387
2,109/08/05,7085776,2852425900,405.5,412.0,399.0,400.0,2.0,4317
1,109/08/04,5134138,2023416424,391.5,398.5,386.0,398.0,8.0,4186
0,109/08/03,7947840,3110577600,384.0,401.0,378.0,390.0,15.5,6220
22,109/07/31,5301644,1985081156,365.5,380.0,365.0,374.5,7.5,3994
