,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
7,110/09/10,941015,880561739,924.0,965.0,921.0,927.0,+3.00,913
6,110/09/09,2346254,2201212283,896.0,970.0,896.0,924.0,+28.00,2591
5,110/09/08,862055,769704403,881.0,905.0,875.0,896.0,+14.00,918
4,110/09/07,626222,546883483,850.0,888.0,850.0,882.0,+42.00,735
3,110/09/06,602265,508277092,862.0,862.0,836.0,840.0,-22.00,940
2,110/09/03,1348782,1190460394,920.0,923.0,862.0,862.0,-42.00,1553
1,110/09/02,1437249,1312724796,870.0,939.0,867.0,904.0,+28.00,1580
0,110/09/01,633834,554185243,845.0,894.0,845.0,876.0,+31.00,754
21,110/08/31,899855,759592932,858.0,860.0,837.0,845.0,-8.0,684
20,110/08/30,613211,523021510,847.0,859.0,846.0,853.0,6.0,523
19,110/08/27,836367,710521530,850.0,860.0,843.0,847.0,-8.0,908
18,110/08/26,2143405,1825296815,853.0,868.0,842.0,855.0,-7.0,1457
17,110/08/25,1202502,1027117900,840.0,863.0,840.0,862.0,23.0,1087
16,110/08/24,857961,726948416,861.0,874.0,839.0,839.0,-32.0,1071
15,110/08/23,1131980,974742736,850.0,883.0,848.0,871.0,27.0,1108
14,110/08/20,918379,785762440,871.0,872.0,844.0,844.0,-23.0,902
13,110/08/19,770664,671439723,885.0,895.0,861.0,867.0,-16.0,854
12,110/08/18,1006240,880950527,861.0,895.0,859.0,883.0,1.0,972
11,110/08/17,1000510,890347932,911.0,913.0,876.0,882.0,-12.0,1017
10,110/08/16,662903,597056430,920.0,930.0,889.0,894.0,-26.0,812
9,110/08/13,957170,890351842,950.0,952.0,919.0,920.0,-23.0,914
8,110/08/12,857335,803882266,931.0,950.0,930.0,943.0,8.0,916
7,110/08/11,1331977,1242988297,938.0,943.0,920.0,935.0,15.0,851
6,110/08/10,370848,341365776,914.0,932.0,914.0,920.0,6.0,435
5,110/08/09,430365,395705533,928.0,934.0,910.0,914.0,-17.0,595
4,110/08/06,1701114,1601204663,919.0,965.0,916.0,931.0,3.0,1797
3,110/08/05,1217431,1112574368,893.0,929.0,888.0,928.0,41.0,1298
2,110/08/04,1501440,1340464363,921.0,933.0,880.0,887.0,-29.0,1975
1,110/08/03,405627,374171562,919.0,948.0,907.0,916.0,-5.0,484
0,110/08/02,754336,687878105,905.0,935.0,900.0,921.0,22.0,829
21,110/07/30,1444315,1309308322,914.0,926.0,892.0,899.0,-38.0,1637
20,110/07/29,1384836,1298639897,923.0,955.0,923.0,937.0,15.0,1143
19,110/07/28,1517055,1384032066,925.0,940.0,891.0,922.0,-17.0,1539
18,110/07/27,1232280,1182303262,973.0,985.0,933.0,939.0,-28.0,1529
17,110/07/26,1368323,1332903370,1015.0,1015.0,963.0,967.0,-53.0,1819
16,110/07/23,1120469,1163212735,1085.0,1085.0,1010.0,1020.0,-75.0,1380
15,110/07/22,1152320,1280115360,1165.0,1170.0,1085.0,1095.0,-65.0,1156
14,110/07/21,833353,953800795,1110.0,1165.0,1105.0,1160.0,75.0,889
13,110/07/20,373132,412241880,1110.0,1135.0,1080.0,1085.0,-30.0,408
12,110/07/19,571268,628401420,1065.0,1140.0,1065.0,1115.0,35.0,532
11,110/07/16,295799,319416330,1075.0,1110.0,1065.0,1080.0,-10.0,380
10,110/07/15,346331,376187715,1080.0,1105.0,1070.0,1090.0,25.0,363
9,110/07/14,346463,371788955,1115.0,1115.0,1060.0,1065.0,-45.0,403
8,110/07/13,622405,682258445,1130.0,1145.0,1065.0,1110.0,0.0,657
7,110/07/12,436425,487590865,1110.0,1145.0,1095.0,1110.0,30.0,485
6,110/07/09,514207,550127805,1080.0,1090.0,1045.0,1080.0,-10.0,541
5,110/07/08,602333,661670193,1125.0,1140.0,1080.0,1090.0,-40.0,626
4,110/07/07,739513,828134405,1135.0,1150.0,1105.0,1130.0,-20.0,728
3,110/07/06,754313,869766885,1170.0,1175.0,1140.0,1150.0,-15.0,534
2,110/07/05,307480,354283420,1150.0,1170.0,1130.0,1165.0,5.0,377
1,110/07/02,789087,911679140,1125.0,1180.0,1125.0,1160.0,60.0,921
0,110/07/01,764354,848779165,1105.0,1145.0,1080.0,1100.0,25.0,632
20,110/06/30,735147,797515565,1125.0,1125.0,1065.0,1075.0,-30.00,587
19,110/06/29,482177,528654380,1100.0,1120.0,1070.0,1105.0,+10.00,569
18,110/06/28,349856,387841160,1135.0,1135.0,1080.0,1095.0,-25.00,425
17,110/06/25,873502,993651030,1150.0,1155.0,1110.0,1120.0,+10.00,865
16,110/06/24,967537,1079978700,1075.0,1145.0,1065.0,1110.0,+65.00,1156
15,110/06/23,858412,899826780,1045.0,1060.0,1015.0,1045.0,+10.00,891
14,110/06/22,769099,788332060,1010.0,1040.0,1000.0,1035.0,+37.00,839
13,110/06/21,517224,518738721,986.0,1015.0,978.0,998.0,+11.00,623
12,110/06/18,565295,561166669,989.0,1020.0,982.0,987.0,-8.00,533
11,110/06/17,372684,366767731,965.0,998.0,965.0,995.0,+30.00,443
10,110/06/16,356659,344808305,980.0,984.0,962.0,965.0,X0.00,543
9,110/06/15,459318,451549901,998.0,1005.0,970.0,983.0,-5.00,550
8,110/06/11,288943,287197289,1020.0,1020.0,984.0,988.0,-22.00,350
7,110/06/10,761770,764979887,973.0,1025.0,972.0,1010.0,+48.00,806
6,110/06/09,589379,572962234,996.0,1005.0,962.0,962.0,-30.00,815
5,110/06/08,369627,365878363,987.0,999.0,975.0,992.0,-2.00,400
4,110/06/07,430287,423495608,967.0,1005.0,961.0,994.0,+34.00,593
3,110/06/04,559252,537067054,963.0,975.0,953.0,960.0,-11.00,709
2,110/06/03,355523,347932608,983.0,992.0,970.0,971.0,-7.00,482
1,110/06/02,460923,453182614,999.0,999.0,975.0,978.0,-14.00,612
0,110/06/01,388816,386480480,995.0,1010.0,988.0,992.0,-6.00,460
20,110/05/31,744157,741004559,1000.0,1010.0,988.0,998.0,-7.0,840
19,110/05/28,707514,717258325,1005.0,1040.0,996.0,1005.0,11.0,710
18,110/05/27,1206100,1218898949,1035.0,1055.0,994.0,994.0,-31.0,772
17,110/05/26,619118,640570015,1105.0,1105.0,1010.0,1025.0,-50.0,681
16,110/05/25,374367,399236055,1045.0,1085.0,1035.0,1075.0,30.0,428
15,110/05/24,472934,483568192,1000.0,1055.0,995.0,1045.0,47.0,452
14,110/05/21,448743,450209065,1010.0,1035.0,993.0,998.0,0.0,426
13,110/05/20,688578,686923897,964.0,1015.0,962.0,998.0,8.0,646
12,110/05/19,769999,765922380,1020.0,1035.0,975.0,990.0,-30.0,809
11,110/05/18,571778,575138287,998.0,1035.0,980.0,1020.0,50.0,618
10,110/05/17,643287,625277401,970.0,1010.0,951.0,970.0,-30.0,726
9,110/05/14,871023,881411162,964.0,1045.0,964.0,1000.0,40.0,890
8,110/05/13,1190248,1144635933,962.0,991.0,931.0,960.0,12.0,1146
7,110/05/12,1923016,1832359043,950.0,1005.0,901.0,948.0,-42.0,1880
6,110/05/11,800195,811719073,1060.0,1085.0,990.0,990.0,-110.0,992
5,110/05/10,575644,627446405,1100.0,1115.0,1060.0,1100.0,30.0,584
4,110/05/07,505984,543781765,1100.0,1115.0,1050.0,1070.0,-5.0,551
3,110/05/06,563746,605932420,1080.0,1105.0,1050.0,1075.0,15.0,620
2,110/05/05,826310,901170913,1130.0,1140.0,1055.0,1060.0,-65.0,647
1,110/05/04,492188,564061095,1195.0,1195.0,1120.0,1125.0,-50.0,547
0,110/05/03,1124931,1335194470,1205.0,1215.0,1150.0,1175.0,-5.0,1031
18,110/04/29,1246583,1488059400,1200.0,1240.0,1170.0,1180.0,-15.0,1219
17,110/04/28,739790,868599630,1120.0,1200.0,1110.0,1195.0,80.0,849
16,110/04/27,407445,461110660,1130.0,1155.0,1105.0,1115.0,-20.0,511
15,110/04/26,730431,821619860,1095.0,1160.0,1070.0,1135.0,55.0,962
14,110/04/23,831395,885061300,1025.0,1090.0,1025.0,1080.0,55.0,815
13,110/04/22,588067,606927480,1040.0,1060.0,1020.0,1025.0,-10.0,629
12,110/04/21,529214,554268840,1070.0,1075.0,1035.0,1035.0,-45.0,611
11,110/04/20,435821,470533025,1090.0,1100.0,1070.0,1080.0,0.0,420
10,110/04/19,218171,236187865,1090.0,1095.0,1075.0,1080.0,0.0,237
9,110/04/16,608910,659222040,1085.0,1095.0,1065.0,1080.0,10.0,526
8,110/04/15,343374,364401960,1080.0,1090.0,1045.0,1070.0,-10.0,394
7,110/04/14,583551,629020740,1080.0,1100.0,1050.0,1080.0,5.0,656
6,110/04/13,1419531,1558709836,1130.0,1135.0,1065.0,1075.0,-70.0,952
5,110/04/12,490088,562702850,1150.0,1170.0,1125.0,1145.0,10.0,496
4,110/04/09,1027350,1181195295,1175.0,1200.0,1135.0,1135.0,-40.0,717
3,110/04/08,990644,1144017295,1120.0,1175.0,1115.0,1175.0,60.0,1084
2,110/04/07,1257512,1379253155,1070.0,1120.0,1060.0,1115.0,65.0,1349
1,110/04/06,506565,529565320,1045.0,1055.0,1030.0,1050.0,15.0,638
0,110/04/01,518496,536360845,1020.0,1050.0,1015.0,1035.0,30.0,584
21,110/03/31,566593,571414035,995.0,1025.0,995.0,1005.0,0.0,448
20,110/03/30,654654,659710150,1030.0,1045.0,998.0,1005.0,-25.0,745
19,110/03/29,656915,678735045,1020.0,1050.0,1010.0,1030.0,33.0,813
18,110/03/26,403718,403276713,990.0,1005.0,988.0,997.0,16.0,563
17,110/03/25,609539,602401552,975.0,999.0,968.0,981.0,15.0,609
16,110/03/24,388366,376309227,950.0,980.0,950.0,966.0,16.0,414
15,110/03/23,607833,576914275,965.0,984.0,950.0,950.0,-14.0,639
14,110/03/22,1188654,1156090238,1015.0,1015.0,956.0,964.0,-56.0,1288
13,110/03/19,1758908,1769690792,981.0,1020.0,976.0,1020.0,34.0,1134
12,110/03/18,1072973,1071439945,997.0,1025.0,982.0,986.0,5.0,1148
11,110/03/17,835898,821375874,973.0,999.0,971.0,981.0,9.0,905
10,110/03/16,464281,448400605,958.0,973.0,956.0,972.0,7.0,551
9,110/03/15,502417,482801806,946.0,975.0,941.0,965.0,25.0,496
8,110/03/12,556499,531728945,973.0,985.0,939.0,940.0,-24.0,678
7,110/03/11,472364,454771666,958.0,970.0,946.0,964.0,6.0,563
6,110/03/10,601481,573900982,937.0,966.0,937.0,958.0,38.0,638
5,110/03/09,1091227,1007012782,946.0,963.0,901.0,920.0,-30.0,1176
4,110/03/08,731210,700685462,977.0,978.0,949.0,950.0,6.0,914
3,110/03/05,2131013,1989137661,926.0,969.0,893.0,944.0,-26.0,2063
2,110/03/04,1146923,1127782395,1010.0,1010.0,970.0,970.0,-55.0,1350
1,110/03/03,743350,754250870,1020.0,1030.0,996.0,1025.0,40.0,676
0,110/03/02,1230266,1232653698,1010.0,1015.0,985.0,985.0,15.0,936
12,110/02/26,1008923,989275203,981.0,993.0,970.0,970.0,-55.0,1255
11,110/02/25,849844,858727250,1000.0,1025.0,993.0,1025.0,48.0,859
10,110/02/24,1042866,1037093572,1010.0,1020.0,974.0,977.0,-58.0,1269
9,110/02/23,628680,652051995,1070.0,1075.0,1010.0,1035.0,-20.0,681
8,110/02/22,704080,747598620,1055.0,1080.0,1035.0,1055.0,35.0,780
7,110/02/19,738671,750325840,1045.0,1050.0,993.0,1020.0,-30.0,857
6,110/02/18,580903,614177870,1045.0,1075.0,1045.0,1050.0,15.0,619
5,110/02/17,2009388,2102065720,1090.0,1095.0,1020.0,1035.0,-5.0,1718
4,110/02/05,690283,715274825,1045.0,1050.0,1020.0,1040.0,0.0,693
3,110/02/04,740631,770255517,1040.0,1060.0,1030.0,1040.0,5.0,733
2,110/02/03,750236,783662010,1060.0,1085.0,1035.0,1035.0,-15.0,718
1,110/02/02,1532138,1576626025,1005.0,1050.0,1000.0,1050.0,50.0,1086
0,110/02/01,1429023,1418779688,1030.0,1035.0,971.0,1000.0,0.0,1322
19,110/01/29,2482785,2565715680,1105.0,1120.0,998.0,1000.0,-85.0,2289
18,110/01/28,1522558,1680345140,1140.0,1145.0,1080.0,1085.0,-95.0,1409
17,110/01/27,844139,996124135,1160.0,1215.0,1155.0,1180.0,25.0,734
16,110/01/26,1094197,1273079960,1145.0,1205.0,1120.0,1155.0,10.0,1064
15,110/01/25,1155966,1310823268,1145.0,1170.0,1110.0,1145.0,0.0,765
14,110/01/22,792468,906148670,1155.0,1160.0,1120.0,1145.0,10.0,715
13,110/01/21,802016,923070375,1145.0,1180.0,1130.0,1135.0,5.0,756
12,110/01/20,687132,782474850,1160.0,1160.0,1115.0,1130.0,0.0,673
11,110/01/19,723198,821389825,1120.0,1160.0,1120.0,1130.0,10.0,675
10,110/01/18,1140066,1281053133,1130.0,1145.0,1090.0,1120.0,-15.0,992
9,110/01/15,1902123,2187301895,1115.0,1195.0,1110.0,1135.0,35.0,1434
8,110/01/14,679297,748774625,1080.0,1130.0,1065.0,1100.0,25.0,652
7,110/01/13,794858,857961587,1110.0,1120.0,1055.0,1075.0,-20.0,767
6,110/01/12,1169485,1253956110,1015.0,1120.0,1015.0,1095.0,70.0,1133
5,110/01/11,556398,573375385,1040.0,1055.0,1010.0,1025.0,-10.0,567
4,110/01/08,852690,877959760,1040.0,1050.0,1010.0,1035.0,0.0,797
3,110/01/07,1351835,1367352407,985.0,1035.0,981.0,1035.0,90.0,1253
2,110/01/06,779928,733293930,950.0,950.0,926.0,945.0,22.0,844
1,110/01/05,942061,871607899,920.0,943.0,909.0,923.0,9.0,893
0,110/01/04,783062,707360278,891.0,917.0,891.0,914.0,14.0,737
22,109/12/31,504692,453670462,899.0,908.0,890.0,900.0,5.0,449
21,109/12/30,540266,483022974,899.0,916.0,880.0,895.0,0.0,519
20,109/12/29,351926,315191885,884.0,904.0,880.0,895.0,12.0,374
19,109/12/28,198560,175091508,885.0,890.0,871.0,883.0,9.0,294
18,109/12/25,109873,96560599,888.0,888.0,872.0,874.0,-4.0,131
17,109/12/24,179068,157703203,883.0,889.0,876.0,878.0,-5.0,177
16,109/12/23,280439,246484086,875.0,886.0,866.0,883.0,21.0,289
15,109/12/22,385469,335976922,870.0,883.0,861.0,862.0,-6.0,389
14,109/12/21,521692,455280651,887.0,890.0,860.0,868.0,-27.0,536
13,109/12/18,760841,675842627,884.0,897.0,870.0,895.0,15.0,676
12,109/12/17,1221547,1092495382,906.0,925.0,870.0,880.0,-17.0,1224
11,109/12/16,1430014,1272129546,900.0,900.0,876.0,897.0,41.0,1321
10,109/12/15,883197,760421301,869.0,873.0,850.0,856.0,-17.0,865
9,109/12/14,638623,561928315,886.0,900.0,870.0,873.0,-18.0,612
8,109/12/11,852992,771971190,896.0,929.0,880.0,891.0,-4.0,769
7,109/12/10,698479,626596432,920.0,920.0,886.0,895.0,-17.0,729
6,109/12/09,947679,849514964,875.0,912.0,875.0,912.0,32.0,901
5,109/12/08,1313135,1154504493,879.0,897.0,860.0,880.0,34.0,1297
4,109/12/07,623620,525799925,841.0,854.0,825.0,846.0,6.0,609
3,109/12/04,1540402,1307055862,842.0,884.0,826.0,840.0,1.0,1488
2,109/12/03,834974,697604559,816.0,848.0,816.0,839.0,21.0,790
1,109/12/02,877781,724346097,842.0,842.0,816.0,818.0,-32.0,822
0,109/12/01,860982,724629143,835.0,852.0,828.0,850.0,20.0,764
20,109/11/30,1385005,1151112561,815.0,844.0,810.0,830.0,11.0,938
19,109/11/27,603257,492553105,814.0,822.0,812.0,819.0,0.0,534
18,109/11/26,787614,639357932,810.0,819.0,807.0,819.0,13.0,650
17,109/11/25,641310,517235093,814.0,819.0,800.0,806.0,-8.0,562
16,109/11/24,825938,666394288,810.0,816.0,800.0,814.0,8.0,803
15,109/11/23,862277,695788798,828.0,828.0,797.0,806.0,-18.0,806
14,109/11/20,342938,281481332,816.0,826.0,811.0,824.0,16.0,320
13,109/11/19,655859,532438284,813.0,818.0,808.0,808.0,-13.0,519
12,109/11/18,1071437,877811680,822.0,838.0,804.0,821.0,12.0,996
11,109/11/17,439761,354652215,808.0,813.0,796.0,809.0,12.0,459
10,109/11/16,723661,576063450,809.0,809.0,789.0,797.0,-10.0,693
9,109/11/13,848976,679629807,802.0,817.0,786.0,807.0,1.0,738
8,109/11/12,1243850,1013732723,840.0,847.0,801.0,806.0,-21.0,1069
7,109/11/11,1154941,945902059,796.0,828.0,796.0,827.0,31.0,1113
6,109/11/10,1717862,1378446480,819.0,831.0,776.0,796.0,16.0,1580
5,109/11/09,817739,631141605,763.0,780.0,756.0,780.0,30.0,811
4,109/11/06,1126673,842459768,736.0,763.0,728.0,750.0,10.0,1050
3,109/11/05,1131365,841728837,734.0,759.0,730.0,740.0,14.0,1103
2,109/11/04,862616,623574582,733.0,736.0,712.0,726.0,-1.0,796
1,109/11/03,1219787,882820772,749.0,749.0,712.0,727.0,-5.0,1081
0,109/11/02,1838491,1377977003,770.0,789.0,722.0,732.0,-36.0,1718
18,109/10/30,4530033,3399860009,708.0,768.0,708.0,768.0,69.0,3353
17,109/10/29,706608,495250835,705.0,708.0,693.0,699.0,-16.0,700
16,109/10/28,665514,473923235,713.0,716.0,701.0,715.0,10.0,633
15,109/10/27,639243,450462751,699.0,714.0,694.0,705.0,0.0,402
14,109/10/26,660937,468278920,712.0,720.0,701.0,705.0,-3.0,675
13,109/10/23,519726,368928186,713.0,716.0,703.0,708.0,-12.0,492
12,109/10/22,654495,468266915,710.0,721.0,700.0,720.0,6.0,579
11,109/10/21,1144266,811714860,698.0,718.0,697.0,714.0,21.0,1091
10,109/10/20,1055693,722137170,662.0,693.0,661.0,693.0,34.0,942
9,109/10/19,645956,426112180,666.0,671.0,655.0,659.0,-11.0,624
8,109/10/16,425606,286521020,679.0,682.0,666.0,670.0,-9.0,405
7,109/10/15,948371,645057796,666.0,690.0,665.0,679.0,12.0,882
6,109/10/14,777879,516822218,675.0,675.0,656.0,667.0,-8.0,642
5,109/10/13,1502406,1014048238,671.0,687.0,666.0,675.0,24.0,1349
4,109/10/12,692125,451143625,650.0,660.0,646.0,651.0,3.0,616
3,109/10/08,417302,270012696,657.0,657.0,641.0,648.0,0.0,385
2,109/10/07,675993,440895415,660.0,666.0,640.0,648.0,-13.0,610
1,109/10/06,752665,493831565,654.0,661.0,651.0,661.0,18.0,640
0,109/10/05,1023223,665176058,651.0,660.0,640.0,643.0,-8.0,816
21,109/09/30,1367309,872940232,613.0,651.0,613.0,651.0,+39.00,1210
20,109/09/29,970306,602740048,650.0,652.0,612.0,612.0,-24.00,810
19,109/09/28,490993,308008485,628.0,636.0,619.0,636.0,+18.00,471
18,109/09/25,732995,460382910,643.0,649.0,614.0,618.0,-17.00,635
17,109/09/24,800403,511503293,645.0,650.0,634.0,635.0,-23.00,703
16,109/09/23,534094,350459476,655.0,665.0,649.0,658.0,+7.00,484
15,109/09/22,810256,531251728,662.0,670.0,650.0,651.0,-18.00,709
14,109/09/21,700928,471880040,684.0,689.0,666.0,669.0,-15.00,615
13,109/09/18,2157766,1477277412,682.0,695.0,680.0,684.0,+7.00,795
12,109/09/17,1071961,729222597,685.0,692.0,674.0,677.0,-22.00,978
11,109/09/16,1291934,891410196,676.0,699.0,672.0,699.0,+29.00,1213
10,109/09/15,698218,468562278,669.0,677.0,662.0,670.0,+3.00,646
9,109/09/14,1047103,699092319,687.0,687.0,660.0,667.0,-20.00,975
8,109/09/11,1149624,778376692,659.0,687.0,659.0,687.0,+20.00,783
7,109/09/10,892073,596673764,666.0,682.0,658.0,667.0,+2.00,776
6,109/09/09,1214265,790794225,666.0,669.0,632.0,665.0,0.00,1090
5,109/09/08,1045090,688848490,663.0,670.0,646.0,665.0,+5.00,905
4,109/09/07,667356,445828672,673.0,687.0,660.0,660.0,-13.00,582
3,109/09/04,1192732,812970904,662.0,699.0,659.0,673.0,-3.00,1094
2,109/09/03,827385,559427415,689.0,692.0,670.0,676.0,X0.00,706
1,109/09/02,918443,641266885,690.0,717.0,681.0,694.0,+7.00,832
0,109/09/01,920889,622888187,664.0,687.0,654.0,687.0,+36.00,799
20,109/08/31,1836414,1227884998,711.0,718.0,650.0,651.0,-46.0,1640
19,109/08/28,1164806,807769618,688.0,700.0,682.0,697.0,14.0,1008
18,109/08/27,1049609,716293947,686.0,694.0,674.0,683.0,11.0,962
17,109/08/26,585444,395052144,689.0,689.0,668.0,672.0,-6.0,528
16,109/08/25,1077678,737643684,685.0,702.0,672.0,678.0,5.0,1014
15,109/08/24,1906847,1299685031,651.0,702.0,651.0,673.0,22.0,1719
14,109/08/21,885670,578917180,643.0,666.0,642.0,651.0,17.0,806
13,109/08/20,1214773,781515855,665.0,675.0,624.0,634.0,-28.0,1105
12,109/08/19,791754,526213672,668.0,676.0,660.0,662.0,-7.0,755
11,109/08/18,1119309,745759794,653.0,675.0,653.0,669.0,18.0,1031
10,109/08/17,514354,338908392,667.0,667.0,650.0,651.0,-16.0,498
9,109/08/14,587152,391293840,664.0,673.0,653.0,667.0,8.0,526
8,109/08/13,784554,519098856,670.0,672.0,657.0,659.0,-14.0,748
7,109/08/12,752802,501165538,660.0,679.0,652.0,673.0,8.0,670
6,109/08/11,1251111,829868371,639.0,677.0,637.0,665.0,22.0,1147
5,109/08/10,1207953,786512497,661.0,665.0,642.0,643.0,-21.0,1043
4,109/08/07,2194176,1465047984,659.0,682.0,656.0,664.0,12.0,1344
3,109/08/06,1259755,824495790,660.0,665.0,648.0,652.0,7.0,1134
2,109/08/05,1932682,1240684526,646.0,655.0,624.0,645.0,3.0,1655
1,109/08/04,1445780,912093200,616.0,643.0,613.0,642.0,32.0,1262
0,109/08/03,1562870,955519920,610.0,622.0,601.0,610.0,-4.0,1417
22,109/07/31,2353719,1424191780,622.0,622.0,589.0,614.0,-17.0,2155
21,109/07/30,3194811,1984022119,601.0,640.0,600.0,631.0,46.0,2919
20,109/07/29,6640973,3977146313,590.0,621.0,575.0,585.0,20.0,4944
19,109/07/28,1529428,865525392,569.0,579.0,553.0,565.0,4.0,1394
18,109/07/27,1114303,627687286,569.0,573.0,553.0,561.0,2.0,965
