,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
10,110/10/18,171765,696371235,4110.0,4110.0,4000.0,4000.0,-85.0,331
9,110/10/15,257269,1039009405,4010.0,4085.0,3995.0,4085.0,130.0,419
8,110/10/14,213470,846092967,3960.0,3985.0,3905.0,3955.0,80.0,289
7,110/10/13,192105,754615520,3930.0,4010.0,3855.0,3875.0,-5.0,358
6,110/10/12,229712,900344440,4050.0,4110.0,3720.0,3880.0,-160.0,437
5,110/10/08,191317,767019530,4100.0,4100.0,3900.0,4040.0,10.0,310
4,110/10/07,549600,2203490425,3860.0,4070.0,3860.0,4030.0,195.0,558
3,110/10/06,299716,1159484425,3965.0,3995.0,3805.0,3835.0,-115.0,539
2,110/10/05,420775,1652107021,3870.0,3980.0,3830.0,3950.0,70.0,526
1,110/10/04,250337,983383685,4085.0,4085.0,3785.0,3880.0,-70.0,546
0,110/10/01,263750,1057276085,4135.0,4150.0,3920.0,3950.0,-155.0,565
19,110/09/30,410688,1691073625,4250.0,4280.0,4035.0,4105.0,-40.0,648
18,110/09/29,319063,1349680120,4325.0,4425.0,4125.0,4145.0,-310.0,740
17,110/09/28,475890,2151506820,4605.0,4640.0,4380.0,4455.0,10.0,660
16,110/09/27,172332,760239910,4400.0,4460.0,4345.0,4445.0,30.0,335
15,110/09/24,334140,1472718008,4350.0,4480.0,4350.0,4415.0,155.0,564
14,110/09/23,190821,813441925,4180.0,4325.0,4180.0,4260.0,85.0,350
13,110/09/22,328166,1364377530,4075.0,4240.0,4010.0,4175.0,45.0,639
12,110/09/17,443254,1817522725,4090.0,4195.0,3985.0,4130.0,55.0,618
11,110/09/16,281805,1167078210,4160.0,4245.0,4050.0,4075.0,-85.0,458
10,110/09/15,257643,1079485420,4360.0,4360.0,4140.0,4160.0,-215.0,421
9,110/09/14,395674,1702511015,4170.0,4390.0,4170.0,4375.0,240.0,767
8,110/09/13,327418,1344158655,4165.0,4190.0,4055.0,4135.0,50.0,462
7,110/09/10,282229,1154631555,4120.0,4130.0,4050.0,4085.0,50.0,378
6,110/09/09,332334,1329619815,4005.0,4095.0,3960.0,4035.0,-60.0,490
5,110/09/08,473393,1974751451,4185.0,4295.0,4070.0,4095.0,70.0,690
4,110/09/07,235431,946420570,4070.0,4125.0,3950.0,4025.0,-50.0,393
3,110/09/06,241534,989915095,4160.0,4220.0,4030.0,4075.0,-45.0,392
2,110/09/03,405135,1680757625,4270.0,4320.0,4010.0,4120.0,-140.0,785
1,110/09/02,593250,2562461190,4270.0,4475.0,4240.0,4260.0,-25.0,801
0,110/09/01,429203,1806233585,4155.0,4310.0,4100.0,4285.0,305.0,934
21,110/08/31,344219,1359792715,3940.0,3990.0,3860.0,3980.0,15.0,511
20,110/08/30,295434,1160441930,3875.0,3990.0,3800.0,3965.0,215.0,625
19,110/08/27,276265,1022219380,3625.0,3780.0,3595.0,3750.0,170.0,472
18,110/08/26,282373,1018080685,3730.0,3730.0,3570.0,3580.0,-85.0,425
17,110/08/25,197599,724927690,3600.0,3735.0,3600.0,3665.0,65.0,309
16,110/08/24,169453,615251810,3690.0,3720.0,3575.0,3600.0,-90.0,325
15,110/08/23,357617,1325379245,3585.0,3780.0,3585.0,3690.0,155.0,523
14,110/08/20,348102,1231679485,3410.0,3605.0,3410.0,3535.0,150.0,492
13,110/08/19,328366,1131449275,3495.0,3495.0,3380.0,3385.0,-105.0,572
12,110/08/18,508653,1768637540,3450.0,3525.0,3410.0,3490.0,5.0,599
11,110/08/17,372808,1315497175,3665.0,3665.0,3470.0,3485.0,-160.0,742
10,110/08/16,213278,784894255,3760.0,3810.0,3620.0,3645.0,-110.0,509
9,110/08/13,302295,1162580604,4010.0,4010.0,3755.0,3755.0,-245.0,478
8,110/08/12,282609,1132917655,4000.0,4065.0,3960.0,4000.0,0.0,329
7,110/08/11,146952,589506320,3990.0,4090.0,3915.0,4000.0,0.0,318
6,110/08/10,140927,565490745,4030.0,4100.0,3950.0,4000.0,-40.0,229
5,110/08/09,93824,380147415,4050.0,4115.0,3985.0,4040.0,-50.0,217
4,110/08/06,236203,957640160,4000.0,4130.0,3930.0,4090.0,90.0,651
3,110/08/05,293793,1168171515,3980.0,4040.0,3870.0,4000.0,100.0,684
2,110/08/04,197179,753628045,3735.0,3900.0,3715.0,3900.0,190.0,270
1,110/08/03,165343,621755950,3765.0,3825.0,3705.0,3710.0,-55.0,241
0,110/08/02,156671,592666225,3765.0,3840.0,3735.0,3765.0,0.0,245
21,110/07/30,524281,1977540590,3780.0,3840.0,3720.0,3765.0,+45.00,497
20,110/07/29,270100,1005371225,3735.0,3810.0,3615.0,3720.0,+65.00,441
19,110/07/28,405916,1482635370,3665.0,3750.0,3530.0,3655.0,+5.00,690
18,110/07/27,359962,1331514265,3825.0,3835.0,3635.0,3650.0,-135.00,723
17,110/07/26,195057,746513640,3890.0,3950.0,3765.0,3785.0,-95.00,444
16,110/07/23,126990,497611305,3960.0,3990.0,3865.0,3880.0,-45.00,221
15,110/07/22,284506,1120542720,3935.0,4010.0,3855.0,3925.0,+80.00,402
14,110/07/21,247597,967235095,3970.0,4020.0,3825.0,3845.0,-55.00,413
13,110/07/20,157558,625410620,3980.0,4105.0,3890.0,3900.0,X0.00,296
12,110/07/19,161360,644353720,3890.0,4045.0,3890.0,3990.0,+65.00,290
11,110/07/16,269589,1057768770,3865.0,3975.0,3855.0,3925.0,+70.00,314
10,110/07/15,246112,954024910,3900.0,3960.0,3820.0,3855.0,-105.00,467
9,110/07/14,190133,756340720,3910.0,4030.0,3910.0,3960.0,+5.00,345
8,110/07/13,256873,1024246305,4050.0,4065.0,3915.0,3955.0,-65.00,478
7,110/07/12,563386,2255727760,3860.0,4125.0,3815.0,4020.0,+270.00,954
6,110/07/09,297762,1127778055,3955.0,3955.0,3700.0,3750.0,-230.00,613
5,110/07/08,354634,1386164940,3900.0,4000.0,3770.0,3980.0,+85.00,534
4,110/07/07,334665,1277830100,3765.0,3895.0,3715.0,3895.0,+155.00,377
3,110/07/06,310895,1165424585,3815.0,3815.0,3720.0,3740.0,-75.00,309
2,110/07/05,173757,671810800,3950.0,3990.0,3815.0,3815.0,0.00,212
1,110/07/02,214276,820601085,3725.0,3900.0,3725.0,3815.0,+105.00,416
0,110/07/01,237210,886770835,3840.0,3870.0,3660.0,3710.0,-80.00,524
20,110/06/30,393459,1513123965,3850.0,3975.0,3790.0,3790.0,-30.0,576
19,110/06/29,341134,1304066190,3690.0,3915.0,3690.0,3820.0,170.0,697
18,110/06/28,330496,1203239465,3700.0,3700.0,3580.0,3650.0,-10.0,480
17,110/06/25,249878,912097280,3635.0,3675.0,3620.0,3660.0,75.0,421
16,110/06/24,349514,1249200085,3455.0,3675.0,3455.0,3585.0,180.0,704
15,110/06/23,264096,903086560,3420.0,3480.0,3375.0,3405.0,35.0,416
14,110/06/22,219101,739776675,3430.0,3470.0,3325.0,3370.0,-5.0,285
13,110/06/21,176337,596545670,3355.0,3450.0,3345.0,3375.0,20.0,299
12,110/06/18,488407,1672722515,3510.0,3550.0,3355.0,3355.0,-15.0,644
11,110/06/17,375689,1242395644,3150.0,3400.0,3150.0,3370.0,170.0,595
10,110/06/16,322823,1058195740,3290.0,3415.0,3200.0,3200.0,-70.0,567
9,110/06/15,148596,487793970,3310.0,3310.0,3255.0,3270.0,25.0,269
8,110/06/11,324601,1064280920,3275.0,3330.0,3205.0,3245.0,5.0,465
7,110/06/10,299260,975021765,3230.0,3320.0,3195.0,3240.0,60.0,440
6,110/06/09,339682,1083336570,3275.0,3275.0,3150.0,3180.0,-35.0,547
5,110/06/08,505453,1638740320,3370.0,3400.0,3195.0,3215.0,-150.0,888
4,110/06/07,345171,1156263650,3375.0,3425.0,3270.0,3365.0,-10.0,489
3,110/06/04,389175,1325319175,3455.0,3535.0,3315.0,3375.0,-100.0,737
2,110/06/03,517465,1873908525,3560.0,3740.0,3425.0,3475.0,-80.0,710
1,110/06/02,920850,3240140580,3530.0,3605.0,3370.0,3555.0,135.0,1008
0,110/06/01,876349,3128266935,3700.0,3720.0,3375.0,3420.0,-260.0,1219
20,110/05/31,680930,2497947430,3590.0,3785.0,3505.0,3680.0,185.0,924
19,110/05/28,619094,2180899625,3510.0,3610.0,3410.0,3495.0,-15.0,764
18,110/05/27,939504,3305839980,3370.0,3665.0,3330.0,3510.0,130.0,1023
17,110/05/26,745928,2512582465,3420.0,3420.0,3330.0,3380.0,-110.0,727
16,110/05/25,945995,3352783225,3675.0,3675.0,3415.0,3490.0,145.0,1157
15,110/05/24,488890,1581869940,2955.0,3345.0,2955.0,3345.0,300.0,758
14,110/05/21,454684,1405283150,3050.0,3240.0,3020.0,3045.0,70.0,578
13,110/05/20,549494,1633598830,2880.0,3060.0,2880.0,2975.0,95.0,574
12,110/05/19,199226,584850785,2930.0,2980.0,2880.0,2880.0,-25.0,366
11,110/05/18,354326,1005129980,2825.0,2910.0,2760.0,2905.0,150.0,561
10,110/05/17,371796,1007567510,2645.0,2770.0,2600.0,2755.0,55.0,512
9,110/05/14,735177,2005995385,2795.0,2820.0,2660.0,2700.0,40.0,690
8,110/05/13,561437,1521177940,2655.0,2790.0,2630.0,2660.0,5.0,582
7,110/05/12,811083,2172604215,2705.0,2825.0,2600.0,2655.0,-100.0,923
6,110/05/11,794461,2241419745,2880.0,2950.0,2755.0,2755.0,-305.0,1024
5,110/05/10,599331,1844045390,3200.0,3260.0,3005.0,3060.0,-240.0,740
4,110/05/07,661407,2145127390,3165.0,3335.0,3155.0,3300.0,205.0,911
3,110/05/06,500004,1543074520,2950.0,3285.0,2925.0,3095.0,100.0,869
2,110/05/05,452659,1356966529,2970.0,3045.0,2920.0,2995.0,55.0,448
1,110/05/04,326744,964120800,3030.0,3040.0,2915.0,2940.0,-90.0,543
0,110/05/03,543067,1614566630,3000.0,3070.0,2915.0,3030.0,105.0,1015
18,110/04/29,369512,1078635195,2890.0,2955.0,2875.0,2925.0,55.0,507
17,110/04/28,191992,555365510,2850.0,2930.0,2850.0,2870.0,-25.0,313
16,110/04/27,479045,1400373355,2915.0,3005.0,2875.0,2895.0,-30.0,755
15,110/04/26,493227,1410937425,2785.0,2925.0,2735.0,2925.0,140.0,1032
14,110/04/23,421778,1151335725,2600.0,2820.0,2595.0,2785.0,140.0,783
13,110/04/22,653670,1740210821,2585.0,2750.0,2575.0,2645.0,110.0,1083
12,110/04/21,579702,1488400049,2650.0,2660.0,2535.0,2535.0,-155.0,904
11,110/04/20,406366,1090711110,2665.0,2725.0,2630.0,2690.0,15.0,626
10,110/04/19,478516,1286290170,2670.0,2740.0,2645.0,2675.0,35.0,830
9,110/04/16,641827,1681653726,2600.0,2675.0,2565.0,2640.0,45.0,923
8,110/04/15,306047,775887458,2525.0,2595.0,2480.0,2595.0,55.0,504
7,110/04/14,1118436,2807553405,2450.0,2570.0,2440.0,2540.0,105.0,1323
6,110/04/13,435580,1078741170,2505.0,2535.0,2420.0,2435.0,-110.0,673
5,110/04/12,471726,1205509315,2600.0,2600.0,2500.0,2545.0,20.0,659
4,110/04/09,766794,1922559590,2560.0,2620.0,2455.0,2525.0,-20.0,892
3,110/04/08,679801,1714890095,2460.0,2575.0,2435.0,2545.0,100.0,1157
2,110/04/07,784643,1899367990,2460.0,2510.0,2350.0,2445.0,50.0,1028
1,110/04/06,538560,1298549605,2470.0,2495.0,2360.0,2395.0,-5.0,810
0,110/04/01,529689,1273657230,2355.0,2450.0,2330.0,2400.0,95.0,897
21,110/03/31,330682,772159860,2340.0,2380.0,2305.0,2305.0,5.0,482
20,110/03/30,278791,642060920,2320.0,2345.0,2275.0,2300.0,-15.0,479
19,110/03/29,380237,890016320,2340.0,2370.0,2315.0,2315.0,0.0,599
18,110/03/26,504974,1180411665,2285.0,2385.0,2275.0,2315.0,70.0,1020
17,110/03/25,608378,1356854105,2225.0,2270.0,2170.0,2245.0,35.0,835
16,110/03/24,899180,1953684615,2205.0,2235.0,2120.0,2210.0,0.0,1372
15,110/03/23,933974,2079976020,2200.0,2275.0,2200.0,2210.0,45.0,1165
14,110/03/22,1104555,2441418869,2315.0,2325.0,2165.0,2165.0,-135.0,1862
13,110/03/19,656069,1508753459,2330.0,2360.0,2270.0,2300.0,-85.0,1445
12,110/03/18,572004,1387361050,2495.0,2510.0,2365.0,2385.0,-30.0,1058
11,110/03/17,487359,1202351200,2470.0,2535.0,2410.0,2415.0,-80.0,809
10,110/03/16,527509,1313292490,2450.0,2550.0,2435.0,2495.0,75.0,784
9,110/03/15,437737,1083750445,2570.0,2580.0,2420.0,2420.0,-110.0,791
8,110/03/12,381534,980035660,2635.0,2655.0,2515.0,2530.0,-85.0,686
7,110/03/11,1216269,3137940955,2690.0,2690.0,2465.0,2615.0,135.0,1547
6,110/03/10,737436,1788843450,2375.0,2480.0,2325.0,2480.0,225.0,863
5,110/03/09,1225736,2818070540,2375.0,2415.0,2230.0,2255.0,-155.0,2044
4,110/03/08,604682,1501966105,2570.0,2615.0,2410.0,2410.0,-110.0,1027
3,110/03/05,1263147,3131030100,2500.0,2550.0,2400.0,2520.0,-30.0,1619
2,110/03/04,621488,1623937925,2695.0,2725.0,2550.0,2550.0,-150.0,1204
1,110/03/03,553955,1479890745,2670.0,2720.0,2570.0,2700.0,95.0,764
0,110/03/02,984707,2717002982,2880.0,2900.0,2605.0,2605.0,-75.0,1376
12,110/02/26,886773,2427888635,2845.0,2895.0,2660.0,2680.0,-265.0,1822
11,110/02/25,334725,987606280,3010.0,3035.0,2870.0,2945.0,0.0,523
10,110/02/24,448111,1322196945,2910.0,3010.0,2900.0,2945.0,-25.0,419
9,110/02/23,534719,1574023086,2920.0,3000.0,2865.0,2970.0,50.0,607
8,110/02/22,325059,967266768,3055.0,3070.0,2910.0,2920.0,-100.0,687
7,110/02/19,829268,2454230255,3025.0,3095.0,2880.0,3020.0,-15.0,1096
6,110/02/18,492787,1475765735,2945.0,3040.0,2945.0,3035.0,90.0,726
5,110/02/17,564877,1669944785,3000.0,3000.0,2905.0,2945.0,125.0,839
4,110/02/05,348326,984636185,2810.0,2870.0,2780.0,2820.0,65.0,438
3,110/02/04,455567,1277457975,2865.0,2880.0,2745.0,2755.0,-145.0,801
2,110/02/03,344220,996558940,2910.0,2940.0,2855.0,2900.0,25.0,613
1,110/02/02,769472,2220184170,2870.0,2945.0,2800.0,2875.0,30.0,1108
0,110/02/01,720802,1978208400,2685.0,2860.0,2630.0,2845.0,230.0,1147
19,110/01/29,574690,1525790115,2645.0,2730.0,2610.0,2615.0,40.0,793
18,110/01/28,569358,1449656300,2570.0,2625.0,2470.0,2575.0,-60.0,850
17,110/01/27,407427,1073375955,2680.0,2680.0,2605.0,2635.0,20.0,457
16,110/01/26,625157,1683000290,2710.0,2760.0,2610.0,2615.0,-70.0,642
15,110/01/25,481894,1300186755,2675.0,2800.0,2640.0,2685.0,35.0,563
14,110/01/22,543509,1447448780,2650.0,2710.0,2610.0,2650.0,0.0,612
13,110/01/21,421930,1120500130,2630.0,2715.0,2600.0,2650.0,50.0,602
12,110/01/20,584407,1548428740,2740.0,2760.0,2600.0,2600.0,-145.0,939
11,110/01/19,295026,811650620,2795.0,2795.0,2705.0,2745.0,20.0,472
10,110/01/18,366860,997160360,2700.0,2780.0,2675.0,2725.0,-15.0,679
9,110/01/15,602614,1704021082,2860.0,2950.0,2720.0,2740.0,-80.0,1094
8,110/01/14,549696,1582530205,2840.0,2990.0,2800.0,2820.0,-35.0,1152
7,110/01/13,938427,2744054730,2840.0,3000.0,2805.0,2855.0,115.0,1435
6,110/01/12,725388,1970334795,2650.0,2790.0,2615.0,2740.0,90.0,926
5,110/01/11,703512,1820899829,2565.0,2695.0,2495.0,2650.0,85.0,904
4,110/01/08,807305,2029016770,2385.0,2565.0,2360.0,2565.0,230.0,1010
3,110/01/07,185118,432202820,2355.0,2355.0,2300.0,2335.0,0.0,272
2,110/01/06,318230,754795562,2440.0,2440.0,2315.0,2335.0,-70.0,449
1,110/01/05,300652,727821105,2400.0,2460.0,2390.0,2405.0,-5.0,363
0,110/01/04,350095,845980000,2395.0,2455.0,2385.0,2410.0,0.0,420
22,109/12/31,237567,568910025,2400.0,2410.0,2360.0,2410.0,50.0,298
21,109/12/30,269122,634631575,2340.0,2390.0,2310.0,2360.0,20.0,327
20,109/12/29,137971,322422595,2345.0,2355.0,2310.0,2340.0,10.0,190
19,109/12/28,210508,490463375,2355.0,2370.0,2300.0,2330.0,-5.0,311
18,109/12/25,165706,391678385,2395.0,2410.0,2335.0,2335.0,-15.0,225
17,109/12/24,214470,510341225,2375.0,2430.0,2350.0,2350.0,-5.0,259
16,109/12/23,315774,744914320,2390.0,2425.0,2330.0,2355.0,-45.0,382
15,109/12/22,142931,347893095,2465.0,2475.0,2400.0,2400.0,-85.0,231
14,109/12/21,189656,464286205,2450.0,2495.0,2390.0,2485.0,15.0,246
13,109/12/18,343643,854566485,2560.0,2560.0,2455.0,2470.0,-90.0,495
12,109/12/17,814628,2092457375,2685.0,2685.0,2450.0,2560.0,-5.0,888
11,109/12/16,962831,2404582245,2400.0,2565.0,2375.0,2565.0,230.0,1209
10,109/12/15,516651,1224476710,2400.0,2470.0,2300.0,2335.0,-35.0,652
9,109/12/14,164758,385238610,2335.0,2375.0,2305.0,2370.0,35.0,250
8,109/12/11,470578,1107867380,2355.0,2420.0,2310.0,2335.0,50.0,572
7,109/12/10,272469,621980430,2275.0,2330.0,2260.0,2285.0,-25.0,363
6,109/12/09,428565,997704810,2320.0,2390.0,2290.0,2310.0,-20.0,666
5,109/12/08,442409,1033361475,2300.0,2375.0,2260.0,2330.0,30.0,517
4,109/12/07,405563,929474925,2345.0,2360.0,2235.0,2300.0,-65.0,550
3,109/12/04,295691,696516035,2360.0,2390.0,2330.0,2365.0,5.0,394
2,109/12/03,489673,1144166855,2360.0,2380.0,2290.0,2360.0,60.0,528
1,109/12/02,518638,1189871640,2300.0,2320.0,2260.0,2300.0,50.0,453
0,109/12/01,444869,1004402470,2270.0,2320.0,2210.0,2250.0,30.0,575
20,109/11/30,988627,2259707680,2330.0,2430.0,2220.0,2220.0,-65.0,850
19,109/11/27,348739,802816745,2330.0,2355.0,2260.0,2285.0,-60.0,616
18,109/11/26,319055,749281065,2380.0,2385.0,2310.0,2345.0,0.0,428
17,109/11/25,445358,1066331050,2510.0,2510.0,2315.0,2345.0,-105.0,637
16,109/11/24,519764,1290210230,2570.0,2570.0,2405.0,2450.0,-55.0,701
15,109/11/23,509145,1241843925,2300.0,2505.0,2300.0,2505.0,225.0,737
14,109/11/20,457893,1065996705,2330.0,2400.0,2265.0,2280.0,-65.0,606
13,109/11/19,528994,1217318820,2270.0,2350.0,2215.0,2345.0,70.0,672
12,109/11/18,446283,998894985,2195.0,2290.0,2145.0,2275.0,95.0,544
11,109/11/17,454055,1023976165,2295.0,2360.0,2170.0,2180.0,-110.0,651
10,109/11/16,478254,1084897300,2200.0,2345.0,2175.0,2290.0,120.0,652
9,109/11/13,483442,1038092565,2120.0,2210.0,2065.0,2170.0,70.0,564
8,109/11/12,798569,1640361640,2165.0,2170.0,1980.0,2100.0,-30.0,858
7,109/11/11,651192,1417778538,2215.0,2300.0,2125.0,2130.0,-75.0,528
6,109/11/10,286545,633658660,2245.0,2270.0,2170.0,2205.0,-50.0,392
5,109/11/09,1070688,2505509015,2570.0,2570.0,2210.0,2255.0,-85.0,1160
4,109/11/06,239163,559138660,2340.0,2340.0,2310.0,2340.0,210.0,273
3,109/11/05,668372,1378957480,1965.0,2130.0,1915.0,2130.0,190.0,780
2,109/11/04,312787,596499185,1860.0,1940.0,1855.0,1940.0,80.0,386
1,109/11/03,167812,310100560,1845.0,1860.0,1830.0,1860.0,20.0,199
0,109/11/02,206963,377343725,1765.0,1840.0,1765.0,1840.0,80.0,224
18,109/10/30,555441,983555085,1815.0,1830.0,1755.0,1760.0,-40.0,299
17,109/10/29,430901,777911770,1830.0,1845.0,1760.0,1800.0,-60.0,307
16,109/10/28,203272,378262256,1895.0,1895.0,1850.0,1860.0,5.0,174
15,109/10/27,196587,362535210,1830.0,1870.0,1825.0,1855.0,-5.0,265
14,109/10/26,176447,327978725,1840.0,1880.0,1840.0,1860.0,30.0,223
