,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
18,110/12/27,1338591,107810861,80.3,80.7,80.2,80.7,0.3,831
17,110/12/24,1201838,96633161,80.6,80.7,80.2,80.4,0.0,939
16,110/12/23,2207131,177062903,79.9,80.6,79.9,80.4,0.6,1131
15,110/12/22,1533242,122427531,79.9,80.2,79.5,79.8,-0.1,1296
14,110/12/21,1731581,137777450,78.8,79.9,78.7,79.9,1.1,1069
13,110/12/20,3313853,261715009,79.0,79.6,78.6,78.8,-0.5,2003
12,110/12/17,3259590,258423444,79.0,79.6,79.0,79.3,0.3,1180
11,110/12/16,2226799,176295708,79.4,79.8,79.0,79.0,-0.3,1408
10,110/12/15,2841354,225227059,79.4,79.6,79.0,79.3,-0.1,1692
9,110/12/14,2424178,192558578,79.1,79.7,79.0,79.4,-0.4,1461
8,110/12/13,2080333,166057169,80.0,80.2,79.5,79.8,-0.2,1338
7,110/12/10,1707975,136877152,80.3,80.6,80.0,80.0,-0.7,1197
6,110/12/09,1794010,144612692,80.6,80.9,80.3,80.7,0.1,1941
5,110/12/08,3816335,308716669,80.8,81.2,80.6,80.6,0.1,2541
4,110/12/07,3101441,248497219,79.7,80.5,79.5,80.5,0.8,1939
3,110/12/06,2120579,168357370,78.9,79.7,78.6,79.7,0.4,1266
2,110/12/03,2440709,193893738,79.5,79.8,79.3,79.3,-0.4,1500
1,110/12/02,1684102,133716233,78.8,79.7,78.8,79.7,0.3,1249
0,110/12/01,2298554,181518774,78.1,79.5,78.1,79.4,1.3,1672
21,110/11/30,10672771,838851544,79.3,79.7,78.1,78.1,-1.2,3871
20,110/11/29,3742724,296735510,79.3,79.8,78.8,79.3,-0.1,2076
19,110/11/26,5752817,458405248,80.0,80.1,79.4,79.4,-0.7,3729
18,110/11/25,2140008,171688807,80.5,80.5,80.1,80.1,-0.2,1523
17,110/11/24,2031064,163081236,80.2,80.6,80.1,80.3,0.2,1511
16,110/11/23,2375511,190583688,80.3,80.6,80.0,80.1,-0.1,1557
15,110/11/22,3660640,294286422,80.7,80.8,80.2,80.2,-0.6,2052
14,110/11/19,2436301,196951646,81.0,81.1,80.8,80.8,-0.3,1498
13,110/11/18,3141863,254325152,80.6,81.4,80.6,81.1,0.1,1978
12,110/11/17,4330408,350006641,81.0,81.1,80.5,81.0,-0.1,2412
11,110/11/16,3265574,265295875,81.3,81.5,81.1,81.1,-0.2,1885
10,110/11/15,3026180,246594636,81.8,81.8,81.3,81.3,-0.2,1545
9,110/11/12,3038108,246747594,80.8,81.5,80.6,81.5,1.1,1813
8,110/11/11,3504336,281735306,80.5,80.7,80.1,80.4,-0.1,2071
7,110/11/10,3187338,257086994,80.6,81.1,80.5,80.5,-0.1,1770
6,110/11/09,4577076,368973068,80.7,80.9,80.5,80.6,-0.1,2064
5,110/11/08,3323943,268128603,80.4,80.9,80.3,80.7,0.2,1837
4,110/11/05,2632865,211602060,80.2,80.7,80.1,80.5,-0.1,1468
3,110/11/04,3235818,260085654,80.7,80.8,80.0,80.6,0.2,1624
2,110/11/03,3857922,309317281,80.1,80.6,80.0,80.4,0.1,2215
1,110/11/02,4442334,357977605,81.2,81.2,80.3,80.3,-0.4,2127
0,110/11/01,3416270,275978717,81.0,81.2,80.4,80.7,0.2,1653
19,110/10/29,5762424,463279118,80.6,80.8,80.0,80.5,-0.3,2559
18,110/10/28,3907174,315347675,80.8,81.0,80.5,80.8,-0.3,2111
17,110/10/27,4644876,375638966,81.0,81.2,80.5,81.1,-0.1,2554
16,110/10/26,5498497,447000267,81.5,81.7,80.9,81.2,0.3,2058
15,110/10/25,4012798,325156362,81.2,81.4,80.7,80.9,-0.3,1971
14,110/10/22,4643574,377887923,82.2,82.2,81.2,81.2,-1.0,2673
13,110/10/21,12870750,1057121457,82.2,82.4,81.6,82.2,0.0,2383
12,110/10/20,4495240,368302643,82.1,82.6,81.5,82.2,0.2,2484
11,110/10/19,4541539,374134601,82.8,82.9,82.0,82.0,-0.3,2627
10,110/10/18,3216901,265695734,82.9,83.5,82.1,82.3,-0.6,1765
9,110/10/15,3517785,290582013,82.2,83.0,82.0,82.9,0.8,1550
8,110/10/14,3572533,294583668,82.9,83.2,82.1,82.1,-0.3,1713
7,110/10/13,5329565,442451507,83.7,84.2,82.3,82.4,-0.7,2342
6,110/10/12,11438974,945856700,82.9,84.9,82.0,83.1,-1.3,5089
5,110/10/08,3880124,327845031,84.6,84.7,84.3,84.4,0.2,2174
4,110/10/07,6916581,582556932,84.0,84.6,83.6,84.2,0.7,4388
3,110/10/06,8139599,677818230,82.4,83.7,82.4,83.5,1.3,3627
2,110/10/05,5068299,416016396,81.7,82.8,81.5,82.2,-0.3,2474
1,110/10/04,3947188,325489317,82.7,82.8,82.2,82.5,0.5,1778
0,110/10/01,6768235,556020365,82.9,83.7,81.6,82.0,-1.9,3359
19,110/09/30,5356044,446976371,83.4,83.9,82.7,83.9,0.4,2439
18,110/09/29,6631745,554942468,83.5,84.7,83.0,83.5,-0.9,4012
17,110/09/28,4558440,381470947,83.1,84.4,82.4,84.4,0.7,2520
16,110/09/27,4696092,391860297,82.9,83.7,82.6,83.7,1.5,2407
15,110/09/24,2429567,199765515,81.6,82.8,81.6,82.2,0.9,1373
14,110/09/23,3225597,261399235,81.1,81.5,80.7,81.3,0.8,2178
13,110/09/22,6654609,537294762,81.6,81.6,80.1,80.5,-1.8,3671
12,110/09/17,7456376,616669765,83.3,83.8,82.3,82.3,-1.2,2613
11,110/09/16,2805655,234352356,83.5,83.8,83.2,83.5,0.2,1602
10,110/09/15,3675990,305539549,82.7,83.4,82.6,83.3,0.1,2152
9,110/09/14,2412270,200365625,82.8,83.3,82.7,83.2,0.4,1365
8,110/09/13,1625173,133998817,82.1,82.8,81.7,82.8,0.7,852
7,110/09/10,1917993,157203854,81.6,82.4,81.5,82.1,0.6,940
6,110/09/09,2371971,193564691,81.6,82.2,81.3,81.5,-0.7,988
5,110/09/08,2737337,224748831,82.7,82.7,81.5,82.2,-0.5,1355
4,110/09/07,1999458,164740491,82.3,82.7,82.0,82.7,0.5,1110
3,110/09/06,1773591,146162969,83.0,83.1,82.0,82.2,-0.8,1286
2,110/09/03,3030269,250719730,82.9,83.0,82.2,83.0,1.1,1596
1,110/09/02,2332801,192283980,82.8,83.1,81.9,81.9,-1.2,1285
0,110/09/01,2720503,225721037,82.6,83.6,82.6,83.1,-1.0,1519
21,110/08/31,5941268,496269484,83.4,84.1,82.4,84.1,0.2,2000
20,110/08/30,3780775,315016323,82.7,83.9,82.3,83.9,1.4,2059
19,110/08/27,3587464,294746328,80.7,82.7,80.7,82.5,1.8,1955
18,110/08/26,2994249,242047464,81.0,81.5,80.5,80.7,-0.9,1672
17,110/08/25,2705599,219873556,81.5,81.7,80.8,81.6,0.3,1505
16,110/08/24,3411153,275724407,80.5,81.5,80.2,81.3,1.2,1858
15,110/08/23,2155298,172678663,80.0,80.5,79.6,80.1,1.0,1237
14,110/08/20,6166310,490489844,80.9,80.9,79.1,79.1,-1.1,3407
13,110/08/19,5913161,475357974,81.1,81.7,80.0,80.2,-1.5,3150
12,110/08/18,3208051,260787027,81.4,81.8,80.8,81.7,0.2,1578
11,110/08/17,3439023,280531885,81.5,82.0,81.4,81.5,0.2,1673
10,110/08/16,2848038,232182810,81.0,82.2,81.0,81.3,-0.4,1353
9,110/08/13,2494914,203699791,82.2,82.3,81.2,81.7,-1.0,1322
8,110/08/12,1338628,110560047,83.0,83.0,82.2,82.7,0.0,822
7,110/08/11,2718951,224086560,82.0,82.7,82.0,82.7,0.7,1314
6,110/08/10,2173502,178801169,83.0,83.0,81.9,82.0,-1.0,1150
5,110/08/09,4714084,390222790,82.7,83.6,81.7,83.0,-0.7,2269
4,110/08/06,7188413,599247777,83.0,84.0,82.2,83.7,0.6,4078
3,110/08/05,2645481,219778402,83.1,83.4,82.9,83.1,0.0,1304
2,110/08/04,3017862,250949186,83.0,83.7,82.7,83.1,0.0,1653
1,110/08/03,2706930,224295314,82.8,83.3,82.4,83.1,-0.2,1279
0,110/08/02,3955949,328986293,82.9,83.5,82.5,83.3,1.1,2037
21,110/07/30,3905040,321894777,82.0,82.9,81.8,82.2,+0.30,2054
20,110/07/29,2974511,243053489,81.2,82.1,81.2,81.9,+0.70,1482
19,110/07/28,8119950,653655272,80.6,81.4,79.7,81.2,+0.60,4342
18,110/07/27,6911569,558767310,80.7,81.5,80.6,80.6,X0.00,4439
17,110/07/26,6860303,573399594,84.4,84.5,83.2,83.2,-1.00,3289
16,110/07/23,3095720,261842023,84.4,85.0,84.2,84.2,0.00,1562
15,110/07/22,3632227,305078616,83.2,84.3,83.2,84.2,+1.30,1888
14,110/07/21,4750638,394073046,83.4,83.6,82.6,82.9,-0.40,3299
13,110/07/20,6422060,536624011,84.1,84.4,83.2,83.3,-1.70,4373
12,110/07/19,4637605,392730488,84.9,85.2,84.3,85.0,-0.70,2138
11,110/07/16,2473306,211438488,85.3,85.8,85.2,85.7,+0.40,1264
10,110/07/15,4395410,375096678,85.5,85.7,85.2,85.3,-0.60,2335
9,110/07/14,3642093,312014468,85.7,85.9,85.2,85.9,+0.50,1965
8,110/07/13,3498346,298090514,85.7,85.7,84.9,85.4,+0.40,1629
7,110/07/12,4270853,363930649,85.9,85.9,84.6,85.0,-0.10,2209
6,110/07/09,6893059,583024958,84.6,85.5,84.2,85.1,-0.50,3634
5,110/07/08,3632062,311373233,86.0,86.7,85.4,85.6,-0.20,1869
4,110/07/07,4256429,365803337,86.8,86.9,85.6,85.8,-1.00,2226
3,110/07/06,4976201,431910964,87.2,87.3,86.4,86.8,+0.30,2474
2,110/07/05,6103748,526090415,86.3,86.8,85.6,86.5,+1.40,3001
1,110/07/02,10673880,922116209,85.8,87.4,85.1,85.1,+0.10,5238
0,110/07/01,6844101,582909866,84.2,85.9,84.1,85.0,+0.30,3778
20,110/06/30,2846266,240983734,84.6,84.9,84.2,84.7,0.1,1671
19,110/06/29,3629336,306292756,84.3,84.9,84.0,84.6,-0.4,1908
18,110/06/28,2381752,202293660,85.0,85.4,84.7,85.0,0.4,1675
17,110/06/25,4259348,361058525,84.4,85.6,84.0,84.6,0.2,2226
16,110/06/24,3040218,255594112,84.5,84.7,83.6,84.4,-0.1,1619
15,110/06/23,5541011,466050406,83.3,84.8,83.3,84.5,1.2,3437
14,110/06/22,2986909,249421406,83.5,84.1,83.3,83.3,0.5,1950
13,110/06/21,4893070,403977670,83.0,83.7,82.0,82.8,-0.5,2774
12,110/06/18,12095134,1011079109,85.0,85.0,83.3,83.3,-2.0,5143
11,110/06/17,3810589,324723016,85.0,85.7,85.0,85.3,-0.8,2582
10,110/06/16,4664111,401126629,85.0,86.5,85.0,86.1,0.9,2845
9,110/06/15,3227431,275541490,86.0,86.3,85.1,85.2,-0.6,2078
8,110/06/11,2165103,186426037,86.6,86.6,85.6,85.8,-0.8,1325
7,110/06/10,3848698,330770570,85.4,86.6,85.2,86.6,1.0,1970
6,110/06/09,4592810,392879615,86.9,86.9,85.0,85.6,-0.8,2592
5,110/06/08,3865171,335789009,87.8,87.8,86.3,86.4,-1.2,2332
4,110/06/07,4142674,362685882,87.7,88.3,86.6,87.6,-0.1,1906
3,110/06/04,4079601,357331112,88.0,88.2,87.2,87.7,-0.8,2525
2,110/06/03,6902452,612561909,89.2,89.7,88.2,88.5,-0.4,4054
1,110/06/02,9050583,799754908,87.3,89.7,87.3,88.9,1.7,5630
0,110/06/01,5589404,484424950,85.9,87.4,85.7,87.2,1.6,2879
20,110/05/31,4956363,425199779,85.8,86.4,84.9,85.6,0.2,3085
19,110/05/28,6810886,579805893,85.3,85.7,84.6,85.4,0.7,3435
18,110/05/27,10869625,917005848,84.1,84.7,83.5,84.7,0.2,2966
17,110/05/26,4821775,408196538,86.2,86.2,84.0,84.5,-0.9,3289
16,110/05/25,7619127,652235628,83.7,86.8,83.7,85.4,1.7,4417
15,110/05/24,3604052,301859900,83.5,84.4,83.1,83.7,-0.5,1627
14,110/05/21,6598418,557514102,85.0,86.4,83.5,84.2,0.0,3546
13,110/05/20,5816513,487838360,83.7,84.5,83.0,84.2,0.5,2985
12,110/05/19,4977908,418472299,83.1,84.7,82.5,83.7,0.1,2837
11,110/05/18,4872286,403910219,80.8,83.7,80.7,83.6,2.7,2304
10,110/05/17,9713831,785864756,81.0,81.9,79.7,80.9,-2.0,4024
9,110/05/14,6441066,533620841,82.1,84.3,81.6,82.9,1.4,3531
8,110/05/13,11018861,911340521,82.9,84.3,80.8,81.5,-2.1,6017
7,110/05/12,14138384,1203373712,89.0,89.9,80.7,83.6,-5.5,8181
6,110/05/11,8009669,721940740,91.5,92.0,88.7,89.1,-2.5,4748
5,110/05/10,6839164,626335001,90.6,92.2,90.5,91.6,0.9,4163
4,110/05/07,13185707,1197492776,93.1,93.4,89.3,90.7,-3.3,8054
3,110/05/06,9919254,913840575,91.1,94.0,91.0,94.0,2.9,4897
2,110/05/05,6790587,621373614,90.0,92.5,89.8,91.1,1.5,3457
1,110/05/04,11201699,1016564570,91.5,92.1,89.3,89.6,-0.7,5301
0,110/05/03,6420099,584117017,90.0,92.1,90.0,90.3,-0.6,3442
18,110/04/29,5358308,490240811,91.2,92.3,90.7,90.9,-1.0,2936
17,110/04/28,5676592,521816998,92.8,93.0,91.2,91.9,-1.1,3132
16,110/04/27,8060374,748546396,92.3,93.5,92.1,93.0,0.0,4257
15,110/04/26,4018472,372019679,92.5,93.0,92.1,93.0,0.2,2348
14,110/04/23,6049689,559350278,93.2,93.3,91.8,92.8,-0.4,3841
13,110/04/22,10576969,992785081,93.3,95.0,92.8,93.2,0.2,5990
12,110/04/21,8284804,772847827,93.3,94.8,92.9,93.0,-1.8,4770
11,110/04/20,10264648,971918341,95.0,95.4,94.0,94.8,-0.4,6825
10,110/04/19,18654960,1760586310,92.0,95.5,92.0,95.2,3.2,9236
9,110/04/16,10753543,981879018,90.1,92.2,89.8,92.0,1.9,6401
8,110/04/15,11865927,1066767595,88.9,90.4,88.9,90.1,1.8,6237
7,110/04/14,7472836,658925509,88.4,88.6,87.6,88.3,-0.1,3477
6,110/04/13,7298352,648243180,88.9,89.7,88.1,88.4,-0.2,3863
5,110/04/12,10170583,905858722,89.4,90.6,88.2,88.6,0.1,5235
4,110/04/09,7636511,674696145,87.3,88.9,87.3,88.5,1.2,3967
3,110/04/08,4182262,364417371,87.0,87.4,86.9,87.3,-0.2,2149
2,110/04/07,4737062,413298256,87.5,87.8,87.0,87.5,-0.3,3083
1,110/04/06,4009944,351932927,87.6,88.0,87.4,87.8,0.8,2095
0,110/04/01,3939159,343372496,87.5,87.7,86.8,87.0,-0.6,2045
21,110/03/31,3773965,330215231,87.8,87.8,87.2,87.6,-0.1,1703
20,110/03/30,4299375,377004312,88.0,88.0,87.3,87.7,-0.2,2784
19,110/03/29,3854338,337988889,87.5,87.9,87.2,87.9,0.7,2062
18,110/03/26,4645655,403407966,86.3,87.5,86.1,87.2,1.3,2828
17,110/03/25,4223432,361994550,85.2,86.3,85.1,85.9,0.8,2344
16,110/03/24,3804107,325883440,85.9,86.9,85.1,85.1,-1.0,2337
15,110/03/23,4683688,405645138,86.2,87.2,85.7,86.1,-0.1,3391
14,110/03/22,4699702,402210958,84.0,86.4,83.7,86.2,2.0,3094
13,110/03/19,17521384,1482595974,86.3,86.5,84.0,84.2,-2.8,8737
12,110/03/18,8233280,721193652,87.0,88.3,87.0,87.0,0.1,4707
11,110/03/17,7018807,612642621,87.5,87.9,86.8,86.9,-1.0,3431
10,110/03/16,6780634,592977082,88.0,88.0,87.0,87.9,-0.2,3739
9,110/03/15,5871417,519111659,88.6,89.5,88.1,88.1,-1.4,2760
8,110/03/12,4067111,361567751,89.5,89.6,88.1,89.5,0.5,2187
7,110/03/11,10523359,944842430,89.0,90.7,88.9,89.0,0.2,4833
6,110/03/10,4696867,416250151,88.5,89.4,88.1,88.8,0.3,2289
5,110/03/09,6081900,537807655,88.5,88.8,87.7,88.5,0.5,2673
4,110/03/08,13543117,1204302119,88.2,90.8,87.8,88.0,0.6,6714
3,110/03/05,8701219,764441889,88.0,88.5,87.3,87.4,-0.9,3897
2,110/03/04,13269207,1169457182,87.8,88.8,87.0,88.3,0.4,7390
1,110/03/03,10912019,958396167,86.8,88.5,86.6,87.9,1.6,4859
0,110/03/02,7323026,637459314,87.5,88.0,86.3,86.3,0.3,3096
12,110/02/26,20079910,1737681676,87.3,87.5,85.5,86.0,-2.6,7032
11,110/02/25,18565408,1627395451,86.4,89.0,86.4,88.6,2.7,9099
10,110/02/24,11402807,980823398,86.2,86.9,85.6,85.9,0.5,4950
9,110/02/23,11756678,999157368,83.3,85.9,83.1,85.4,2.1,6263
8,110/02/22,4656088,389623655,83.7,84.4,83.3,83.3,0.3,2684
7,110/02/19,4713293,389755494,83.1,83.3,82.0,83.0,-0.3,2177
6,110/02/18,5561707,464341083,83.5,84.3,83.0,83.3,-0.2,2991
5,110/02/17,10815164,893983195,81.5,83.9,80.4,83.5,3.6,6088
4,110/02/05,4388044,351951489,80.5,81.1,79.6,79.9,-0.6,2167
3,110/02/04,3350711,269430798,80.0,80.7,80.0,80.5,-0.4,2030
2,110/02/03,5430579,437443786,80.1,81.1,79.3,80.9,1.5,2276
1,110/02/02,3922653,310817884,78.1,79.8,77.7,79.4,1.3,2309
0,110/02/01,3030263,236712142,77.4,78.9,77.3,78.1,0.7,1822
19,110/01/29,8984008,703345336,78.5,79.5,77.4,77.4,-2.1,4381
18,110/01/28,6425403,510144403,79.5,80.1,79.0,79.5,-0.6,3326
17,110/01/27,4714468,379115012,80.9,81.5,80.1,80.1,-0.4,2130
16,110/01/26,6438222,521095976,81.5,81.9,80.5,80.5,-1.6,3257
15,110/01/25,4479925,366228802,80.5,82.4,80.2,82.1,1.4,2189
14,110/01/22,5987019,484723558,81.7,81.7,80.5,80.7,-0.2,2954
13,110/01/21,6418074,522616233,81.2,82.5,80.7,80.9,-0.1,3255
12,110/01/20,12326274,1005325973,82.5,82.8,80.3,81.0,-2.1,6986
11,110/01/19,4862113,402713703,81.5,83.3,81.5,83.1,1.0,2459
10,110/01/18,6327336,521248136,83.4,83.6,81.5,82.1,-1.8,3526
9,110/01/15,6882135,582195800,85.1,85.7,83.9,83.9,-1.5,3987
8,110/01/14,5085114,435245163,85.8,86.0,85.0,85.4,-0.5,3160
7,110/01/13,6371662,548004372,86.4,86.5,85.6,85.9,0.4,2810
6,110/01/12,6809851,583843176,86.6,86.8,85.0,85.5,-0.8,3697
5,110/01/11,6169293,529918036,86.1,86.6,85.1,86.3,0.0,3081
4,110/01/08,10068574,865843409,85.9,86.6,84.8,86.3,0.5,5167
3,110/01/07,11152783,948572500,83.9,86.0,83.5,85.8,2.5,6252
2,110/01/06,7956173,663951611,83.5,84.4,82.7,83.3,0.0,4498
1,110/01/05,6925823,579524185,84.1,84.6,83.0,83.3,-1.3,4277
0,110/01/04,8153930,690979370,83.9,85.2,83.9,84.6,-0.1,4382
22,109/12/31,11790491,999390010,84.8,85.4,83.7,84.7,0.2,5700
21,109/12/30,17243881,1441553433,81.5,84.8,81.5,84.5,3.1,9575
20,109/12/29,7800542,633841231,81.0,81.7,80.7,81.4,0.6,4369
19,109/12/28,5706070,457713819,79.5,80.9,79.3,80.8,1.2,3114
18,109/12/25,3008961,238626107,79.3,79.6,79.0,79.6,0.5,1698
17,109/12/24,2912952,230885635,79.2,79.7,78.9,79.1,0.0,1518
16,109/12/23,3790077,299882795,79.4,79.5,78.9,79.1,-0.6,2023
15,109/12/22,8235318,664315666,80.5,81.8,79.1,79.7,-1.3,5205
14,109/12/21,11500219,921732940,78.6,81.0,78.6,81.0,2.7,6287
13,109/12/18,8056221,634034428,78.8,79.3,78.3,78.3,-1.0,3043
12,109/12/17,4716849,372813612,79.8,79.8,78.7,79.3,-0.5,3008
11,109/12/16,5445492,432273756,78.4,79.9,78.4,79.8,1.5,3246
10,109/12/15,4435550,347879313,78.5,79.1,77.8,78.3,-0.3,2282
9,109/12/14,4453819,351774084,78.8,79.6,78.6,78.6,-0.4,2028
8,109/12/11,4485346,355175566,79.6,80.0,78.8,79.0,-0.3,2146
7,109/12/10,5621984,445181945,79.0,79.6,78.6,79.3,0.0,2099
6,109/12/09,5579236,440243015,78.7,79.5,78.2,79.3,0.3,2844
5,109/12/08,5316235,420300369,79.2,79.6,78.6,79.0,-0.7,2362
4,109/12/07,6417024,510214852,80.1,80.4,79.1,79.7,-0.4,3038
3,109/12/04,8900668,712915364,80.0,80.4,79.8,80.1,0.5,3932
2,109/12/03,6717765,534200747,78.5,79.9,78.2,79.6,0.7,3415
1,109/12/02,7481917,589294075,78.1,79.2,77.6,78.9,0.0,2788
0,109/12/01,6649935,521984297,77.5,78.9,77.5,78.9,1.9,2996
20,109/11/30,19797675,1537647612,79.0,79.7,77.0,77.0,-2.0,5075
19,109/11/27,7646406,604818038,79.4,79.4,78.8,79.0,-0.7,3458
18,109/11/26,5906408,468712380,79.3,79.8,78.8,79.7,0.4,3714
17,109/11/25,5564042,442691623,79.2,80.0,79.1,79.3,0.4,3058
16,109/11/24,7445138,589888292,79.9,80.2,78.6,78.9,-1.1,4235
15,109/11/23,8346771,669093439,80.0,81.0,79.7,80.0,0.2,4015
14,109/11/20,7484999,596645635,79.8,79.8,79.3,79.8,0.0,3140
13,109/11/19,8792186,700422895,79.0,80.0,78.7,79.8,0.4,4501
12,109/11/18,17845749,1415864462,78.0,80.0,77.8,79.4,1.4,9309
11,109/11/17,9729449,757011888,78.1,78.5,77.3,78.0,0.2,4371
10,109/11/16,14745871,1148669444,77.2,78.9,77.0,77.8,0.9,8281
9,109/11/13,6997726,536654936,76.6,77.0,76.2,76.9,0.0,3344
8,109/11/12,12730148,977933973,78.0,78.0,76.1,76.9,-1.1,5585
7,109/11/11,23845267,1827390796,74.7,78.0,74.7,78.0,3.8,12013
6,109/11/10,18374778,1356955844,72.6,74.2,72.6,74.2,2.3,9118
5,109/11/09,6210610,446798148,71.6,72.5,71.3,71.9,0.7,3245
4,109/11/06,3256329,231676515,71.3,71.3,71.0,71.2,-0.1,1339
3,109/11/05,4304198,306094848,71.5,71.6,70.8,71.3,0.3,2082
2,109/11/04,6682353,474834546,70.9,71.4,70.6,71.0,0.6,3580
1,109/11/03,5274129,371318233,70.4,70.7,70.1,70.4,0.6,2587
0,109/11/02,2231272,154846785,68.8,69.8,68.8,69.8,1.0,1135
18,109/10/30,5375436,369130222,68.6,69.0,68.2,68.8,0.1,1796
17,109/10/29,3939352,271946659,68.9,69.6,68.7,68.7,-1.3,2277
16,109/10/28,3138040,219863352,70.4,70.4,69.4,70.0,-0.3,1837
15,109/10/27,5634981,396352721,69.5,70.6,69.5,70.3,0.0,2606
14,109/10/26,7022615,493155973,69.3,70.6,69.3,70.3,1.0,2911
13,109/10/23,2573859,178139003,68.9,69.6,68.9,69.3,0.0,907
12,109/10/22,7116724,491434460,68.5,69.3,68.5,69.3,0.6,2364
11,109/10/21,4070359,280603671,69.1,69.5,68.7,68.7,-0.3,2666
10,109/10/20,4368627,301533709,69.0,69.4,68.8,69.0,0.0,1797
9,109/10/19,3232146,223444474,69.1,69.4,69.0,69.0,0.0,1637
8,109/10/16,3791834,263226200,69.9,69.9,69.0,69.0,-0.4,1706
7,109/10/15,4917693,340125553,68.7,69.7,68.7,69.4,0.6,1789
6,109/10/14,5154871,356125099,69.5,69.9,68.8,68.8,-0.5,1409
5,109/10/13,4442912,306543157,69.8,69.8,66.6,69.3,-0.7,1864
4,109/10/12,6961669,485976230,69.9,70.2,69.4,70.0,0.8,3351
3,109/10/08,2661375,183746966,69.0,69.3,68.8,69.2,0.4,1337
2,109/10/07,2332251,160626019,69.1,69.1,68.3,68.8,-0.6,1097
1,109/10/06,3434979,237550006,68.8,69.5,68.8,69.4,0.9,1836
0,109/10/05,2586385,177326178,68.9,68.9,68.0,68.5,0.8,1388
21,109/09/30,3633956,247186008,67.9,68.5,67.7,67.7,-0.1,1302
20,109/09/29,3841100,260423100,67.9,68.2,67.5,67.8,0.3,1276
19,109/09/28,3976995,269163897,67.8,68.3,67.4,67.5,0.0,2385
18,109/09/25,4291941,288020284,66.9,67.5,66.8,67.5,0.7,2023
17,109/09/24,11125294,745857637,67.7,67.7,66.8,66.8,-1.2,5618
16,109/09/23,4351923,296287126,68.3,68.6,67.9,68.0,-0.3,2500
15,109/09/22,7349279,504864642,69.8,69.8,68.2,68.3,-1.9,4005
14,109/09/21,7721882,542228883,70.0,70.6,69.9,70.2,0.5,3341
13,109/09/18,22688968,1585840937,68.2,70.7,68.2,69.7,1.5,7592
