,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
18,110/08/26,8261704,176673040,21.4,21.45,21.3,21.4,0.00,2642
17,110/08/25,6461688,138481620,21.5,21.5,21.4,21.4,-0.05,2614
16,110/08/24,8869068,188901996,21.2,21.45,21.1,21.45,+0.35,3000
15,110/08/23,7932577,167478222,21.1,21.2,21.0,21.1,+0.05,2901
14,110/08/20,11163475,234340819,21.05,21.1,20.9,21.05,+0.10,4257
13,110/08/19,15127951,316814125,21.0,21.05,20.9,20.95,-0.10,5869
12,110/08/18,7601208,159991919,21.1,21.1,21.0,21.05,-0.05,3381
11,110/08/17,10583667,222489270,21.0,21.15,20.95,21.1,+0.10,3332
10,110/08/16,17213982,361564529,21.15,21.2,20.9,21.0,-0.15,7144
9,110/08/13,9193738,194388412,21.3,21.35,21.1,21.15,-0.20,4503
8,110/08/12,18311751,389730024,21.5,21.5,21.15,21.35,-0.10,8686
7,110/08/11,27315314,584288825,21.3,21.5,21.25,21.45,X0.00,9142
6,110/08/10,27791796,614272906,22.15,22.15,22.05,22.15,-0.05,8641
5,110/08/09,21862644,484010316,22.2,22.2,22.0,22.2,-0.10,7370
4,110/08/06,19636382,437639044,22.3,22.4,22.15,22.3,-0.05,7525
3,110/08/05,22760954,507021021,22.2,22.35,22.15,22.35,+0.15,7929
2,110/08/04,11537559,256053291,22.2,22.25,22.15,22.2,+0.05,3151
1,110/08/03,7189124,159020516,22.0,22.15,22.0,22.15,+0.05,2852
0,110/08/02,18626756,409978121,21.95,22.1,21.9,22.1,+0.25,5120
21,110/07/30,15657532,343087083,21.95,22.0,21.85,21.85,-0.1,2851
20,110/07/29,9119272,199995475,21.95,22.0,21.85,21.95,0.0,3137
19,110/07/28,12690457,277606630,21.9,22.0,21.8,21.95,0.0,4133
18,110/07/27,10735271,234954984,21.9,21.95,21.8,21.95,0.05,2964
17,110/07/26,8473723,185641181,21.9,22.0,21.85,21.9,-0.05,3022
16,110/07/23,7930430,173857000,21.9,21.95,21.85,21.95,0.05,2965
15,110/07/22,18234973,397911358,21.7,21.9,21.7,21.9,0.2,4097
14,110/07/21,11176368,241778209,21.6,21.7,21.55,21.7,0.15,5235
13,110/07/20,7297528,157533235,21.6,21.65,21.55,21.55,-0.15,2815
12,110/07/19,12996116,280790677,21.6,21.75,21.5,21.7,0.0,3406
11,110/07/16,10073880,218195225,21.6,21.7,21.55,21.7,0.05,3385
10,110/07/15,6567104,141937289,21.65,21.65,21.55,21.65,0.0,2529
9,110/07/14,7223096,156075952,21.55,21.65,21.55,21.65,0.05,2259
8,110/07/13,9207460,198355532,21.5,21.6,21.45,21.6,0.15,3283
7,110/07/12,11426967,246064797,21.55,21.6,21.45,21.45,-0.05,4017
6,110/07/09,10816827,231389356,21.35,21.5,21.3,21.5,0.1,3030
5,110/07/08,6711672,143877677,21.45,21.5,21.4,21.4,-0.05,2332
4,110/07/07,7891982,168885607,21.4,21.45,21.35,21.45,0.0,2480
3,110/07/06,8361192,179183579,21.35,21.5,21.3,21.45,0.1,3058
2,110/07/05,7412828,158113877,21.2,21.4,21.2,21.35,0.2,2444
1,110/07/02,8353816,177140814,21.25,21.3,21.15,21.15,-0.05,2583
0,110/07/01,7149132,151540158,21.2,21.3,21.1,21.2,-0.05,2740
20,110/06/30,10230481,217567719,21.25,21.35,21.2,21.25,0.0,3726
19,110/06/29,7789821,165736800,21.25,21.35,21.2,21.25,-0.1,2799
18,110/06/28,7059716,150489445,21.35,21.35,21.25,21.35,0.1,2768
17,110/06/25,9277621,196840757,21.1,21.3,21.05,21.25,0.15,2897
16,110/06/24,8452476,178625897,21.05,21.2,21.05,21.1,0.05,2792
15,110/06/23,10703312,225845880,20.95,21.2,20.95,21.05,0.05,4245
14,110/06/22,6992844,146769293,20.95,21.05,20.9,21.0,0.1,3147
13,110/06/21,10176404,212192769,20.8,20.95,20.8,20.9,0.1,4416
12,110/06/18,25336785,528777807,21.0,21.1,20.8,20.8,-0.3,5943
11,110/06/17,7266968,152882314,21.0,21.1,20.95,21.1,-0.05,2864
10,110/06/16,12580335,265126316,21.0,21.15,21.0,21.15,0.05,6101
9,110/06/15,6683654,140945213,21.1,21.15,21.0,21.1,0.0,2888
8,110/06/11,8015804,168586326,21.0,21.1,20.9,21.1,0.1,2568
7,110/06/10,8026033,168255649,20.95,21.05,20.9,21.0,0.05,2340
6,110/06/09,7341547,154076318,21.05,21.1,20.9,20.95,-0.2,3539
5,110/06/08,5670314,119517904,21.1,21.15,21.0,21.15,0.15,2396
4,110/06/07,6554054,137385591,21.05,21.1,20.8,21.0,-0.05,2861
3,110/06/04,5536313,116696827,21.15,21.15,21.0,21.05,-0.1,2175
2,110/06/03,4665375,98629794,21.2,21.2,21.1,21.15,0.05,1823
1,110/06/02,8583593,180910761,21.0,21.15,21.0,21.1,0.1,3854
0,110/06/01,4771604,100071495,20.95,21.05,20.9,21.0,0.05,1915
20,110/05/31,10188851,213144322,20.85,21.0,20.8,20.95,0.1,3260
19,110/05/28,12123985,251948712,20.65,20.85,20.6,20.85,0.25,3391
18,110/05/27,29195445,601353459,20.6,20.65,20.55,20.6,-0.1,3503
17,110/05/26,9290819,192183585,20.65,20.75,20.6,20.7,0.0,3093
16,110/05/25,10316035,213313817,20.65,20.75,20.55,20.7,0.05,3146
15,110/05/24,8035806,165738114,20.7,20.7,20.5,20.65,-0.1,2662
14,110/05/21,8947574,185162108,20.65,20.8,20.6,20.75,0.3,2816
13,110/05/20,13898703,284537135,20.5,20.55,20.4,20.45,-0.1,3848
12,110/05/19,16876406,347790814,20.6,20.8,20.5,20.55,-0.3,5660
11,110/05/18,18724547,387072218,20.15,20.9,20.15,20.85,0.75,4987
10,110/05/17,30709495,622730758,20.25,20.5,20.1,20.1,-0.65,11012
9,110/05/14,17052271,351591102,20.5,20.8,20.5,20.75,0.35,4735
8,110/05/13,30624309,627642138,20.35,20.75,20.15,20.4,-0.15,9512
7,110/05/12,58264105,1205770662,21.2,21.45,19.9,20.55,-0.8,19449
6,110/05/11,20593576,442701244,21.75,21.75,21.3,21.35,-0.4,6695
5,110/05/10,23550114,510243603,21.5,21.75,21.5,21.75,0.25,5910
4,110/05/07,13105258,280114927,21.3,21.5,21.25,21.5,0.3,3817
3,110/05/06,12455012,264073476,21.1,21.35,21.1,21.2,0.15,5083
2,110/05/05,11398977,240573183,21.1,21.2,21.0,21.05,-0.1,4316
1,110/05/04,25595941,542093349,21.3,21.5,21.0,21.15,-0.1,7556
0,110/05/03,14810884,315794010,21.35,21.4,21.25,21.25,-0.15,5250
18,110/04/29,9777357,209488893,21.4,21.5,21.4,21.4,-0.1,3023
17,110/04/28,8860840,190001777,21.5,21.5,21.4,21.5,-0.05,2901
16,110/04/27,11712919,251689778,21.5,21.55,21.4,21.55,0.0,4865
15,110/04/26,16851567,361772415,21.4,21.55,21.3,21.55,0.15,4791
14,110/04/23,8774358,187070226,21.35,21.4,21.25,21.4,0.05,3243
13,110/04/22,14145922,301890943,21.4,21.45,21.25,21.35,0.1,3955
12,110/04/21,11699980,249376092,21.35,21.4,21.25,21.25,-0.2,4941
11,110/04/20,13291574,285157366,21.5,21.6,21.35,21.45,0.0,4444
10,110/04/19,14411905,308131506,21.2,21.45,21.15,21.45,0.25,5001
9,110/04/16,11836540,250375935,21.1,21.2,21.05,21.2,0.1,3826
8,110/04/15,11534260,243331426,21.0,21.15,21.0,21.1,0.1,3604
7,110/04/14,10181667,213864404,21.0,21.1,20.95,21.0,0.0,3277
6,110/04/13,10408559,218555683,20.95,21.05,20.9,21.0,0.05,3780
5,110/04/12,10126275,211858555,20.85,21.0,20.85,20.95,0.1,3500
4,110/04/09,10497081,219118239,20.9,20.95,20.85,20.85,-0.05,3664
3,110/04/08,9528901,199456954,20.95,20.95,20.9,20.9,-0.1,3582
2,110/04/07,9908270,207815839,20.95,21.05,20.9,21.0,0.0,4182
1,110/04/06,11859718,249727853,21.1,21.15,21.0,21.0,-0.05,4146
0,110/04/01,9007091,189936340,21.15,21.2,21.05,21.05,-0.1,3221
21,110/03/31,13499683,285471403,21.1,21.2,21.1,21.15,0.05,3655
20,110/03/30,13447276,283522402,21.1,21.2,21.0,21.1,0.0,4493
19,110/03/29,13293669,279818084,21.0,21.1,20.95,21.1,0.2,4349
18,110/03/26,21240277,444578799,20.85,21.05,20.8,20.9,0.1,5461
17,110/03/25,10563835,219201002,20.65,20.8,20.65,20.8,0.15,3337
16,110/03/24,15097942,305362652,20.65,20.75,20.6,20.65,0.0,3933
15,110/03/23,8871618,183016894,20.6,20.7,20.55,20.65,0.15,3219
14,110/03/22,7786480,159490504,20.4,20.6,20.3,20.5,0.1,2678
13,110/03/19,26365886,538378810,20.55,20.6,20.3,20.4,-0.25,7082
12,110/03/18,11255686,232491560,20.6,20.75,20.55,20.65,0.05,3591
11,110/03/17,19926636,411276092,20.75,20.75,20.5,20.6,-0.1,8630
10,110/03/16,17653744,365325534,20.65,20.75,20.6,20.7,0.15,4826
9,110/03/15,9962391,204869115,20.55,20.6,20.5,20.55,0.05,3334
8,110/03/12,7895484,161443200,20.4,20.5,20.35,20.5,0.1,2798
7,110/03/11,17793701,364538187,20.4,20.6,20.4,20.4,0.0,4750
6,110/03/10,12672117,258173639,20.35,20.45,20.3,20.4,0.1,3808
5,110/03/09,17625662,358098343,20.25,20.4,20.2,20.3,0.2,4319
4,110/03/08,13454410,271542858,20.2,20.3,20.05,20.1,-0.05,3725
3,110/03/05,9780714,196318986,19.95,20.2,19.95,20.15,0.05,3034
2,110/03/04,16367642,328802304,20.2,20.25,20.0,20.1,-0.1,4549
1,110/03/03,20970520,423918727,20.1,20.3,20.05,20.2,0.2,4637
0,110/03/02,12080105,242603395,20.1,20.2,20.0,20.0,0.05,3619
12,110/02/26,39023992,781541862,20.3,20.3,19.95,19.95,-0.5,9208
11,110/02/25,18739813,381416748,20.25,20.45,20.25,20.45,0.3,5629
10,110/02/24,17862550,361205180,20.25,20.35,20.1,20.15,-0.05,4069
9,110/02/23,14361485,288878694,19.95,20.2,19.95,20.2,0.25,4344
8,110/02/22,10816629,216620182,19.95,20.15,19.95,19.95,0.0,3582
7,110/02/19,9058634,180048148,19.85,19.95,19.8,19.95,0.1,3052
6,110/02/18,9674545,192414907,19.9,19.95,19.85,19.85,0.05,3501
5,110/02/17,19509755,386122627,19.65,19.95,19.65,19.8,0.2,6868
4,110/02/05,7948139,155696507,19.5,19.75,19.5,19.6,0.1,2662
3,110/02/04,6923295,135189136,19.45,19.65,19.45,19.5,-0.1,2510
2,110/02/03,10621237,207470332,19.45,19.6,19.4,19.6,0.2,3127
1,110/02/02,13241317,257680103,19.35,19.65,19.2,19.4,0.05,5662
0,110/02/01,10501314,203581746,19.15,19.5,19.15,19.35,0.2,5009
19,110/01/29,24569586,474391289,19.4,19.5,19.15,19.15,-0.35,9699
18,110/01/28,16787575,326803437,19.5,19.6,19.4,19.5,-0.05,6572
17,110/01/27,11404855,223452311,19.6,19.85,19.55,19.55,0.0,2939
16,110/01/26,10216497,200005205,19.55,19.7,19.5,19.55,-0.1,3996
15,110/01/25,10681126,209303697,19.5,19.75,19.45,19.65,0.15,3589
14,110/01/22,19118672,373510491,19.6,19.65,19.5,19.5,-0.1,6214
13,110/01/21,13456546,265052557,19.6,19.9,19.55,19.6,0.05,4948
12,110/01/20,28217960,555765525,19.9,19.9,19.55,19.55,-0.35,13496
11,110/01/19,11699000,233274674,19.9,20.0,19.9,19.9,0.0,4692
10,110/01/18,14181824,282854707,20.05,20.05,19.9,19.9,-0.2,5121
9,110/01/15,11001040,221544775,20.2,20.25,20.1,20.1,-0.1,3423
8,110/01/14,10713916,215987459,20.2,20.2,20.1,20.2,0.05,3506
7,110/01/13,14479142,292241526,20.15,20.3,20.15,20.15,0.05,3668
6,110/01/12,7409643,149635980,20.3,20.35,20.1,20.1,-0.3,2894
5,110/01/11,10717972,217883924,20.35,20.45,20.2,20.4,0.05,3824
4,110/01/08,16726310,338698676,20.1,20.35,20.1,20.35,0.2,5350
3,110/01/07,9063331,182864638,20.1,20.3,20.1,20.15,0.0,3476
2,110/01/06,12025436,241825505,20.1,20.2,20.05,20.15,-0.15,4879
1,110/01/05,9633722,194425526,20.15,20.3,20.05,20.3,0.15,3323
0,110/01/04,9157035,185047038,20.1,20.35,20.05,20.15,-0.2,3022
22,109/12/31,11427861,231825556,20.35,20.35,20.15,20.35,0.0,2536
21,109/12/30,19479719,393736041,20.0,20.4,20.0,20.35,0.35,6745
20,109/12/29,6722830,134191912,19.95,20.0,19.85,20.0,0.05,2559
19,109/12/28,6358730,126687856,19.95,20.0,19.85,19.95,0.0,3239
18,109/12/25,3609212,71910067,19.9,19.95,19.85,19.95,0.1,1541
17,109/12/24,4498668,89440464,19.85,19.95,19.85,19.85,0.05,1706
16,109/12/23,5338996,105912058,19.8,19.9,19.75,19.8,-0.05,2600
15,109/12/22,5709990,113682412,19.85,19.95,19.85,19.85,-0.1,2770
14,109/12/21,6287535,125180956,19.85,20.0,19.8,19.95,0.1,2452
13,109/12/18,10645397,211735717,19.95,20.0,19.85,19.85,-0.1,3890
12,109/12/17,6313024,126092619,20.05,20.05,19.9,19.95,-0.1,2476
11,109/12/16,12101993,242462907,19.9,20.1,19.9,20.05,0.2,5697
10,109/12/15,11314202,224383928,19.9,19.95,19.75,19.85,-0.05,4574
9,109/12/14,8125845,161907584,20.0,20.0,19.85,19.9,-0.1,3732
8,109/12/11,11339056,226587126,19.8,20.1,19.8,20.0,0.15,3924
7,109/12/10,11098392,220054232,19.75,19.9,19.65,19.85,0.1,3963
6,109/12/09,21672395,428110110,19.85,19.85,19.7,19.75,-0.15,8808
5,109/12/08,21589796,430713822,20.0,20.0,19.85,19.9,-0.3,8178
4,109/12/07,15260824,308173124,20.4,20.4,20.1,20.2,-0.1,4891
3,109/12/04,10792056,218901283,20.25,20.35,20.15,20.3,0.15,3237
2,109/12/03,6380582,128441909,20.1,20.2,20.05,20.15,-0.05,2557
1,109/12/02,11057280,222728106,20.05,20.2,20.05,20.2,0.0,3084
0,109/12/01,7842723,157970084,20.3,20.3,20.05,20.2,-0.1,2925
20,109/11/30,42677749,864563695,20.2,20.3,20.05,20.3,0.1,5552
19,109/11/27,12609089,254465186,20.3,20.3,20.1,20.2,-0.15,5214
18,109/11/26,6545541,132434427,20.3,20.35,20.15,20.35,0.1,2794
17,109/11/25,6915889,139994327,20.3,20.35,20.15,20.25,0.1,2663
16,109/11/24,6894742,139226243,20.3,20.35,20.15,20.15,-0.2,3329
15,109/11/23,10194740,207306550,20.4,20.4,20.25,20.35,0.1,2962
14,109/11/20,8837682,179154872,20.4,20.4,20.2,20.25,-0.2,3139
13,109/11/19,10351220,211144317,20.55,20.55,20.3,20.45,-0.15,3493
12,109/11/18,14623277,299688129,20.4,20.6,20.35,20.6,0.1,4784
11,109/11/17,9834191,200736176,20.35,20.5,20.3,20.5,0.05,4193
10,109/11/16,14069815,286956909,20.4,20.45,20.3,20.45,0.25,4759
9,109/11/13,6920065,139523415,20.1,20.2,20.05,20.2,0.2,2572
8,109/11/12,13551282,271892220,20.4,20.4,20.0,20.0,-0.45,4118
7,109/11/11,17817720,362202241,20.2,20.45,20.2,20.45,0.3,6111
6,109/11/10,12372899,248823133,20.1,20.15,20.05,20.15,0.15,4110
5,109/11/09,9005357,180154941,20.0,20.1,19.9,20.0,0.1,3138
4,109/11/06,9507826,188802800,19.75,19.95,19.7,19.9,0.2,3172
3,109/11/05,7107053,140513219,19.75,19.9,19.7,19.7,0.05,2611
2,109/11/04,4970376,97449818,19.65,19.7,19.5,19.65,0.0,2116
1,109/11/03,6515352,128027649,19.6,19.7,19.55,19.65,0.15,2504
0,109/11/02,6133186,118773878,19.15,19.5,19.15,19.5,0.3,2409
18,109/10/30,16076692,309033431,19.35,19.35,19.0,19.2,-0.15,6389
17,109/10/29,11095240,214998453,19.4,19.5,19.3,19.35,-0.25,5960
16,109/10/28,5528831,108134023,19.6,19.65,19.5,19.6,0.05,3517
15,109/10/27,8950933,175057046,19.5,19.65,19.5,19.55,-0.1,2821
14,109/10/26,4159449,81588426,19.5,19.7,19.5,19.65,0.15,2319
13,109/10/23,5199272,101635056,19.6,19.65,19.5,19.5,-0.1,2192
12,109/10/22,4469120,87388291,19.45,19.6,19.45,19.6,0.1,1626
11,109/10/21,5638103,109897030,19.55,19.55,19.45,19.5,0.0,3217
10,109/10/20,5077110,98819447,19.5,19.55,19.4,19.5,0.0,2390
9,109/10/19,5813932,113712463,19.55,19.65,19.4,19.5,0.0,2446
8,109/10/16,5068543,98983602,19.5,19.6,19.5,19.5,0.0,2317
7,109/10/15,9742934,190886339,19.8,19.8,19.5,19.5,-0.2,4084
6,109/10/14,10552014,208367427,19.8,19.9,19.7,19.7,-0.1,2524
5,109/10/13,5470113,108078275,19.85,19.9,19.7,19.8,-0.1,2673
4,109/10/12,9402464,186595537,19.85,19.95,19.75,19.9,0.05,3284
3,109/10/08,4939274,98053519,19.9,19.9,19.8,19.85,-0.05,2011
2,109/10/07,5725048,113830310,19.9,19.95,19.8,19.9,0.0,2404
1,109/10/06,7953286,157724270,19.75,19.9,19.7,19.9,0.25,2747
0,109/10/05,4562054,89722915,19.75,19.75,19.6,19.65,0.15,1897
21,109/09/30,13818064,270836003,19.8,19.8,19.5,19.5,-0.2,3598
20,109/09/29,11101875,218813799,19.8,19.8,19.6,19.7,0.0,2637
19,109/09/28,10543742,206045306,19.3,19.7,19.25,19.7,0.55,3386
18,109/09/25,11933413,228820574,19.1,19.3,19.1,19.15,0.15,4090
17,109/09/24,28547871,544830956,19.4,19.45,19.0,19.0,-0.55,12685
16,109/09/23,12712950,248461008,19.65,19.65,19.5,19.55,-0.1,6212
15,109/09/22,16399474,323329024,19.85,19.85,19.65,19.65,-0.25,7545
14,109/09/21,9607652,191626663,20.0,20.05,19.85,19.9,-0.2,3742
13,109/09/18,10608219,212734081,19.95,20.1,19.95,20.1,0.15,3112
12,109/09/17,10059011,200699034,20.0,20.05,19.9,19.95,-0.15,5518
11,109/09/16,9824240,196648531,19.95,20.1,19.95,20.1,0.15,4787
10,109/09/15,4887343,97547112,19.9,20.0,19.9,19.95,0.0,1921
9,109/09/14,5911039,117799480,20.0,20.0,19.85,19.95,-0.05,2403
8,109/09/11,6724351,133925945,19.9,20.0,19.8,20.0,0.05,2727
7,109/09/10,5806980,115119050,19.9,19.95,19.7,19.95,0.1,2814
6,109/09/09,12739344,251463626,19.85,19.9,19.65,19.85,-0.05,5411
5,109/09/08,4913587,97828040,19.9,19.95,19.85,19.9,0.1,2145
4,109/09/07,11618139,229621519,19.75,19.9,19.65,19.8,0.05,3898
3,109/09/04,20699959,409748515,19.85,19.95,19.7,19.75,-0.15,8895
2,109/09/03,10097299,201606830,19.95,20.1,19.9,19.9,-0.05,3349
1,109/09/02,16179581,322752720,20.0,20.1,19.9,19.95,-0.05,7026
0,109/09/01,12260341,245488929,20.1,20.1,20.0,20.0,-0.05,2960
20,109/08/31,15385018,309774289,20.3,20.3,20.05,20.05,-0.15,2962
19,109/08/28,10012909,201763725,20.05,20.25,20.05,20.2,+0.15,3114
18,109/08/27,15522880,311717730,20.25,20.25,20.0,20.05,-0.20,6375
17,109/08/26,7930076,160428616,20.3,20.3,20.2,20.25,0.00,2688
16,109/08/25,8803459,178630311,20.25,20.4,20.2,20.25,0.00,3154
15,109/08/24,7451264,151170327,20.45,20.45,20.2,20.25,-0.25,2489
14,109/08/21,11318104,230488134,20.2,20.5,20.2,20.5,+0.35,4093
13,109/08/20,27275076,551570415,20.4,20.5,20.05,20.15,-0.35,9528
12,109/08/19,12117423,249544641,20.55,20.7,20.5,20.5,-0.10,5445
11,109/08/18,7215412,148044240,20.45,20.6,20.4,20.6,+0.15,2612
10,109/08/17,9500819,193931537,20.4,20.45,20.35,20.45,0.00,3199
9,109/08/14,11616141,237268292,20.5,20.55,20.35,20.45,-0.10,3884
8,109/08/13,13226740,270983999,20.45,20.55,20.4,20.55,+0.15,4137
7,109/08/12,57564575,1177906151,20.5,20.55,20.35,20.4,X0.00,15031
6,109/08/11,39799899,870683317,21.95,21.95,21.8,21.85,-0.05,8377
5,109/08/10,29415690,641283481,21.7,21.9,21.65,21.9,+0.25,6183
4,109/08/07,20484092,443371645,21.6,21.7,21.6,21.65,+0.05,4148
3,109/08/06,19524502,420948711,21.45,21.6,21.45,21.6,+0.20,4525
2,109/08/05,13957943,298252478,21.3,21.45,21.25,21.4,+0.15,3660
1,109/08/04,10609197,225602563,21.2,21.35,21.15,21.25,+0.05,2901
0,109/08/03,16400622,348705845,21.35,21.35,21.2,21.2,-0.20,4202
22,109/07/31,12257332,262582581,21.45,21.5,21.35,21.4,-0.1,2690
21,109/07/30,16099374,344796289,21.4,21.5,21.3,21.5,0.15,3941
20,109/07/29,18413312,392591813,21.15,21.4,21.1,21.35,0.15,4702
19,109/07/28,16614679,349689339,20.9,21.2,20.85,21.2,0.25,3766
18,109/07/27,12800677,268777617,21.0,21.1,20.95,20.95,-0.1,3434
17,109/07/24,9633465,203439133,21.1,21.2,21.05,21.05,-0.2,3100
16,109/07/23,8758694,185723735,21.2,21.25,21.1,21.25,-0.05,2336
