,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
4,110/10/07,8013037,162617845,20.3,20.35,20.2,20.3,0.1,2367
3,110/10/06,14626597,294383165,20.15,20.3,20.0,20.2,0.1,4380
2,110/10/05,8301116,167050710,20.15,20.2,20.05,20.1,-0.1,3169
1,110/10/04,11116094,224345720,20.25,20.3,20.1,20.2,-0.05,2825
0,110/10/01,18727342,377816581,20.25,20.3,20.1,20.25,-0.15,6638
19,110/09/30,10000773,203266410,20.3,20.4,20.2,20.4,+0.05,2131
18,110/09/29,15262046,309143752,20.25,20.35,20.1,20.35,-0.10,6169
17,110/09/28,9253048,189009586,20.45,20.55,20.35,20.45,-0.10,2685
16,110/09/27,7871528,162027499,20.55,20.7,20.45,20.55,0.00,2303
15,110/09/24,8183976,168714544,20.65,20.75,20.45,20.55,+0.10,2453
14,110/09/23,9690761,197342437,20.25,20.45,20.2,20.45,+0.30,2590
13,110/09/22,29300079,589576600,20.3,20.3,19.95,20.15,-0.35,9811
12,110/09/17,30372531,624887928,20.4,20.8,20.4,20.5,-0.05,5525
11,110/09/16,25226062,518134240,20.45,20.6,20.45,20.55,X0.00,7063
10,110/09/15,20763768,438396885,21.15,21.2,21.05,21.1,-0.05,5840
9,110/09/14,16638121,351462198,21.05,21.15,21.05,21.15,+0.10,4749
8,110/09/13,20109858,422844877,20.95,21.1,20.95,21.05,+0.10,4834
7,110/09/10,12230712,255798373,20.75,21.0,20.7,20.95,+0.15,3384
6,110/09/09,11500344,239638367,20.85,20.9,20.8,20.8,-0.10,2541
5,110/09/08,14835320,309972136,20.9,20.95,20.8,20.9,0.00,3791
4,110/09/07,6811289,142253546,20.95,21.0,20.8,20.9,-0.05,2453
3,110/09/06,13533082,283667469,21.0,21.05,20.85,20.95,0.00,3803
2,110/09/03,18164677,378869510,20.7,20.95,20.7,20.95,+0.30,4989
1,110/09/02,12380799,254734511,20.6,20.7,20.45,20.65,+0.05,3459
0,110/09/01,16253295,336255132,20.8,20.85,20.55,20.6,-0.30,4326
21,110/08/31,23046058,477708748,20.7,20.9,20.45,20.9,0.2,4771
20,110/08/30,26618337,546635960,20.5,20.7,20.4,20.7,0.25,6442
19,110/08/27,36957106,749906236,19.95,20.5,19.9,20.45,0.5,8942
18,110/08/26,21205244,422383238,19.9,20.0,19.8,19.95,0.05,3959
17,110/08/25,11764842,233501845,19.8,19.9,19.7,19.9,0.1,3059
16,110/08/24,17066471,336443513,19.65,19.8,19.55,19.8,0.3,4302
15,110/08/23,8674760,169685900,19.65,19.65,19.5,19.5,-0.1,2301
14,110/08/20,12505015,244335928,19.6,19.65,19.4,19.6,0.1,3500
13,110/08/19,19115056,373741156,19.75,19.75,19.4,19.5,-0.25,4888
12,110/08/18,8604292,169191427,19.65,19.75,19.55,19.75,0.0,3235
11,110/08/17,17058224,334653122,19.6,19.75,19.5,19.75,0.15,3982
10,110/08/16,16040683,313966007,19.6,19.7,19.5,19.6,-0.1,4550
9,110/08/13,10144694,199842974,19.7,19.8,19.6,19.7,-0.1,2904
8,110/08/12,13265517,262019109,19.75,19.8,19.7,19.8,0.0,3416
7,110/08/11,16968894,335148918,19.65,19.8,19.6,19.8,0.15,4626
6,110/08/10,6427929,126168036,19.75,19.75,19.55,19.65,-0.1,2483
5,110/08/09,15471095,303958520,19.65,19.75,19.4,19.75,0.05,4915
4,110/08/06,13780668,270630727,19.7,19.7,19.5,19.7,0.0,4907
3,110/08/05,14822736,290783718,19.55,19.7,19.5,19.7,0.15,6579
2,110/08/04,7609837,148429248,19.5,19.55,19.45,19.55,0.05,2264
1,110/08/03,5119715,99541183,19.4,19.5,19.4,19.5,0.0,2145
0,110/08/02,9273833,180030529,19.4,19.5,19.3,19.5,0.2,2736
21,110/07/30,13016285,251641511,19.35,19.45,19.3,19.3,-0.15,2360
20,110/07/29,7689823,149077790,19.3,19.45,19.3,19.45,0.1,2413
19,110/07/28,10376353,199861748,19.35,19.4,19.15,19.35,-0.05,3839
18,110/07/27,8266962,160048878,19.45,19.45,19.3,19.4,0.05,2456
17,110/07/26,14528260,282188617,19.45,19.55,19.3,19.35,-0.1,4298
16,110/07/23,10828210,211180517,19.55,19.65,19.4,19.45,0.0,3458
15,110/07/22,20366596,394918493,19.2,19.5,19.2,19.45,0.3,5443
14,110/07/21,15524475,296843427,19.05,19.2,19.05,19.15,0.1,5617
13,110/07/20,10938785,208583675,19.1,19.15,19.0,19.05,-0.15,3272
12,110/07/19,13350102,254797436,19.05,19.2,19.0,19.2,0.1,4156
11,110/07/16,12099044,230550791,18.95,19.1,18.95,19.1,0.1,3953
10,110/07/15,9099947,172598871,18.9,19.0,18.9,19.0,0.05,4039
9,110/07/14,12662400,240161111,19.0,19.05,18.9,18.95,-0.05,3307
8,110/07/13,11635455,220450964,18.9,19.0,18.85,19.0,0.2,3796
7,110/07/12,19368626,366450120,18.95,19.1,18.8,18.8,0.15,5506
6,110/07/09,12720387,235389668,18.5,18.65,18.4,18.65,0.05,3667
5,110/07/08,7684821,142984201,18.6,18.7,18.55,18.6,0.0,2452
4,110/07/07,7115919,131839077,18.55,18.6,18.45,18.6,0.0,2430
3,110/07/06,7675203,142158518,18.45,18.6,18.4,18.6,0.2,3107
2,110/07/05,10063478,185527545,18.35,18.5,18.35,18.4,0.1,2605
1,110/07/02,6735246,123523749,18.35,18.4,18.3,18.3,-0.05,2537
0,110/07/01,6261905,114956948,18.4,18.4,18.25,18.35,-0.1,2469
20,110/06/30,6595073,121647876,18.4,18.5,18.4,18.45,0.05,3048
19,110/06/29,9545613,176042140,18.5,18.55,18.35,18.4,-0.15,3129
18,110/06/28,7196614,133141958,18.45,18.55,18.45,18.55,0.1,2663
17,110/06/25,6628139,122055507,18.35,18.45,18.35,18.45,0.15,2440
16,110/06/24,6849520,125651352,18.3,18.4,18.25,18.3,0.05,2240
15,110/06/23,9101900,166532459,18.15,18.4,18.15,18.25,0.05,3628
14,110/06/22,6331380,114965853,18.15,18.2,18.1,18.2,0.1,2672
13,110/06/21,11815525,213319726,18.05,18.15,18.0,18.1,0.0,5178
12,110/06/18,22655352,410780885,18.2,18.3,18.1,18.1,-0.15,4875
11,110/06/17,6666688,121399034,18.2,18.3,18.1,18.25,-0.1,2518
10,110/06/16,13296972,242874670,18.2,18.35,18.2,18.35,0.05,5949
9,110/06/15,6631251,121135244,18.3,18.3,18.2,18.3,0.05,4028
8,110/06/11,5053597,92437125,18.35,18.35,18.25,18.25,-0.05,1770
7,110/06/10,8631824,157631148,18.25,18.35,18.15,18.3,0.1,2401
6,110/06/09,4464831,81217263,18.3,18.3,18.15,18.2,-0.1,2089
5,110/06/08,3469648,63371820,18.35,18.35,18.2,18.3,0.1,1394
4,110/06/07,7226799,131775969,18.35,18.4,18.1,18.2,-0.1,2476
3,110/06/04,5389064,98667764,18.3,18.4,18.25,18.3,-0.1,1879
2,110/06/03,5185364,95364019,18.45,18.5,18.3,18.4,0.0,1733
1,110/06/02,10681077,196654534,18.35,18.5,18.3,18.4,0.1,3860
0,110/06/01,5994808,109512377,18.35,18.35,18.2,18.3,0.05,2106
20,110/05/31,8158072,148580050,18.15,18.25,18.15,18.25,0.1,2752
19,110/05/28,11372205,206688315,18.2,18.25,18.1,18.15,0.0,3285
18,110/05/27,25513271,461753866,18.05,18.15,17.95,18.15,0.05,3030
17,110/05/26,9130785,165021548,18.0,18.15,18.0,18.1,0.1,2454
16,110/05/25,7848755,141511300,17.95,18.15,17.95,18.0,0.05,2509
15,110/05/24,6921791,124388412,17.95,18.05,17.85,17.95,-0.1,2303
14,110/05/21,7549916,136250330,18.0,18.2,17.9,18.05,0.2,2750
13,110/05/20,10252331,183242075,17.9,18.0,17.8,17.85,-0.05,2873
12,110/05/19,7278393,130850078,17.95,18.1,17.9,17.9,-0.15,3410
11,110/05/18,11976988,215535344,17.65,18.2,17.65,18.05,0.45,3143
10,110/05/17,23360544,414260937,17.7,17.95,17.6,17.6,-0.45,7927
9,110/05/14,13732164,246707513,17.9,18.05,17.9,18.05,0.2,4580
8,110/05/13,24505622,439372761,17.7,18.1,17.7,17.85,-0.1,7654
7,110/05/12,49925199,908827590,18.6,18.9,17.4,17.95,-0.75,14484
6,110/05/11,19444281,366053672,19.0,19.05,18.6,18.7,-0.4,6370
5,110/05/10,15363882,292825864,19.05,19.15,18.95,19.1,0.2,4704
4,110/05/07,8289290,156856377,18.95,19.0,18.85,18.9,0.0,2861
3,110/05/06,12367577,232093481,18.6,18.9,18.6,18.9,0.3,3675
2,110/05/05,14126879,262793895,18.55,18.75,18.45,18.6,0.05,5135
1,110/05/04,26708826,497957469,18.7,19.0,18.5,18.55,-0.15,7121
0,110/05/03,26161427,489408486,18.9,18.95,18.6,18.7,-0.3,9428
18,110/04/29,18459173,351217057,19.05,19.1,18.95,19.0,-0.1,5058
17,110/04/28,22610491,431195832,19.2,19.2,19.0,19.1,-0.15,7760
16,110/04/27,42471714,817971742,19.5,19.5,19.15,19.25,-0.55,13449
15,110/04/26,22147858,434087576,19.5,19.8,19.35,19.8,0.35,6434
14,110/04/23,8605751,167040494,19.5,19.55,19.35,19.45,-0.05,3184
13,110/04/22,17105547,332931527,19.45,19.5,19.4,19.5,0.05,5460
12,110/04/21,11446856,223025654,19.55,19.6,19.45,19.45,-0.2,5478
11,110/04/20,14918012,291592635,19.55,19.65,19.45,19.65,0.15,5137
10,110/04/19,15709714,304642642,19.25,19.5,19.2,19.5,0.25,5574
9,110/04/16,12913801,248031670,19.2,19.3,19.1,19.25,0.05,4135
8,110/04/15,21203385,406799809,19.0,19.3,19.0,19.2,0.2,6091
7,110/04/14,18016225,341316402,18.8,19.0,18.8,19.0,0.2,5663
6,110/04/13,15051629,283559716,18.65,18.95,18.65,18.8,0.2,5411
5,110/04/12,12610817,234164889,18.5,18.65,18.45,18.6,0.05,4237
4,110/04/09,9425693,175102776,18.6,18.65,18.55,18.55,-0.1,3810
3,110/04/08,7759587,144835171,18.65,18.7,18.65,18.65,-0.1,2993
2,110/04/07,9655609,180423534,18.7,18.75,18.65,18.75,0.05,5106
1,110/04/06,11049737,206750841,18.7,18.8,18.65,18.7,0.05,3563
0,110/04/01,9263485,172892416,18.65,18.7,18.6,18.65,0.0,3229
21,110/03/31,15962470,297661019,18.6,18.7,18.6,18.65,0.05,4655
20,110/03/30,17120708,317420977,18.45,18.6,18.45,18.6,0.15,4853
19,110/03/29,9516398,175378648,18.4,18.45,18.35,18.45,0.1,3461
18,110/03/26,12205091,223962693,18.35,18.4,18.3,18.35,0.0,4814
17,110/03/25,6876763,125963472,18.25,18.35,18.25,18.35,0.1,4257
16,110/03/24,11110039,197564690,18.2,18.3,18.2,18.25,0.05,5026
15,110/03/23,6997656,127586347,18.2,18.3,18.2,18.2,0.0,2560
14,110/03/22,11564455,210522264,18.25,18.3,18.15,18.2,-0.1,4009
13,110/03/19,18871675,344286200,18.35,18.35,18.15,18.3,-0.05,7106
12,110/03/18,14355030,264220312,18.4,18.55,18.35,18.35,-0.05,4815
11,110/03/17,15242097,280681159,18.55,18.55,18.35,18.4,-0.15,7554
10,110/03/16,17165047,318096866,18.4,18.6,18.4,18.55,0.2,6111
9,110/03/15,10206472,187448357,18.35,18.4,18.3,18.35,0.0,3439
8,110/03/12,8577965,156788163,18.3,18.35,18.2,18.35,0.05,4827
7,110/03/11,14845322,272076013,18.3,18.4,18.25,18.3,0.0,6638
6,110/03/10,10433610,190420332,18.25,18.3,18.2,18.3,0.0,4968
5,110/03/09,16023231,292239107,18.1,18.3,18.05,18.3,0.3,3827
4,110/03/08,10551733,190720254,18.1,18.2,18.0,18.0,-0.05,3301
3,110/03/05,10002276,180362812,18.0,18.15,17.95,18.05,-0.1,3050
2,110/03/04,15438090,278718240,18.2,18.2,17.95,18.15,-0.05,4646
1,110/03/03,21830590,397539336,18.1,18.3,18.0,18.2,0.2,4947
0,110/03/02,14190290,256527830,18.15,18.15,18.0,18.0,-0.15,4695
12,110/02/26,27356568,495150874,18.25,18.25,17.95,18.15,-0.15,5681
11,110/02/25,15452962,282366897,18.25,18.3,18.2,18.3,0.1,4473
10,110/02/24,16634268,302673400,18.15,18.25,18.1,18.2,0.05,3750
9,110/02/23,14870439,269174039,18.0,18.2,17.9,18.15,0.25,4188
8,110/02/22,11941777,214468314,17.9,18.1,17.85,17.9,0.0,3892
7,110/02/19,10337535,184187692,17.9,17.9,17.7,17.9,0.0,3830
6,110/02/18,12368984,221719499,17.85,18.0,17.85,17.9,0.1,4139
5,110/02/17,20985199,371518900,17.55,17.8,17.5,17.8,0.35,6952
4,110/02/05,7634882,132999529,17.35,17.55,17.35,17.45,0.05,2737
3,110/02/04,6756162,117546914,17.4,17.5,17.3,17.4,0.0,2032
2,110/02/03,9830220,170611239,17.25,17.4,17.2,17.4,0.15,2284
1,110/02/02,11530194,199358051,17.2,17.4,17.15,17.25,0.05,5240
0,110/02/01,11314893,195859520,17.2,17.5,17.2,17.2,0.05,4801
19,110/01/29,22991590,395644146,17.3,17.3,17.15,17.15,-0.15,8930
18,110/01/28,17899163,309885446,17.35,17.4,17.3,17.3,-0.1,6914
17,110/01/27,14721552,256486740,17.5,17.55,17.4,17.4,-0.05,5013
16,110/01/26,8929402,155801192,17.45,17.5,17.4,17.45,-0.05,3612
15,110/01/25,9548704,166830029,17.45,17.55,17.4,17.5,0.05,3571
14,110/01/22,16935630,296380541,17.6,17.65,17.45,17.45,-0.15,6736
13,110/01/21,10291968,182035770,17.6,17.8,17.6,17.6,0.0,5230
12,110/01/20,23323120,412694696,17.8,17.85,17.6,17.6,-0.3,9246
11,110/01/19,8183219,146626868,17.9,18.0,17.85,17.9,0.0,3423
10,110/01/18,10875189,194536111,17.95,18.0,17.85,17.9,-0.05,4177
9,110/01/15,11762189,212144126,18.15,18.2,17.95,17.95,-0.2,4446
8,110/01/14,9070242,164663545,18.15,18.2,18.1,18.15,0.0,2749
7,110/01/13,11708541,212638370,18.05,18.25,18.05,18.15,0.1,2789
6,110/01/12,8401219,152056544,18.25,18.25,18.05,18.05,-0.25,3482
5,110/01/11,8980703,163946805,18.25,18.3,18.2,18.3,0.0,3138
4,110/01/08,15652769,285229002,18.1,18.35,18.05,18.3,0.2,3948
3,110/01/07,7623385,137834496,18.05,18.15,18.05,18.1,0.1,2617
2,110/01/06,11158667,201438542,18.1,18.15,18.0,18.0,-0.2,4819
1,110/01/05,9011878,163389044,18.15,18.2,18.05,18.2,0.05,3300
0,110/01/04,10041150,182203839,18.15,18.25,18.0,18.15,-0.1,3026
22,109/12/31,10205617,186519154,18.35,18.35,18.2,18.25,-0.1,2699
21,109/12/30,20641778,375091583,17.95,18.35,17.95,18.35,0.4,6724
20,109/12/29,3952841,70857784,17.9,17.95,17.9,17.95,0.0,1878
19,109/12/28,7107722,127162348,17.9,17.95,17.85,17.95,0.05,2295
18,109/12/25,5125792,91546869,17.8,17.9,17.75,17.9,0.15,1742
17,109/12/24,5132032,91267210,17.75,17.85,17.7,17.75,0.05,1777
16,109/12/23,5122840,90803478,17.7,17.8,17.65,17.7,-0.05,1778
15,109/12/22,6639062,118359507,17.8,17.9,17.75,17.75,-0.2,2454
14,109/12/21,8667124,154547002,17.65,17.95,17.65,17.95,0.3,2937
13,109/12/18,16011799,283169873,17.85,17.85,17.65,17.65,-0.15,4808
12,109/12/17,6994188,124179800,17.8,17.85,17.7,17.8,-0.05,2441
11,109/12/16,11680617,207843733,17.65,17.9,17.65,17.85,0.2,4917
10,109/12/15,13284431,234231960,17.7,17.7,17.6,17.65,-0.1,4544
9,109/12/14,6341252,112757726,17.75,17.85,17.75,17.75,0.0,2649
8,109/12/11,11503870,204372915,17.65,17.85,17.65,17.75,0.05,3936
7,109/12/10,8502680,150645585,17.6,17.8,17.6,17.7,0.0,3489
6,109/12/09,14703386,260038438,17.75,17.8,17.65,17.7,-0.1,6292
5,109/12/08,20181724,360513795,18.0,18.0,17.8,17.8,-0.3,10280
4,109/12/07,12246145,221634791,18.2,18.25,18.05,18.1,-0.1,4532
3,109/12/04,9533589,172856358,18.05,18.2,18.05,18.2,0.15,3241
2,109/12/03,9955119,179507705,18.0,18.1,17.95,18.05,-0.05,3422
1,109/12/02,12593252,227458437,18.0,18.1,18.0,18.1,-0.05,3345
0,109/12/01,7290624,131842977,18.05,18.15,18.05,18.15,0.0,2783
20,109/11/30,43910304,796593863,18.25,18.3,18.0,18.15,-0.1,6911
19,109/11/27,11849735,215913264,18.3,18.3,18.15,18.25,-0.1,4471
18,109/11/26,8270830,150986588,18.25,18.35,18.15,18.35,0.1,2448
17,109/11/25,8178066,149602706,18.35,18.35,18.2,18.25,0.0,2568
16,109/11/24,8873178,161702937,18.35,18.35,18.15,18.25,-0.15,3792
15,109/11/23,12606402,231968475,18.4,18.5,18.35,18.4,0.0,2865
14,109/11/20,10074916,185021128,18.55,18.55,18.25,18.4,-0.15,3778
13,109/11/19,8412153,155670865,18.6,18.6,18.45,18.55,-0.05,2604
12,109/11/18,11653519,216029386,18.5,18.6,18.45,18.6,0.1,4496
11,109/11/17,8815647,162714873,18.5,18.5,18.35,18.5,0.0,3942
10,109/11/16,10100008,186312995,18.5,18.5,18.35,18.5,0.2,3901
9,109/11/13,7808983,142227931,18.25,18.3,18.1,18.3,0.0,2915
8,109/11/12,13570351,248268624,18.5,18.55,18.2,18.3,-0.3,4020
7,109/11/11,19215031,353915217,18.15,18.6,18.15,18.6,0.45,7154
6,109/11/10,13868141,250753485,18.0,18.15,17.95,18.15,0.2,4858
5,109/11/09,12061064,215988939,17.85,18.0,17.8,17.95,0.25,4494
4,109/11/06,7299083,128916562,17.65,17.7,17.55,17.7,0.05,2540
3,109/11/05,7161202,126118191,17.55,17.7,17.5,17.65,0.15,2782
2,109/11/04,5423132,94843760,17.45,17.6,17.45,17.5,-0.05,2021
1,109/11/03,7286936,127475434,17.45,17.55,17.4,17.55,0.1,2652
0,109/11/02,9700741,167834597,17.2,17.45,17.2,17.45,0.25,3107
18,109/10/30,12403896,213609986,17.25,17.3,17.2,17.2,-0.05,4299
17,109/10/29,11815352,204326253,17.35,17.35,17.25,17.25,-0.2,5364
16,109/10/28,6347985,110644237,17.45,17.5,17.4,17.45,0.0,3327
15,109/10/27,8948812,156123611,17.4,17.5,17.4,17.45,-0.05,2486
14,109/10/26,6271025,110126535,17.4,17.75,17.4,17.5,0.1,2570
13,109/10/23,5870608,102351322,17.4,17.5,17.4,17.4,-0.05,2041
12,109/10/22,6827374,118525595,17.3,17.45,17.25,17.45,0.15,2077
11,109/10/21,8791051,152465082,17.35,17.4,17.3,17.3,-0.1,4148
10,109/10/20,8192119,142149057,17.4,17.4,17.3,17.4,0.0,3267
9,109/10/19,6307209,110065408,17.4,17.5,17.4,17.4,0.0,2399
8,109/10/16,7527732,131464226,17.5,17.55,17.4,17.4,-0.1,3658
7,109/10/15,5095772,89295021,17.55,17.6,17.5,17.5,-0.05,2372
6,109/10/14,11823545,207966599,17.55,17.7,17.55,17.55,0.0,2511
5,109/10/13,9434943,166044270,17.8,17.85,17.55,17.55,-0.25,3788
4,109/10/12,9443136,167864228,17.9,17.9,17.7,17.8,0.0,3475
3,109/10/08,5632746,100201135,17.8,17.85,17.75,17.8,0.0,2244
2,109/10/07,6174483,110133472,17.9,17.9,17.8,17.8,-0.1,2720
1,109/10/06,6210211,110823498,17.9,17.9,17.75,17.9,0.15,2781
0,109/10/05,6184926,109705667,17.8,17.85,17.65,17.75,0.1,2776
21,109/09/30,7529067,133504226,17.8,17.9,17.65,17.65,-0.05,2551
20,109/09/29,10295127,182626981,17.8,17.85,17.7,17.7,-0.05,2464
19,109/09/28,7155304,126833412,17.6,17.8,17.55,17.75,0.25,2363
18,109/09/25,10539682,184192372,17.25,17.6,17.25,17.5,0.25,3688
17,109/09/24,21955256,380394236,17.6,17.65,17.2,17.25,-0.45,9221
16,109/09/23,11980589,211919287,17.8,17.85,17.6,17.7,-0.1,5328
15,109/09/22,10010982,178596426,17.9,17.95,17.8,17.8,-0.15,4382
14,109/09/21,7691372,138526822,18.05,18.1,17.95,17.95,-0.2,3202
13,109/09/18,10507207,190359579,18.05,18.15,18.05,18.15,0.15,2430
12,109/09/17,6753648,121835261,18.15,18.15,18.0,18.0,-0.15,3086
11,109/09/16,6847755,124022788,18.15,18.15,18.0,18.15,0.0,2905
10,109/09/15,5150449,93162330,18.1,18.15,18.0,18.15,0.05,2247
9,109/09/14,7313032,131783502,18.05,18.1,17.95,18.1,0.0,3088
8,109/09/11,8351550,150320192,17.95,18.1,17.9,18.1,0.05,4048
7,109/09/10,5114306,91882345,18.0,18.05,17.9,18.05,0.05,2205
6,109/09/09,7404387,132803251,18.0,18.05,17.85,18.0,-0.1,3147
5,109/09/08,6291829,113342552,18.0,18.1,17.95,18.1,0.1,2238
4,109/09/07,8437794,151628581,17.8,18.2,17.75,18.0,0.2,2859
3,109/09/04,14999500,268252300,17.95,18.0,17.8,17.8,-0.2,6640
2,109/09/03,7604607,137141671,18.0,18.15,17.95,18.0,0.0,2564
1,109/09/02,11778317,212162505,18.1,18.15,17.95,18.0,-0.05,5201
0,109/09/01,16619301,300290239,18.1,18.15,18.05,18.05,0.0,4519
20,109/08/31,23590266,428769019,18.5,18.55,18.05,18.05,-0.40,6231
19,109/08/28,7118919,130983210,18.35,18.5,18.35,18.45,+0.05,2793
18,109/08/27,8492571,156223780,18.5,18.5,18.35,18.4,-0.10,3775
17,109/08/26,6919956,127727660,18.45,18.55,18.4,18.5,+0.05,2351
16,109/08/25,9704269,179522331,18.45,18.6,18.4,18.45,+0.05,2912
15,109/08/24,8438419,155641989,18.6,18.6,18.4,18.4,-0.20,3527
14,109/08/21,7768032,144180336,18.55,18.65,18.5,18.6,+0.15,3070
13,109/08/20,20942659,388859796,18.75,18.8,18.45,18.45,-0.35,9263
12,109/08/19,14604550,275123257,18.9,18.9,18.8,18.8,-0.10,5164
11,109/08/18,10380263,195267147,18.85,18.9,18.7,18.9,+0.10,3387
10,109/08/17,9893495,186050205,18.8,18.85,18.75,18.8,0.00,3742
9,109/08/14,14400729,271334951,18.95,19.0,18.8,18.8,-0.15,5895
8,109/08/13,38950200,733719680,18.7,18.95,18.65,18.95,X0.00,13127
7,109/08/12,30090790,605319754,20.15,20.15,20.05,20.15,0.00,7083
6,109/08/11,27152977,549049779,20.3,20.35,20.1,20.15,-0.15,7436
5,109/08/10,17315144,351455959,20.35,20.4,20.25,20.3,-0.10,4955
4,109/08/07,12033676,245419149,20.35,20.45,20.35,20.4,0.00,3123
3,109/08/06,12319223,250361529,20.15,20.4,20.15,20.4,+0.25,3365
2,109/08/05,9336162,187544487,20.0,20.2,20.0,20.15,+0.15,3017
1,109/08/04,11772603,235862348,20.0,20.1,19.95,20.0,0.00,3436
0,109/08/03,11531495,231260892,20.05,20.15,20.0,20.0,-0.10,3604
22,109/07/31,10213230,205635173,20.2,20.2,20.1,20.1,-0.05,2355
21,109/07/30,9216523,185257311,20.1,20.2,20.0,20.15,0.15,2282
20,109/07/29,12353922,248245168,19.95,20.2,19.9,20.0,0.05,3536
19,109/07/28,13447921,267377104,19.8,20.0,19.75,19.95,0.1,3688
18,109/07/27,15975289,318727830,20.0,20.1,19.85,19.85,-0.15,4785
17,109/07/24,11700349,234511699,20.05,20.15,20.0,20.0,-0.15,2993
