Unnamed: 0,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0,111/05/27,6057107,1001052520,164.5,166.0,164.0,165.0,1.5,3395
0,111/05/26,5649156,925459151,163.0,165.0,163.0,163.5,2.0,2775
0,111/05/25,8178342,1338340319,162.5,166.0,161.5,161.5,-1.0,4206
0,111/05/24,6864285,1123899361,161.0,165.0,161.0,162.5,2.0,4370
0,111/05/23,4101324,659658647,161.0,161.5,160.0,160.5,1.0,2279
0,111/05/20,4259844,682769325,160.0,162.0,159.0,159.5,0.5,3551
0,111/05/19,3753134,594416975,155.5,159.5,155.0,159.0,2.0,3655
0,111/05/18,2058037,321890785,155.0,157.0,155.0,157.0,1.5,2818
0,111/05/17,2486705,388391523,157.5,158.0,155.0,155.5,-0.5,2755
0,111/05/16,4399595,682981398,153.0,156.5,152.5,156.0,5.5,4471
0,111/05/13,1766150,265151423,150.0,150.5,149.0,150.5,2.0,2180
0,111/05/12,2116063,314134111,147.0,149.5,147.0,148.5,0.0,2212
0,111/05/11,5293230,783591443,145.0,150.0,144.5,148.5,-7.0,3874
0,111/05/10,4385124,674471280,150.0,156.0,149.5,155.5,5.5,4176
0,111/05/09,2307261,346544690,150.0,151.0,149.0,150.0,-1.0,2017
0,111/05/06,2212506,332984781,148.5,152.0,148.5,151.0,0.0,2481
0,111/05/05,2926413,440200166,149.0,151.0,149.0,151.0,3.0,2959
0,111/05/04,1610246,237921785,146.0,148.5,146.0,148.0,1.5,1594
0,111/05/03,1189107,173627843,145.0,147.0,144.5,146.5,1.5,1714
0,111/04/29,1090072,157722595,143.5,145.0,143.5,145.0,1.5,1594
0,111/04/28,1662178,237217290,142.0,144.0,142.0,143.5,1.5,2117
0,111/04/27,2313009,330232565,143.0,143.5,142.0,142.0,-2.5,2105
0,111/04/26,1198730,173933154,146.0,146.5,144.5,144.5,-1.0,1400
0,111/04/25,1848536,268766588,145.0,146.5,145.0,145.5,-2.0,2291
0,111/04/22,2170553,319034318,146.0,148.5,146.0,147.5,0.0,2122
0,111/04/21,1257508,185556396,148.5,148.5,147.0,147.5,-0.5,1566
0,111/04/20,1728561,255001038,147.0,148.0,146.5,148.0,1.5,1981
0,111/04/19,2097476,308130769,146.5,148.0,146.0,146.5,1.5,1301
0,111/04/18,1179353,171453473,145.0,146.0,145.0,145.0,-1.5,1676
0,111/04/15,1168638,170963594,146.5,147.0,145.5,146.5,0.5,1782
0,111/04/14,1301717,190039226,145.5,147.0,145.0,146.0,-0.5,959
0,111/04/13,1698294,246500082,144.0,146.5,143.5,146.5,3.0,1982
0,111/04/12,2354655,338082947,143.5,145.0,143.0,143.5,-1.0,2113
0,111/04/11,5082704,737121768,147.5,148.0,144.0,144.5,-4.0,3514
0,111/04/08,2576737,380725190,147.0,148.5,146.0,148.5,2.5,2401
0,111/04/07,3926628,574670375,147.5,148.0,145.5,146.0,0.0,2580
0,111/04/06,1614772,234496714,145.0,146.0,144.0,146.0,0.0,992
0,111/04/01,1620306,235173452,144.0,146.0,143.5,146.0,1.5,946
0,111/03/31,1829758,265335608,144.5,146.0,144.0,144.5,0.0,1047
0,111/03/30,3515296,507463734,145.0,145.5,143.5,144.5,-1.0,2447
0,111/03/29,817372,119031439,146.5,147.0,145.0,145.5,-0.5,1597
0,111/03/28,1473917,214892405,146.0,147.5,144.5,146.0,-1.5,1169
0,111/03/25,858336,126610881,147.0,148.5,146.5,147.5,-0.5,728
0,111/03/24,1475296,218259987,146.0,149.5,146.0,148.0,0.5,1072
0,111/03/23,1128647,166667195,147.5,148.5,147.5,147.5,0.0,984
0,111/03/22,1135568,167443976,147.0,148.0,146.5,147.5,0.0,805
0,111/03/21,2253160,334070195,150.0,151.0,147.0,147.5,-3.5,1559
0,111/03/18,5090232,758213035,147.5,151.0,146.0,151.0,4.0,2293
0,111/03/17,3313054,486335551,147.0,148.0,145.5,147.0,3.0,2056
0,111/03/16,2419373,348646248,146.0,146.5,143.0,144.0,0.5,1577
0,111/03/15,2000665,287096199,144.0,144.5,142.5,143.5,-1.0,1466
0,111/03/14,1913004,276918115,145.0,146.0,144.0,144.5,-1.5,1410
0,111/03/11,2254631,329017140,145.5,147.0,145.0,146.0,0.0,1332
0,111/03/10,1582445,231542157,145.5,147.5,145.5,146.0,2.0,1229
0,111/03/09,1984425,286313333,143.5,145.5,143.0,144.0,2.0,1269
0,111/03/08,2612521,371349389,141.5,144.0,140.5,142.0,-0.5,2003
0,111/03/07,3950134,565055430,145.5,146.0,142.0,142.5,-4.5,3453
0,111/03/04,1761109,259175267,147.0,148.0,146.0,147.0,-2.0,1562
0,111/03/03,2517764,376517280,151.0,151.0,148.0,149.0,-1.0,1772
0,111/03/02,3529951,525029986,147.0,150.5,146.0,150.0,4.0,2432
0,111/03/01,4267809,621683431,144.0,147.0,144.0,146.0,3.0,2699
0,111/02/25,12075936,1749347409,149.0,149.0,143.0,143.0,-6.0,8074
0,111/02/24,3837816,573750149,151.0,152.0,148.5,149.0,-2.0,3218
0,111/02/23,2250725,339732501,151.5,152.0,150.5,151.0,-1.0,2065
0,111/02/22,3058003,463024174,153.5,154.0,150.0,152.0,-1.5,2819
0,111/02/21,999751,153563265,153.5,154.5,152.5,153.5,-0.5,902
0,111/02/18,1894785,291043187,154.0,154.5,153.0,154.0,0.0,1274
0,111/02/17,1201926,184786105,154.0,154.5,153.0,154.0,0.5,1097
0,111/02/16,2085546,320466224,153.5,155.0,152.5,153.5,1.5,1752
0,111/02/15,2039232,311806046,154.0,154.0,152.0,152.0,-1.5,2134
0,111/02/14,1964712,302100247,155.5,155.5,153.0,153.5,-2.5,1757
0,111/02/11,1209156,188840529,157.0,157.5,155.5,156.0,-1.0,989
0,111/02/10,1224191,192829049,157.5,159.5,156.5,157.0,-0.5,948
0,111/02/09,1102925,173143077,156.5,158.0,156.0,157.5,1.0,863
0,111/02/08,2765566,432871544,155.5,158.0,155.5,156.5,1.0,1638
0,111/02/07,2643998,408139639,153.5,156.5,153.0,155.5,1.0,1943
0,111/01/26,1915360,296797005,154.5,156.0,154.5,154.5,-1.0,1319
0,111/01/25,2801666,436238936,156.0,157.0,155.0,155.5,-2.0,2065
0,111/01/24,2131444,336361640,158.0,158.5,156.5,157.5,-1.0,1442
0,111/01/21,2937264,466297728,160.0,160.5,158.0,158.5,-3.0,4109
0,111/01/20,1782937,288832001,161.5,162.5,161.0,161.5,0.0,1425
0,111/01/19,2631089,425071770,160.0,162.5,160.0,161.5,0.5,2094
0,111/01/18,2396759,386093390,160.5,162.0,160.0,161.0,1.5,1613
0,111/01/17,1688987,268343922,158.0,160.0,157.5,159.5,1.5,1035
0,111/01/14,2080940,329919154,160.5,160.5,157.5,158.0,-2.5,1415
0,111/01/13,1574204,251678742,160.0,161.0,159.0,160.5,1.0,2376
0,111/01/12,1948781,309598335,158.0,160.5,157.0,159.5,1.5,1346
0,111/01/11,3070972,484938242,159.5,159.5,157.0,158.0,-2.5,2113
0,111/01/10,2268885,363117322,161.0,161.5,159.0,160.5,-1.5,1856
0,111/01/07,2650207,428126750,163.0,163.5,160.0,162.0,-0.5,1964
0,111/01/06,2238018,362256155,161.5,163.0,160.0,162.5,1.5,2840
0,111/01/05,6237103,1011888961,159.0,164.0,159.0,161.0,2.5,4718
0,111/01/04,2052732,324513240,157.5,159.0,157.0,158.5,1.0,1588
0,111/01/03,1490634,234560923,156.5,158.0,156.5,157.5,1.0,1173
18,110/12/27,1473452,229298989,156.5,156.5,155.0,155.5,-0.5,907
17,110/12/24,1218888,189673663,155.0,156.0,155.0,156.0,1.0,1047
16,110/12/23,1602230,248879279,156.0,157.0,155.0,155.0,-1.0,1115
15,110/12/22,1312216,204490350,156.5,156.5,155.0,156.0,-1.0,1175
14,110/12/21,4247056,663540729,154.0,158.0,154.0,157.0,4.0,2893
13,110/12/20,3868904,592999981,155.0,155.5,152.5,153.0,-1.0,1753
12,110/12/17,3047538,469568078,154.0,155.5,153.5,154.0,0.0,1521
11,110/12/16,2132940,329783022,154.5,156.0,154.0,154.0,0.5,1154
10,110/12/15,1861379,286367965,154.5,155.0,153.0,153.5,-1.5,1356
9,110/12/14,2008934,309948040,154.5,155.5,153.0,155.0,0.0,1618
