Unnamed: 0,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0,111/05/27,9005898,739804480,82.4,82.4,81.8,82.3,0.6,4112
0,111/05/26,6910739,566261837,82.5,82.7,81.5,81.7,-0.3,3490
0,111/05/25,8426948,688255717,81.9,82.0,81.3,82.0,0.7,3277
0,111/05/24,7560880,617040011,82.0,82.3,81.3,81.3,-0.9,3917
0,111/05/23,7627468,625818203,83.1,83.2,81.6,82.2,0.1,3732
0,111/05/20,8428546,688771304,81.9,82.1,81.4,82.1,0.7,4079
0,111/05/19,7139222,581062876,82.0,82.0,81.0,81.4,-1.1,4683
0,111/05/18,17414138,1428661119,81.4,82.8,81.3,82.5,1.2,8551
0,111/05/17,12570027,1018933755,81.5,81.6,80.8,81.3,0.1,6818
0,111/05/16,10305527,839848188,82.6,82.6,81.0,81.2,-0.8,5929
0,111/05/13,12540075,1027286917,82.7,82.7,81.5,82.0,-0.1,6207
0,111/05/12,9829389,815725776,84.0,84.0,82.1,82.1,-2.3,7203
0,111/05/11,7624214,640997951,83.9,84.4,83.7,84.4,0.0,4114
0,111/05/10,9328090,785888020,84.6,84.7,83.9,84.4,-0.3,4491
0,111/05/09,8508351,721871639,84.6,85.2,84.4,84.7,-1.9,4034
0,111/05/06,7851775,676299760,86.0,86.6,85.7,86.6,-0.5,4447
0,111/05/05,6354600,552528330,87.1,87.3,86.6,87.1,0.5,4039
0,111/05/04,5175695,448259960,86.6,86.8,86.5,86.6,0.1,2209
0,111/05/03,5355831,462989159,87.0,87.1,86.0,86.5,-0.2,3155
0,111/04/29,7321232,631992865,85.5,86.8,85.5,86.7,1.2,2912
0,111/04/28,8265631,705764663,85.4,85.8,85.2,85.5,0.4,3705
0,111/04/27,8182396,697488955,85.7,85.7,85.0,85.1,-1.2,5333
0,111/04/26,8317388,717263124,86.0,86.5,86.0,86.3,0.4,4383
0,111/04/25,12236625,1052763081,86.7,86.9,85.6,85.9,-1.7,7760
0,111/04/22,8142220,714667218,88.1,88.1,87.6,87.6,-0.7,4145
0,111/04/21,6510850,576373026,88.8,88.9,88.3,88.3,-0.4,2735
0,111/04/20,9378308,828440617,88.0,88.9,87.8,88.7,0.7,4055
0,111/04/19,9755924,860587517,88.3,88.8,88.0,88.0,0.2,4040
0,111/04/18,9280694,815364566,88.1,88.4,87.4,87.8,-1.0,6861
0,111/04/15,7676038,683290719,89.5,89.6,88.7,88.8,-0.9,5101
0,111/04/14,11693888,1048551699,90.2,90.3,89.4,89.7,-0.7,6130
0,111/04/13,11650052,1053808736,90.7,91.2,89.8,90.4,-0.9,10045
0,111/04/12,10389028,945830083,91.5,92.0,90.5,91.3,-0.8,8080
0,111/04/11,6191410,572168171,92.7,93.3,91.9,92.1,-1.3,6209
0,111/04/08,4837045,450442745,93.1,93.8,92.6,93.4,0.3,4085
0,111/04/07,9691609,905203071,93.0,94.0,92.6,93.1,-0.5,4363
0,111/04/06,7539534,700268449,92.7,93.6,92.0,93.6,0.1,6896
0,111/04/01,6506590,604539150,92.1,93.5,91.7,93.5,0.3,3509
0,111/03/31,6728100,627335032,93.5,93.8,93.0,93.2,-0.3,3377
0,111/03/30,11933651,1112794044,92.6,93.5,92.5,93.5,1.0,9837
0,111/03/29,6866212,633458823,91.9,92.6,91.6,92.5,0.3,6254
0,111/03/28,5042428,463174671,91.3,92.3,91.1,92.2,-0.2,4568
0,111/03/25,4255925,392080304,91.7,92.5,91.6,92.4,0.0,2878
0,111/03/24,4592633,423133190,92.0,92.5,91.8,92.4,-0.1,3206
0,111/03/23,6714522,621062533,92.2,92.8,92.0,92.5,0.1,4085
0,111/03/22,6673340,614464602,92.1,92.4,91.8,92.4,0.3,2810
0,111/03/21,6118081,563341475,91.4,92.4,91.4,92.1,0.8,4053
0,111/03/18,17502179,1605911206,91.7,92.8,91.3,91.3,-0.6,6007
0,111/03/17,14355884,1319919635,92.5,92.8,91.3,91.9,0.4,9216
0,111/03/16,10625442,968684762,91.0,91.6,90.7,91.5,0.7,7266
0,111/03/15,8929915,812267399,91.0,91.5,90.5,90.8,-0.4,4667
0,111/03/14,15116588,1378847256,91.7,91.8,90.6,91.2,1.4,8483
0,111/03/11,10568880,950167565,90.4,90.4,89.4,89.8,0.2,8299
0,111/03/10,9506714,849497565,88.6,89.8,88.4,89.6,1.6,6048
0,111/03/09,7920416,696755206,87.7,88.4,87.4,88.0,1.4,5239
0,111/03/08,10378118,905495996,88.4,89.0,86.6,86.6,-1.8,12106
0,111/03/07,11383671,1006018507,89.2,89.8,87.6,88.4,-2.3,13152
0,111/03/04,6994175,631345161,89.6,90.8,89.1,90.7,-0.5,4056
0,111/03/03,7264938,661103729,90.6,91.5,90.3,91.2,0.7,5104
0,111/03/02,11005540,994223287,90.1,91.0,89.5,90.5,0.5,6391
0,111/03/01,13013531,1163818585,88.9,90.0,88.2,90.0,2.3,6221
0,111/02/25,12713104,1108265093,87.3,87.8,86.2,87.7,0.6,5780
0,111/02/24,13445777,1175348737,87.6,88.0,87.0,87.1,-1.5,7119
0,111/02/23,5403534,478279074,88.3,88.9,88.1,88.6,0.4,2821
0,111/02/22,9473556,832681826,88.5,88.8,87.5,88.2,-0.9,8451
0,111/02/21,5189117,461108083,88.5,89.3,88.3,89.1,0.0,3004
0,111/02/18,9014484,802774834,88.9,89.3,88.5,89.1,0.4,5540
