Unnamed: 0,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0,111/05/27,1376241,539440531,390.0,394.5,389.0,393.0,7.5,1416
0,111/05/26,1263001,490345334,393.0,393.0,384.5,385.5,-2.0,1426
0,111/05/25,1296514,500406222,384.5,390.0,381.0,387.5,5.5,1432
0,111/05/24,1751317,676959890,392.0,392.0,382.0,382.0,-8.0,2060
0,111/05/23,1476447,581042822,399.0,401.5,390.0,390.0,-5.0,1756
0,111/05/20,2101643,838166134,409.0,409.0,395.0,395.0,-3.0,3092
0,111/05/19,1971832,777908778,392.0,398.0,389.5,398.0,-3.0,2721
0,111/05/18,2865132,1154830878,402.0,408.5,400.5,401.0,4.0,3594
0,111/05/17,3089436,1208139930,385.0,397.5,381.5,397.0,15.5,2834
0,111/05/16,2357295,906423775,388.0,390.5,380.5,381.5,-1.5,2963
0,111/05/13,1467467,562352164,383.0,385.0,381.5,383.0,5.0,2571
0,111/05/12,3087432,1187112639,387.0,390.5,377.5,378.0,-14.0,4652
0,111/05/11,2715747,1064472276,396.0,397.0,389.5,392.0,-0.5,3244
0,111/05/10,4336116,1696467406,391.0,396.0,385.0,392.5,-6.0,4329
0,111/05/09,2008838,804193723,403.0,404.0,398.5,398.5,-9.5,2052
0,111/05/06,2474606,1010494868,406.5,410.0,406.0,408.0,-9.0,3064
0,111/05/05,2346657,977301580,415.5,418.5,414.0,417.0,8.5,2947
0,111/05/04,1587468,646350912,406.5,408.5,404.5,408.5,2.0,2199
0,111/05/03,1742910,707061129,407.0,410.5,401.5,406.5,2.0,2656
0,111/04/29,3360100,1359064743,406.5,409.0,400.5,404.5,-0.5,3763
0,111/04/28,2029619,824669842,407.0,410.5,402.0,405.0,-2.0,2952
0,111/04/27,3129070,1255477898,395.5,408.0,391.5,407.0,8.0,4229
0,111/04/26,2009897,801452945,396.0,402.0,395.0,399.0,5.5,2242
0,111/04/25,2159419,851484537,398.0,399.0,391.0,393.5,-12.0,3804
0,111/04/22,1090744,442527334,406.5,409.5,403.5,405.5,-7.0,2483
