Unnamed: 0,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0,111/05/27,28387222,972532196,34.25,34.45,33.9,34.4,0.35,10492
0,111/05/26,23794809,810592307,33.95,34.2,33.9,34.05,0.2,10236
0,111/05/25,19372860,653985106,33.65,33.9,33.55,33.85,0.3,8862
0,111/05/24,25518783,860278188,33.6,33.95,33.55,33.55,0.0,10743
0,111/05/23,26123928,875977470,33.65,33.65,33.35,33.55,0.2,9525
0,111/05/20,19723046,657181649,33.1,33.45,33.0,33.35,0.4,8394
0,111/05/19,46477649,1534156303,33.15,33.2,32.9,32.95,-0.6,23550
0,111/05/18,31265063,1044634060,33.1,33.65,33.05,33.55,0.55,13482
0,111/05/17,33521613,1110831501,33.4,33.45,33.0,33.0,-0.2,15616
0,111/05/16,28696594,955166665,33.65,33.65,33.1,33.2,-0.15,13089
0,111/05/13,32137484,1073846111,33.25,33.7,33.25,33.35,0.15,14515
0,111/05/12,56673912,1905035635,34.0,34.15,33.2,33.2,-1.0,25906
0,111/05/11,37327091,1283190845,34.6,34.8,34.2,34.2,-0.4,17642
0,111/05/10,35945411,1242861571,34.65,34.8,34.2,34.6,-0.4,15873
0,111/05/09,38253854,1343208373,35.5,35.5,35.0,35.0,-0.8,17696
0,111/05/06,26353658,943657116,35.9,35.9,35.6,35.8,-0.55,11022
0,111/05/05,20289028,739037045,36.4,36.6,36.25,36.35,0.3,8987
0,111/05/04,15756428,568855773,36.2,36.2,36.0,36.05,0.05,6699
0,111/05/03,21701934,778070886,36.1,36.15,35.5,36.0,-0.1,9071
0,111/04/29,22574731,816111892,36.25,36.35,36.05,36.1,0.05,8438
0,111/04/28,35435137,1274904872,35.65,36.2,35.6,36.05,0.45,12285
0,111/04/27,63208253,2245093353,35.7,35.7,35.3,35.6,-0.5,24903
0,111/04/26,76597037,2778110001,36.6,36.8,36.1,36.1,-0.5,25842
0,111/04/25,73031069,2688773549,37.3,37.35,36.6,36.6,-1.0,30178
0,111/04/22,48037989,1812844344,37.7,38.05,37.55,37.6,-0.2,17681
0,111/04/21,49910717,1898570440,38.35,38.45,37.8,37.8,-0.5,26260
0,111/04/20,42370915,1625594586,38.75,38.8,38.25,38.3,-0.3,17246
0,111/04/19,23355043,902599035,38.6,38.8,38.55,38.6,0.1,12287
0,111/04/18,55212356,2139783636,39.5,39.55,38.4,38.5,-1.05,27076
0,111/04/15,29615662,1170557218,39.5,39.7,39.4,39.55,0.05,11627
0,111/04/14,23006838,910122187,39.65,39.7,39.4,39.5,0.0,10939
0,111/04/13,28139883,1112327931,39.45,39.65,39.4,39.5,0.15,11769
0,111/04/12,37304164,1466618202,39.4,39.55,39.05,39.35,-0.05,16787
0,111/04/11,30760423,1209696627,39.4,39.5,39.1,39.4,0.2,13558
0,111/04/08,30094082,1174793324,39.0,39.2,38.85,39.2,0.4,11638
0,111/04/07,43366591,1694546143,39.05,39.6,38.75,38.8,-0.55,23590
0,111/04/06,36688721,1435623850,39.2,39.35,38.9,39.35,0.15,15055
0,111/04/01,36343157,1417749977,38.7,39.2,38.5,39.2,0.25,11595
0,111/03/31,30303522,1179934431,38.9,39.15,38.65,38.95,0.0,13992
0,111/03/30,80655863,3129843106,39.25,39.25,38.35,38.95,-0.45,37453
0,111/03/29,54333668,2146043648,39.85,39.9,39.35,39.4,-0.6,23367
0,111/03/28,45820483,1814678873,39.85,40.0,39.15,40.0,0.0,20864
0,111/03/25,56999363,2282103200,40.15,40.2,39.95,40.0,0.0,19522
0,111/03/24,52693118,2108471815,40.0,40.15,39.85,40.0,0.0,21501
0,111/03/23,54848383,2185840897,39.9,40.0,39.6,40.0,0.2,21011
0,111/03/22,75825589,3024263686,40.1,40.15,39.45,39.8,0.05,27756
0,111/03/21,109300138,4360534762,39.6,40.25,39.6,39.75,0.7,43855
0,111/03/18,61727023,2408525113,38.9,39.2,38.8,39.05,0.2,19217
0,111/03/17,45732405,1772134090,38.9,38.9,38.55,38.85,0.3,15287
0,111/03/16,50958281,1966418097,39.0,39.0,38.2,38.55,-0.15,24326
0,111/03/15,44209537,1707720671,39.0,39.0,38.3,38.7,-0.1,17303
0,111/03/14,49001000,1900106831,38.7,38.9,38.65,38.8,0.35,17537
0,111/03/11,41965287,1613789538,38.3,38.7,38.3,38.45,0.15,14849
0,111/03/10,53175185,2034165018,38.35,38.4,38.1,38.3,0.35,21194
0,111/03/09,54471648,2062233550,37.75,38.2,37.4,37.95,0.55,29788
0,111/03/08,157398911,5978481734,38.85,39.15,36.9,37.4,-1.6,66773
0,111/03/07,169196742,6524468500,38.45,39.2,37.55,39.0,0.6,64879
0,111/03/04,67511715,2601704073,38.55,38.75,38.3,38.4,-0.2,34586
0,111/03/03,83968799,3247609444,38.9,38.95,38.55,38.6,0.3,29983
0,111/03/02,161699341,6202621553,38.25,38.8,37.95,38.3,0.35,60593
0,111/03/01,192591898,7325988065,38.0,38.65,37.4,37.95,1.95,75426
0,111/02/25,48711199,1741427814,35.45,36.0,35.3,36.0,0.75,15195
0,111/02/24,53247962,1885066162,35.8,35.8,35.15,35.25,-0.8,21721
0,111/02/23,25692867,926334697,36.0,36.4,35.8,36.05,-0.1,10429
0,111/02/22,58606996,2107472409,36.5,36.5,35.6,36.15,-0.3,26136
0,111/02/21,106731378,3881757366,35.65,36.65,35.5,36.45,0.8,32484
0,111/02/18,27756299,988299982,35.4,35.75,35.35,35.65,0.1,8899
0,111/02/17,25011819,889076062,35.7,35.8,35.35,35.55,0.1,7917
0,111/02/16,27501782,974131764,35.35,35.65,35.2,35.45,0.4,11514
0,111/02/15,25201716,889072951,35.55,35.55,35.0,35.05,-0.45,13027
0,111/02/14,31753043,1120792363,35.45,35.55,35.1,35.5,-0.2,15535
0,111/02/11,42943632,1532765204,35.6,35.9,35.5,35.7,0.05,15027
0,111/02/10,65997753,2334503833,35.1,35.7,34.95,35.65,0.7,22761
0,111/02/09,33909249,1181146888,34.7,35.0,34.65,34.95,0.45,14031
0,111/02/08,48681847,1673088255,34.25,34.6,34.0,34.5,0.25,14353
0,111/02/07,46231805,1568420966,33.5,34.25,33.4,34.25,0.6,15615
0,111/01/26,24063050,809268032,33.45,33.75,33.45,33.65,0.2,10181
0,111/01/25,41584144,1390796594,33.5,33.75,33.3,33.45,0.0,15618
0,111/01/24,29995532,1001482036,33.7,33.7,33.25,33.45,-0.4,12145
0,111/01/21,34043380,1154996179,34.05,34.25,33.8,33.85,-0.3,11286
0,111/01/20,23376496,799076177,34.05,34.4,34.0,34.15,0.1,7105
0,111/01/19,39259077,1342159274,34.35,34.35,34.05,34.05,-0.55,15756
0,111/01/18,24793948,861306436,34.9,35.0,34.6,34.6,-0.4,12032
0,111/01/17,15737536,548653276,34.9,35.0,34.75,35.0,-0.2,6332
0,111/01/14,27399687,959746635,35.45,35.45,34.8,35.2,-0.3,14390
0,111/01/13,61109168,2163938042,34.9,35.6,34.9,35.5,0.65,18503
0,111/01/12,25999766,902315054,34.55,34.85,34.55,34.85,0.3,8365
0,111/01/11,30006008,1039060826,34.8,34.9,34.5,34.55,-0.35,7926
0,111/01/10,18912462,658478467,34.65,34.95,34.6,34.9,0.1,6817
0,111/01/07,22474040,780741051,34.8,35.0,34.6,34.8,0.0,6859
0,111/01/06,21801664,756157401,34.85,34.85,34.5,34.8,-0.05,7005
0,111/01/05,20541091,713871495,34.45,34.9,34.45,34.85,0.4,7181
0,111/01/04,46180281,1594237989,35.0,35.0,34.35,34.45,-0.55,19402
0,111/01/03,34469943,1208657986,35.5,35.55,34.85,35.0,-0.35,14031
16,110/12/23,58411810,2067024780,35.6,35.65,35.1,35.5,-0.15,18136
15,110/12/22,51997863,1853843999,35.7,35.8,35.5,35.65,-0.05,12365
14,110/12/21,77727591,2753772235,35.45,35.85,34.8,35.7,0.1,25502
13,110/12/20,115622690,4149410955,35.9,36.35,35.6,35.6,0.15,37043
12,110/12/17,187761229,6635653546,34.5,35.7,34.4,35.45,1.1,53959
11,110/12/16,23314172,799747574,34.35,34.5,34.1,34.35,0.1,9805
10,110/12/15,22254310,761124170,34.2,34.35,34.0,34.25,0.15,11548
9,110/12/14,34357940,1174198178,34.5,34.5,34.0,34.1,-0.5,14675
8,110/12/13,56122955,1946271166,34.4,34.9,34.35,34.6,0.4,18091
7,110/12/10,31299498,1076945288,34.55,34.7,34.2,34.2,-0.15,11715
6,110/12/09,24551223,841824481,34.35,34.5,34.1,34.35,0.25,10160
5,110/12/08,52550307,1809462800,34.5,34.85,34.1,34.1,-0.25,19750
4,110/12/07,54876730,1877983806,34.0,34.35,33.95,34.35,0.45,15757
3,110/12/06,26548317,901286515,33.95,34.2,33.7,33.9,-0.2,12716
2,110/12/03,49878738,1697845479,34.0,34.3,33.8,34.1,0.2,16830
1,110/12/02,57958031,1948980643,33.1,33.95,33.1,33.9,0.8,19838
0,110/12/01,23981590,791264094,32.5,33.2,32.5,33.1,0.55,9724
21,110/11/30,65165591,2129942835,32.95,33.0,32.55,32.55,-0.35,15085
20,110/11/29,30719598,1007437917,32.85,33.05,32.5,32.9,-0.15,11651
19,110/11/26,48983393,1626873570,33.6,33.7,33.0,33.05,-0.75,16104
18,110/11/25,42073228,1424381291,34.0,34.2,33.6,33.8,0.0,14737
17,110/11/24,63766794,2149615944,33.35,33.95,33.2,33.8,0.7,22708
16,110/11/23,74326648,2466365340,32.7,33.55,32.65,33.1,0.5,23591
15,110/11/22,50388550,1637387226,32.5,32.75,32.3,32.6,0.0,18423
14,110/11/19,61271219,2004980976,32.95,32.95,32.55,32.6,-0.35,28059
13,110/11/18,56901059,1879047557,33.1,33.2,32.9,32.95,-0.1,20640
12,110/11/17,39565984,1309333206,33.15,33.3,33.0,33.05,-0.1,14829
11,110/11/16,71424698,2368137655,33.5,33.55,33.0,33.15,-0.5,29034
10,110/11/15,47861773,1613428336,34.25,34.3,33.55,33.65,-0.6,19306
9,110/11/12,39299148,1346811527,34.5,34.7,34.1,34.25,-0.1,11806
8,110/11/11,80281448,2766117400,34.25,35.0,33.95,34.35,0.25,24661
7,110/11/10,34144227,1166573422,34.45,34.45,34.0,34.1,-0.4,11875
6,110/11/09,70663793,2445742509,34.7,34.85,34.2,34.5,0.1,26896
5,110/11/08,98530499,3367203723,33.55,34.5,33.5,34.4,1.3,34666
4,110/11/05,43823404,1446659616,33.25,33.3,32.9,33.1,-0.15,15989
3,110/11/04,44877494,1495450459,33.7,33.75,33.05,33.25,-0.25,14913
2,110/11/03,25151922,841077979,33.3,33.65,33.25,33.5,0.3,9978
1,110/11/02,45392614,1521577336,33.5,34.0,33.2,33.2,-0.2,15913
0,110/11/01,46542843,1555919407,33.8,33.9,33.2,33.4,-0.2,17599
19,110/10/29,36232277,1217341819,33.7,33.9,33.35,33.6,-0.1,11957
18,110/10/28,35748089,1210529233,33.95,34.05,33.7,33.7,-0.2,11083
17,110/10/27,28145705,955136025,33.9,34.05,33.8,33.9,0.15,10523
16,110/10/26,56601263,1911019023,33.55,33.95,33.45,33.75,0.45,11140
15,110/10/25,21247493,707160556,33.25,33.45,33.0,33.3,0.0,7720
14,110/10/22,42377438,1415781066,34.0,34.0,33.15,33.3,-0.6,14490
13,110/10/21,40522369,1372788525,33.7,34.2,33.45,33.9,0.35,13716
12,110/10/20,55975618,1894509955,33.95,34.3,33.5,33.55,0.1,21406
11,110/10/19,35515396,1190837950,33.65,33.8,33.4,33.45,-0.2,10531
10,110/10/18,40097170,1345261572,33.45,33.8,33.4,33.65,0.45,13197
9,110/10/15,41845449,1386990934,33.2,33.4,32.8,33.2,0.45,15501
8,110/10/14,41631096,1362941266,32.65,33.1,32.5,32.75,0.35,15653
7,110/10/13,88597353,2895561952,33.45,33.7,32.25,32.4,-1.0,37902
6,110/10/12,70910007,2356454731,33.05,33.65,32.8,33.4,0.2,26976
5,110/10/08,165478114,5570372341,34.65,34.7,33.05,33.2,-1.3,71582
4,110/10/07,149455005,5147487036,34.8,34.9,34.1,34.5,-0.55,58144
3,110/10/06,63564587,2232115182,35.65,35.7,34.9,35.05,-0.55,21236
2,110/10/05,98790544,3461680532,34.85,35.6,34.55,35.6,0.6,24623
1,110/10/04,107922379,3798011855,36.0,36.05,35.0,35.0,-0.85,36972
0,110/10/01,89533085,3212259928,36.05,36.25,35.55,35.85,-0.45,25715
19,110/09/30,79164177,2851325986,35.4,36.4,35.35,36.3,1.1,26768
18,110/09/29,98299054,3468072689,35.25,35.6,35.1,35.2,-0.55,37321
17,110/09/28,64944106,2320657077,35.95,36.0,35.6,35.75,-0.2,25237
16,110/09/27,81337263,2933013048,36.1,36.4,35.9,35.95,-0.05,25441
15,110/09/24,120880537,4368919203,36.45,36.5,36.0,36.0,-0.15,38032
14,110/09/23,120848019,4395681756,36.8,37.0,36.0,36.15,-0.15,38105
13,110/09/22,159671723,5809126101,36.0,36.8,35.9,36.3,-1.5,55253
12,110/09/17,148354900,5646700625,38.5,38.9,37.8,37.8,-0.7,44305
11,110/09/16,109394207,4235077390,39.4,39.5,38.4,38.5,-0.75,36016
10,110/09/15,111554006,4369552429,39.65,39.65,38.8,39.25,-0.6,37276
9,110/09/14,152552433,6064177086,40.1,40.35,39.35,39.85,-0.2,47548
8,110/09/13,274667075,10969087759,39.2,40.2,39.15,40.05,0.95,82972
7,110/09/10,193942603,7573383040,38.5,39.3,38.45,39.1,0.75,58958
6,110/09/09,71659534,2723830139,37.45,38.35,37.35,38.35,0.75,23887
5,110/09/08,144905602,5540200253,38.5,39.2,37.35,37.6,-0.9,48864
4,110/09/07,144136715,5565199769,39.0,39.1,38.15,38.5,-0.35,43395
3,110/09/06,260811157,10066914606,37.85,39.1,37.65,38.85,1.4,82253
2,110/09/03,56921802,2139240202,37.4,37.95,37.2,37.45,0.45,18699
1,110/09/02,80065104,2996328837,38.0,38.1,37.0,37.0,-0.75,27663
0,110/09/01,121328565,4631912313,38.25,38.65,37.75,37.75,-0.4,40639
21,110/08/31,159163328,6015860327,37.5,38.2,37.2,38.15,X0.00,48076
20,110/08/30,101194549,3773481130,37.25,37.75,36.9,37.5,+0.60,30285
19,110/08/27,48663902,1789749779,36.45,37.1,36.25,36.9,+0.55,17305
18,110/08/26,115810244,4268154033,36.2,37.65,35.9,36.35,+0.35,38080
17,110/08/25,34869327,1253061074,36.25,36.25,35.65,36.0,0.00,12420
16,110/08/24,54105120,1940953266,35.9,36.2,35.3,36.0,+0.35,17897
15,110/08/23,48748343,1743851183,35.55,36.2,35.55,35.65,+0.55,16654
14,110/08/20,76345228,2685198086,35.5,35.8,34.7,35.1,-0.20,28997
13,110/08/19,132543123,4743139394,36.6,36.65,35.3,35.3,-1.70,49269
12,110/08/18,90046246,3270165441,36.0,37.1,35.5,37.0,+0.75,27641
11,110/08/17,110889852,4089536160,38.0,38.15,35.9,36.25,-1.40,40524
10,110/08/16,110817587,4180852583,38.3,38.5,36.95,37.65,-0.10,34624
9,110/08/13,96448354,3651804322,37.95,38.25,37.4,37.75,-0.25,28180
8,110/08/12,153507866,5794361839,37.3,38.1,37.15,38.0,+0.95,47530
7,110/08/11,135691677,5058081210,37.45,37.95,36.6,37.05,+0.25,39336
6,110/08/10,74015352,2733593113,37.15,37.3,36.6,36.8,-0.65,24237
5,110/08/09,147522032,5460871403,36.1,37.5,35.9,37.45,+1.60,46766
4,110/08/06,43138598,1545459023,35.8,36.15,35.4,35.85,-0.15,15060
3,110/08/05,57283667,2066544459,36.6,36.7,35.85,36.0,-0.80,20588
2,110/08/04,38113130,1403789662,36.9,37.15,36.6,36.8,-0.10,13231
1,110/08/03,56480994,2069877778,36.95,36.95,36.3,36.9,-0.35,17890
0,110/08/02,87512356,3240284900,36.8,37.25,36.7,37.25,+0.90,27668
21,110/07/30,119482521,4399592306,36.6,37.1,36.35,36.35,0.05,38614
20,110/07/29,67395083,2424558295,35.6,36.45,35.2,36.3,1.0,22981
19,110/07/28,66170519,2330321666,35.15,35.75,34.8,35.3,0.1,24872
18,110/07/27,54069216,1913897463,35.95,36.05,35.2,35.2,-0.6,21657
17,110/07/26,57031398,2057493207,36.65,36.65,35.7,35.8,-0.5,23035
16,110/07/23,77640339,2788395537,35.6,36.3,35.35,36.3,1.1,26550
15,110/07/22,83196833,2944927883,35.5,35.95,35.0,35.2,0.1,25637
14,110/07/21,142252952,5049801866,36.35,36.6,34.9,35.1,-0.95,53140
13,110/07/20,130658011,4732911097,36.75,37.1,35.8,36.05,-0.55,43922
12,110/07/19,95745158,3481184210,36.2,36.95,36.0,36.6,0.25,33399
11,110/07/16,75612897,2752920438,36.7,36.75,36.2,36.35,-0.65,27709
10,110/07/15,80161837,2932809207,36.25,37.1,36.05,37.0,1.1,29481
9,110/07/14,120746327,4341135366,36.4,36.85,35.5,35.9,-0.6,44408
8,110/07/13,156744164,5822445978,38.2,38.4,36.5,36.5,-1.4,63837
7,110/07/12,124509281,4797287176,39.45,39.45,37.8,37.9,-0.15,44167
6,110/07/09,112385902,4267966872,38.0,38.35,37.7,38.05,-0.7,37843
5,110/07/08,151502693,5788996914,38.2,38.8,37.5,38.75,0.7,53476
4,110/07/07,237239838,9148164769,39.55,39.85,38.0,38.05,-1.65,92921
3,110/07/06,138886895,5554150835,40.65,40.65,39.65,39.7,-0.2,50917
2,110/07/05,238868607,9578587843,39.95,40.8,39.55,39.9,0.95,82103
1,110/07/02,202966854,7990326456,39.6,40.15,38.8,38.95,-0.15,69505
0,110/07/01,417157122,16656813151,40.65,41.35,38.65,39.1,-0.5,144829
20,110/06/30,643189465,25449201360,38.5,40.7,38.4,39.6,1.85,215559
19,110/06/29,415486720,15779287038,37.65,38.8,37.1,37.75,0.3,135988
18,110/06/28,297852055,10982728653,36.1,37.75,36.0,37.45,1.7,96996
17,110/06/25,102827719,3720961722,36.8,36.85,35.7,35.75,-0.05,34892
16,110/06/24,102941515,3704694338,35.8,36.4,35.65,35.8,0.4,29649
15,110/06/23,178862303,6408350505,36.55,36.85,35.1,35.4,-0.75,54452
14,110/06/22,312181508,11247457989,34.95,37.0,34.8,36.15,1.85,95446
13,110/06/21,147587971,5078571117,35.0,35.2,34.0,34.3,-0.7,57248
12,110/06/18,157041761,5567400766,35.8,35.95,35.0,35.0,-0.45,42670
11,110/06/17,127653186,4546136456,35.05,36.3,35.05,35.45,-0.05,39926
10,110/06/16,143531767,5163912069,35.7,36.65,35.45,35.5,-0.35,47367
9,110/06/15,171242414,6115214475,36.15,36.3,35.35,35.85,-0.3,54681
8,110/06/11,152766032,5554450942,36.4,37.1,35.8,36.15,0.0,45089
7,110/06/10,178092426,6364270330,36.1,36.55,35.05,36.15,0.05,54064
6,110/06/09,228299365,8245836083,37.05,37.35,35.3,36.1,-1.1,79340
5,110/06/08,95059305,3554966404,37.2,38.0,37.1,37.2,-0.1,30293
4,110/06/07,186879281,6985811559,38.4,38.55,36.2,37.3,-0.75,61694
3,110/06/04,172869870,6673868307,38.5,39.4,38.0,38.05,-0.75,60158
2,110/06/03,322183566,12600694516,39.75,39.85,38.6,38.8,-0.7,95755
1,110/06/02,510200107,19792597056,37.9,39.8,37.3,39.5,2.15,157571
0,110/06/01,191210116,7068863350,37.4,37.7,36.2,37.35,0.4,60613
20,110/05/31,424576169,16121972370,37.7,39.1,36.45,36.95,0.4,141839
19,110/05/28,396917410,14550296425,36.0,37.35,35.7,36.55,1.95,122714
18,110/05/27,204422182,7151020089,35.0,35.6,34.5,34.6,-0.25,57518
17,110/05/26,187570404,6423555545,34.55,34.9,33.65,34.85,0.4,60609
16,110/05/25,252319196,8796372257,35.85,36.1,34.2,34.45,-1.05,87450
15,110/05/24,241239189,8602829094,35.4,36.5,35.1,35.5,-0.7,74390
14,110/05/21,398343003,14249589292,35.85,37.1,34.45,36.2,1.05,116077
13,110/05/20,429600261,15537025043,36.6,37.7,34.6,35.15,-2.65,140589
12,110/05/19,536621415,20023726133,36.0,38.25,35.8,37.8,3.0,160506
11,110/05/18,123544505,4248105582,34.0,34.8,33.6,34.8,3.15,33431
