Unnamed: 0,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0,111/05/23,44467966,1131951125,25.55,25.7,25.2,25.45,0.0,11088
0,111/05/20,46093149,1171273650,25.3,25.55,25.2,25.45,0.15,11200
0,111/05/19,60798784,1540198699,25.6,25.6,25.15,25.3,-0.8,15695
0,111/05/18,50412582,1305977576,25.5,26.2,25.45,26.1,0.6,14416
0,111/05/17,49732907,1270850877,25.7,25.8,25.4,25.5,-0.2,15164
0,111/05/16,48920315,1257231151,25.9,26.3,25.45,25.7,-0.1,14577
0,111/05/13,73984492,1910359860,26.05,26.3,25.55,25.8,-0.25,23100
0,111/05/12,63235160,1660797767,26.55,26.7,25.95,26.05,-1.05,23742
0,111/05/11,40401876,1094890288,27.3,27.4,26.9,27.1,-0.45,15006
0,111/05/10,58810745,1609685927,26.9,27.8,26.8,27.55,0.25,17961
0,111/05/09,55358178,1516517908,27.45,27.75,27.15,27.3,-0.7,17116
0,111/05/06,61766387,1708261894,27.4,28.0,27.25,28.0,-0.05,21361
0,111/05/05,57284435,1621684476,29.0,29.1,28.0,28.05,-0.85,21756
0,111/05/04,16777571,484727565,29.0,29.1,28.75,28.9,0.15,5955
0,111/05/03,25226134,727915008,29.1,29.2,28.75,28.75,-0.5,13198
0,111/04/29,34381946,1001881750,29.05,29.3,28.9,29.25,0.25,7544
0,111/04/28,45694877,1315842118,28.7,29.0,28.5,29.0,0.1,12583
0,111/04/27,57295163,1664364353,29.15,29.4,28.9,28.9,-0.8,24380
0,111/04/26,56100981,1656738919,29.1,29.7,29.05,29.7,0.6,14498
0,111/04/25,53996980,1566909034,28.85,29.3,28.7,29.1,-0.35,17869
0,111/04/22,59730172,1739768419,28.7,29.45,28.5,29.45,0.7,18141
0,111/04/21,33321632,959623402,29.0,29.1,28.65,28.75,-0.45,14169
0,111/04/20,42417282,1229073608,28.95,29.2,28.8,29.2,0.25,12572
0,111/04/19,41114435,1189998038,28.9,29.2,28.7,28.95,0.2,14393
0,111/04/18,46533339,1336736698,29.1,29.15,28.35,28.75,-0.6,22652
0,111/04/15,37526000,1099427974,29.1,29.6,28.85,29.35,-0.1,11602
0,111/04/14,55672215,1652673242,30.35,30.35,29.45,29.45,-0.9,22529
0,111/04/13,45132455,1371580370,30.7,30.8,30.2,30.35,-0.35,15642
0,111/04/12,54279211,1660919379,30.5,30.75,30.35,30.7,0.25,14392
0,111/04/11,49998923,1529212885,30.6,30.85,30.3,30.45,-0.05,14340
0,111/04/08,51058572,1551399404,30.45,30.6,30.1,30.5,0.15,17125
0,111/04/07,124954414,3815118007,30.15,30.95,30.0,30.35,0.2,33838
0,111/04/06,107318527,3222378330,29.8,30.15,29.7,30.15,0.3,24031
